	GeneID	Chr	Symbol	NExons	P.Value	FDR
174793	319197	7	Gpr4	2	0.497202425116973	1
212803	26901	9	Ss18l2	3	0.49745824527442	1
114672	228482	2	Arhgap11a	12	0.497508421509917	1
106043	76857	2	Spopl	12	0.497696260250533	1
66244	20512	15	Slc1a3	10	0.49781288680569	1
173582	22776	7	Zim1	8	0.497897497563643	1
150792	231225	5	Tapt1	14	0.497920691750753	1
72149	140570	15	Plxnb2	39	0.49799586160346	1
56354	71991	13	Ercc8	12	0.498201079459651	1
212667	245049	9	Myrip	17	0.498214756612431	1
162999	232680	6	Cpa2	11	0.498216024942615	1
32237	76281	11	Tax1bp3	4	0.498501491042833	1
21462	110333	10	Rmst	13	0.498544535794568	1
38486	83796	11	Smarcd2	13	0.49861249077449	1
21753	67723	10	Cep83os	3	0.498779707009449	1
205077	244886	9	Tmem266	11	0.498832761364508	1
162499	214704	6	Iqub	13	0.499021313229078	1
77087	66664	16	Tmem41a	5	0.499109502380031	1
79027	212547	16	Nepro	9	0.499120309402061	1
100496	271564	19	Vps13a	72	0.499123289280256	1
33088	19193	11	Pipox	8	0.49914553316041	1
176221	66367	7	2310022A10Rik	10	0.499169435662418	1
24410	12566	10	Cdk2	8	0.499229883797644	1
49407	105387	13	Akr1c14	9	0.499395495028681	1
205563	18854	9	Pml	9	0.499444196459128	1
78872	212153	16	Ccdc191	16	0.500004863832903	1
128202	56772	3	Mllt11	2	0.500165617358229	1
120529	320799	2	Zhx3	4	0.500233704019774	1
87365	15042	17	H2-T24	6	0.500285217138815	1
61023	29811	14	Ndrg2	16	0.500364842934927	1
2524	109019	1	Nabp1	6	0.500441267017817	1
133480	67157	4	2610301B20Rik	6	0.500467360323064	1
77744	30060	16	Meltf	16	0.500474661199303	1
87997	109115	17	Supt3	12	0.500510228195684	1
73531	51812	15	Mcrs1	15	0.500576872933101	1
196563	20295	8	Ccl17	3	0.500608961352549	1
158417	71667	5	Tmem248	8	0.500624730108027	1
145755	13806	4	Eno1	12	0.500637529616806	1
57552	71393	14	Kctd6	3	0.500690010912583	1
78201	239839	16	Ccdc14	13	0.500737274950441	1
142095	215627	4	Zbtb8b	4	0.500919936506533	1
37788	268491	11	Meioc	8	0.501060580838168	1
194003	114479	8	Slc5a5	15	0.501112037317153	1
125531	28030	3	Gfm1	18	0.501171741576582	1
192730	100503519	8	Gm19744	4	0.501267923357795	1
182676	73845	7	Ankrd42	12	0.50129664216282	1
171664	67755	6	Ddx47	12	0.501301708742685	1
168989	232334	6	Vgll4	5	0.501343624074501	1
54377	74470	13	Cep72	12	0.501426202789318	1
65947	13132	15	Dab2	16	0.501430792487862	1
51310	20719	13	Serpinb6a	10	0.501433070022842	1
102134	209478	19	Tbc1d12	13	0.501555332256295	1
122817	269400	2	Rtel1	34	0.501591756844821	1
167314	58229	6	Efcc1	8	0.50163064032217	1
79621	224224	16	Impg2	20	0.501770723736416	1
105353	16169	2	Il15ra	8	0.501779103459799	1
33774	69077	11	Psmd11	14	0.501789442581901	1
197744	18021	8	Nfatc3	10	0.502096560232455	1
72779	223838	15	Adamts20	39	0.502354082960907	1
387	109294	1	Prex2	41	0.502367522571344	1
177637	18301	7	Fxyd5	9	0.502435283688164	1
128117	74937	3	NA	2	0.502613819514189	1
156323	231668	5	Vsig10	10	0.50281386699706	1
45283	100041694	12	Gm10451	2	0.502820193896013	1
51792	328232	13	Gfod1	2	0.50285072626422	1
196788	13000	8	Csnk2a2	12	0.502925731790008	1
57	58175	1	Rgs20	7	0.502961148908558	1
153361	109979	5	Art3	10	0.503325244085374	1
94400	319262	18	Fchsd1	20	0.503527469222944	1
212616	74052	9	Ttc21a	29	0.503602519662382	1
159365	74097	5	Pop7	2	0.503715434547862	1
112542	56791	2	Ube2l6	4	0.50385930730139	1
93443	26405	18	Map3k2	17	0.503866242073368	1
37504	17285	11	Meox1	3	0.504161307026087	1
64722	67955	14	Sugt1	13	0.504277401986274	1
208078	75033	9	Mei4	5	0.504410695033198	1
54949	66074	13	Tmem167	4	0.504563730143462	1
13903	66950	1	Tmem206	8	0.504664061605836	1
53055	21810	13	Tgfbi	17	0.504717438763162	1
216013	78619	X	Zfp449	5	0.504728706463216	1
166772	75305	6	Ankrd53	6	0.504841072743925	1
112227	18012	2	Neurod1	2	0.505034389053293	1
133465	320152	4	4930412C18Rik	4	0.505080965883511	1
143784	230857	4	Ece1	20	0.505202031076874	1
183266	72590	7	Ppme1	14	0.505331489201046	1
6476	16978	1	Lrrfip1	25	0.505398380771862	1
11956	30941	1	Usp21	13	0.505411536343078	1
97784	56708	19	Clcf1	3	0.505452819463548	1
34046	237891	11	Gas2l2	6	0.50549095813021	1
48309	93835	12	Amn	12	0.505545211593901	1
27322	69183	11	C1qtnf2	4	0.505891778063834	1
164124	64177	6	Trpv6	15	0.50624460870025	1
199513	234839	8	Piezo1	51	0.506263446497201	1
51042	77920	13	A330102I10Rik	8	0.506341786663622	1
166433	21336	6	Tacr1	6	0.506390933789081	1
100930	18719	19	Pip5k1b	15	0.506403805294174	1
72916	72193	15	Scaf11	15	0.506474972428654	1
49266	20688	12	Sp4	6	0.50648073474646	1
20379	14676	10	Gna15	7	0.506519249885431	1
183751	20133	7	Rrm1	19	0.506653582479554	1
139411	100273	4	Osbpl9	25	0.50667597410846	1
7204	252876	1	Gin1	8	0.506713284076026	1
51232	282663	13	Serpinb1b	7	0.506800073931214	1
213010	209737	9	Kif15	35	0.506961730002885	1
31730	16562	11	Kif1c	23	0.507008811661764	1
604	70397	1	Tmem70	3	0.507010902216075	1
215899	22441	X	Xlr	8	0.507230135871681	1
204099	18554	9	Pcsk7	17	0.507279718017027	1
135517	17279	4	Melk	18	0.507290989143107	1
127963	66353	3	Riiad1	7	0.507318956188032	1
205051	109161	9	Ube2q2	13	0.507542254831718	1
135783	67628	4	Anp32b	7	0.507548422215816	1
11798	320078	1	Olfml2b	8	0.507575442638176	1
187103	77613	7	Prss36	15	0.507768576098206	1
149344	13667	5	Eif2b4	12	0.507800512123565	1
216511	382221	X	Gm1141	9	0.507963057488814	1
37889	23829	11	C1ql1	2	0.508065237908438	1
121948	228960	2	Stx16	9	0.508255365165287	1
191019	56229	8	Thsd1	5	0.508353328777914	1
57438	100041874	14	Gm3558	8	0.508370467173652	1
124487	20873	3	Plk4	16	0.508618553080857	1
170873	100504356	6	Gm20190	2	0.508629192694593	1
217336	210766	X	Brcc3	12	0.508795896129733	1
95612	545260	18	Arsi	2	0.508952412435729	1
75425	56722	16	Litaf	4	0.508992943327725	1
162277	12638	6	Cftr	27	0.5090527046246	1
9374	67886	1	Camsap2	19	0.509134202056613	1
132000	108943	3	Trmt10a	8	0.509136918677152	1
1676	211484	1	Tsga10	20	0.509180416208527	1
219127	93728	X	Pabpc5	2	0.5092489583103	1
88668	53414	17	Bysl	7	0.509259917257432	1
220189	83453	X	Chrdl1	12	0.509260228772547	1
189787	78899	8	4932443L11Rik	10	0.50932895262223	1
120162	19650	2	Rbl1	22	0.509563856456332	1
94476	26384	18	Gnpda1	7	0.509777380954415	1
77570	100043102	16	4632428C04Rik	3	0.509901741903666	1
36686	94179	11	Krt23	8	0.510116953250954	1
214954	53328	X	Pgrmc1	3	0.51013142141906	1
1839	114641	1	Rpl31	4	0.510151471847649	1
49136	100038689	12	Gm10421	3	0.510279080672478	1
197612	68051	8	Nutf2	5	0.510282514409591	1
140450	114143	4	Atp6v0b	8	0.510670685796647	1
33389	237868	11	Sarm1	9	0.510772476208046	1
55517	320557	13	Fam169a	14	0.510790103040231	1
68287	70472	15	Atad2	28	0.510801865936455	1
213506	54637	X	Praf2	3	0.510919200156533	1
27336	70802	11	Pwwp2a	4	0.510950642184647	1
100960	226043	19	Cbwd1	15	0.510963122916675	1
217988	94190	X	Ophn1	25	0.511045341550106	1
132278	109333	3	Pkn2	22	0.511152922162035	1
213578	22232	X	Slc35a2	5	0.51117130602253	1
82214	110460	17	Acat2	9	0.511177559715597	1
13774	108000	1	Cenpf	18	0.51122714979948	1
186972	12055	7	Bcl7c	6	0.511471847273763	1
71096	68479	15	Phf5a	4	0.511537616757711	1
95290	16906	18	Lmnb1	11	0.511550413545224	1
150891	209707	5	Lcorl	9	0.511582034614101	1
136239	52076	4	Tmem38b	6	0.511605028990123	1
113650	70852	2	Alkbh3os1	4	0.511606446509543	1
73901	207839	15	Galnt6	13	0.511827285233388	1
69321	22701	15	Zfp41	3	0.511853330481816	1
93598	11789	18	Apc	16	0.511907976922953	1
184431	117229	7	Stk33	14	0.511953160823838	1
16888	215085	10	Slc35f1	8	0.512206312597812	1
14135	215303	1	Camk1g	13	0.512299611520481	1
165065	330319	6	Wipf3	8	0.512301192687115	1
56032	17079	13	Cd180	3	0.512391642366009	1
121578	407243	2	Tmem189	6	0.512404991577179	1
51335	19766	13	Ripk1	11	0.512504954943331	1
186839	16408	7	Itgal	31	0.513133075898555	1
148021	320118	5	Fbxl13	21	0.51318040815611	1
26177	100042875	11	Gm12059	2	0.513182591024929	1
188266	212503	7	Paox	7	0.513293531280936	1
144814	242736	4	Pramef8	5	0.51347579640715	1
53158	70153	13	2210016F16Rik	4	0.513560973789724	1
187497	56213	7	Htra1	9	0.513643794800623	1
157375	208043	5	Setd1b	18	0.514012313586174	1
80774	14450	16	Gart	22	0.514062294927374	1
115865	640543	2	Tgm7	13	0.51406509918662	1
49569	319554	13	Idi1	5	0.514206950204712	1
195518	21672	8	Prdx2	6	0.51423747787867	1
8117	17219	1	Mcm6	17	0.514274975447413	1
151053	211006	5	Sepsecs	11	0.514433469825463	1
203	70675	1	Vcpip1	3	0.514917742307003	1
201934	77609	9	Ccdc151	13	0.515038676724008	1
19728	18551	10	Pcsk4	15	0.515086097280933	1
219530	66104	X	Tceal6	3	0.515129495941268	1
87463	79263	17	Trim39	8	0.515147963141897	1
67547	14368	15	Fzd6	7	0.515149537508352	1
34283	56321	11	Aatf	13	0.51552066240133	1
64846	13134	14	Dach1	12	0.515603953813175	1
148000	330050	5	Fam185a	8	0.515671654579966	1
149558	14284	5	Fosl2	4	0.515696464938079	1
195407	23863	8	Dand5	3	0.515700382219226	1
180628	319893	7	A230057D06Rik	9	0.515717061778858	1
147247	207704	5	Gtpbp10	10	0.515879716176494	1
197665	19171	8	Psmb10	8	0.515907197212801	1
92197	75739	18	Mpp7	17	0.515962577644357	1
214980	77644	X	C330007P06Rik	7	0.516023937846267	1
83572	213753	17	Zfp598	12	0.516097864122914	1
205915	72565	9	Uaca	19	0.516101889514172	1
208923	24127	9	Xrn1	42	0.516111105978857	1
131459	12368	3	Casp6	7	0.516236529196901	1
130211	229722	3	5330417C22Rik	21	0.516381522622121	1
79539	385658	16	Nxpe3	6	0.516419663433979	1
75191	70511	16	Eef2kmt	8	0.516465480226916	1
189662	100503890	8	Pet100	4	0.516586885866795	1
163248	14187	6	Akr1b8	10	0.516704242238622	1
51207	20708	13	Serpinb6b	7	0.516774183689217	1
117442	75656	2	1700020A23Rik	3	0.516782911780896	1
161277	381693	5	Wdr95	23	0.516900167726702	1
61573	65107	14	Lrp10	7	0.51700827409632	1
101076	70942	19	4931403E22Rik	4	0.517032162915446	1
130649	13171	3	Dbt	11	0.517038823978229	1
156951	77462	5	Tmem116	12	0.517091676586535	1
9083	93689	1	Lmod1	3	0.517453457466307	1
54960	66475	13	Rps23	4	0.517623573122629	1
76768	13544	16	Dvl3	15	0.517636739822266	1
82645	75202	17	Spaca6	9	0.517771328571182	1
122696	11438	2	Chrna4	6	0.517812930371906	1
37967	57778	11	Fmnl1	27	0.517965715139648	1
56783	109700	13	Itga1	29	0.51798294373866	1
196501	434341	8	Nlrc5	49	0.518150729078609	1
142874	100210	4	Gpn2	5	0.518374651531335	1
195947	26992	8	Brd7	17	0.518504625340427	1
199998	108148	8	Galnt2	16	0.518578003774939	1
7814	98452	1	Celrr	5	0.518673410428145	1
140972	60613	4	Kcnq4	14	0.518676001056192	1
8616	17248	1	Mdm4	12	0.518768327480358	1
131992	17777	3	Mttp	21	0.518879598178773	1
44456	11845	12	Arf6	2	0.519057589668416	1
181635	23991	7	Cib1	7	0.519080929186852	1
106873	67839	2	Gpsm1	15	0.519196501388762	1
31390	11889	11	Asgr1	9	0.519205070582018	1
140825	22608	4	Ybx1	8	0.519220198485833	1
179528	14344	7	Fut2	2	0.51938525164688	1
172448	79362	6	Bhlhe41	5	0.519835072706691	1
117355	241636	2	Tgm6	13	0.519845822908909	1
105435	19212	2	Pter	5	0.519888567895608	1
49392	56349	13	Net1	13	0.519908801642777	1
45975	217700	12	Acot6	3	0.52007409341715	1
43053	23985	12	Slc26a4	21	0.520213721883139	1
77449	67501	16	Ccdc50	11	0.520370540133778	1
79825	224250	16	Cldnd1	6	0.520408964649599	1
138387	100861936	4	NA	2	0.520615881866629	1
84243	68241	17	Mcrip2	5	0.520617638157898	1
21550	380654	10	Cfap54	55	0.520667942748035	1
96263	225651	18	Mppe1	11	0.520670675365273	1
20560	18045	10	Nfyb	8	0.520738320422434	1
91247	381113	17	Cdkl4	10	0.520759882689299	1
155586	320916	5	Wscd2	10	0.520790042611172	1
72841	54003	15	Nell2	21	0.520840786730931	1
219418	74469	X	Taf7l	13	0.521193950800766	1
76566	22230	16	Ufd1	12	0.521270847905668	1
125378	56544	3	Vmn2r1	6	0.52139520144338	1
210848	23918	9	Impdh2	14	0.521572574063966	1
84528	12018	17	Bak1	6	0.521621200990777	1
35923	71240	11	Osbpl7	23	0.521662261980338	1
197971	54446	8	Nfat5	16	0.521696473784419	1
21822	67270	10	Mrpl42	6	0.521769711999557	1
54417	11624	13	Ahrr	11	0.522051826434414	1
3078	68549	1	Sgo2a	10	0.522225088523326	1
73029	223864	15	Rapgef3	28	0.52231292325653	1
69370	223642	15	Zc3h3	12	0.522390078892058	1
11669	20183	1	Rxrg	11	0.522727222533493	1
110893	329416	2	Nostrin	16	0.522739782124723	1
123405	12807	3	Hps3	17	0.522832020736954	1
47039	73086	12	Rps6ka5	18	0.522857306575867	1
201533	54721	9	Tyk2	25	0.52297273590415	1
131804	74446	3	Slc9b1	13	0.523025132673605	1
161989	100036521	6	Umad1	4	0.523031515260707	1
150432	381634	5	Gm1043	9	0.523375475016844	1
91349	78798	17	Eml4	24	0.523652421436082	1
194317	16453	8	Jak3	25	0.523986262504293	1
158	71096	1	Sntg1	21	0.524054338248967	1
183106	233552	7	Gdpd5	18	0.524070448311603	1
98641	14109	19	Fau	4	0.52410510597209	1
38351	11421	11	Ace	26	0.524162329244211	1
60893	66246	14	Osgep	11	0.524279249915349	1
184137	14356	7	Timm10b	3	0.524318625582141	1
199547	59005	8	Trappc2l	5	0.524370234057403	1
81822	68655	17	Fndc1	20	0.524563675904497	1
77204	67838	16	Dnajb11	11	0.524627750537478	1
174343	12273	7	C5ar1	3	0.524665654378392	1
42661	194655	12	Klf11	4	0.524839464125826	1
163327	101240	6	Wdr91	15	0.524865431516195	1
8649	240752	1	Pik3c2b	33	0.524892180252295	1
1463	20353	1	Sema4c	15	0.524971631151608	1
85422	18585	17	Pde9a	19	0.525265585400167	1
66958	110082	15	Dnah5	79	0.525550307209347	1
2060	69527	1	Mrps9	11	0.525552626982477	1
142883	503610	4	Zdhhc18	8	0.525552725615387	1
160799	22757	5	Zkscan5	6	0.525589395295611	1
109403	66489	2	Rpl35	4	0.525612782577804	1
88300	57908	17	Zfp318	11	0.525692527716857	1
156405	231670	5	Fbxo21	12	0.525722447938363	1
124579	73852	3	D3Ertd751e	7	0.525806900770656	1
199528	11821	8	Aprt	5	0.525833074165544	1
54920	12950	13	Hapln1	5	0.52601956682622	1
221408	56078	X	Car5b	8	0.526298762739016	1
41314	209318	11	Gps1	15	0.526327162904084	1
77586	14729	16	Gp5	2	0.526345066014956	1
144394	17150	4	Mfap2	10	0.526527678686311	1
89320	106759	17	Ticam1	2	0.52662174735388	1
104868	100861945	2	NA	2	0.526733342471593	1
216749	320707	X	Atp2b3	21	0.526942931258553	1
103317	226169	19	Pprc1	14	0.527003147542967	1
128932	15360	3	Hmgcs2	10	0.527007398961276	1
120799	11486	2	Ada	12	0.527007757510551	1
166162	71130	6	Sh2d6	12	0.527018954284195	1
103680	20874	19	Slk	19	0.527110417107007	1
82889	74670	17	Zfp943	4	0.527167418113555	1
116004	140476	2	Strc	29	0.527226269216324	1
166427	232146	6	Eva1a	3	0.527226616424205	1
53002	212937	13	Tifab	3	0.527452454144106	1
164965	58875	6	Hibadh	8	0.527555554821906	1
105644	74455	2	Nsun6	12	0.527611065093514	1
178485	233189	7	Ctu1	3	0.527612257131291	1
78084	77446	16	Heg1	15	0.527741113512874	1
206589	382083	9	Snx22	7	0.527969017515912	1
161501	243362	5	Stard13	14	0.528224364053461	1
19438	114229	10	Kiss1r	5	0.528381892933339	1
113072	19400	2	Rapsn	8	0.528409154501986	1
65664	223267	14	Ggact	3	0.528409583832275	1
114221	76894	2	Mettl15	6	0.528416304907651	1
54423	18570	13	Pdcd6	6	0.528472419603322	1
124588	72511	3	2610316D01Rik	9	0.528615822999496	1
142748	230793	4	Ahdc1	7	0.528715055471043	1
207671	69642	9	Mlip	8	0.529107527532987	1
79452	70508	16	Bbx	17	0.529111458547293	1
200725	11796	9	Birc3	9	0.529125587157652	1
126088	213582	3	Map9	14	0.529171282576213	1
174745	20475	7	Six5	3	0.529302264566852	1
41075	67291	11	Ccdc137	6	0.529304242406506	1
39477	14813	11	Grin2c	15	0.529323369730546	1
97639	14870	19	Gstp1	7	0.529583303519183	1
10938	381305	1	Rc3h1	20	0.529643216995873	1
132149	22253	3	Unc5c	16	0.529788673377229	1
179119	52377	7	Rcn3	7	0.530083647457269	1
35887	217140	11	Scrn2	8	0.5303550671223	1
87337	224742	17	Abcf1	23	0.530485518856228	1
78452	12524	16	Cd86	8	0.530781378427427	1
34478	21385	11	Tbx2	7	0.530799488257613	1
135094	60534	4	Fancg	14	0.530822346037863	1
14041	100503471	1	Gm15867	2	0.530923944496781	1
125354	11416	3	Slc33a1	6	0.531274134504134	1
17033	56442	10	Serinc1	9	0.531286349734615	1
61080	15381	14	Hnrnpc	9	0.531419102424917	1
203980	59095	9	Fxyd6	8	0.531595668413857	1
150287	231148	5	Ablim2	23	0.531918858988937	1
179990	54122	7	Uevld	12	0.531944799430762	1
194016	270058	8	Map1s	7	0.532037187573302	1
70345	72318	15	Cyth4	13	0.532041474921523	1
121568	20613	2	Snai1	3	0.532095270614865	1
75031	66911	16	Nudt16l1	3	0.532146777885674	1
92214	225131	18	Wac	15	0.532202872384392	1
2697	227099	1	Pms1	13	0.532216217954029	1
40587	56745	11	C1qtnf1	6	0.532297451921798	1
127089	110196	3	Fdps	11	0.532343586754832	1
126090	18167	3	Npy2r	2	0.532364317389956	1
118836	78177	2	Ninl	24	0.532410429657324	1
27140	104458	11	Rars	15	0.532451125192594	1
177208	233066	7	Syne4	8	0.532504152079282	1
126474	27049	3	Etv3	5	0.532648550886094	1
22155	216292	10	Mettl25	12	0.532742667580918	1
181591	70420	7	Arpin	6	0.532820190966467	1
202711	76832	9	Hyls1	4	0.533153653715401	1
90344	67938	17	Myl12b	4	0.53322738181436	1
221684	15159	X	Hccs	7	0.533268970044563	1
94903	225467	18	Pggt1b	9	0.53331674718265	1
45955	18222	12	Numb	10	0.533393855805608	1
188765	64540	7	Tspan4	9	0.533503967804022	1
22893	17105	10	Lyz2	4	0.533604479398701	1
109285	338346	2	Gpr21	2	0.533623462379548	1
200830	244682	9	Cntn5	25	0.533624142860951	1
215780	14734	X	Gpc3	8	0.533633604476892	1
96775	269037	18	Ctif	12	0.533686498498766	1
133856	17389	4	Mmp16	10	0.53370703184322	1
124889	329641	3	Sertm1	3	0.533738034216583	1
40254	20382	11	Srsf2	3	0.533743291730259	1
128208	57912	3	Cdc42se1	6	0.533842811242073	1
147149	545725	5	Mterf1a	2	0.533880015050175	1
58505	105675	14	Ppif	6	0.533926760799372	1
132328	12722	3	Clca3a1	14	0.533959805417035	1
163691	21391	6	Tbxas1	13	0.534323570284315	1
180671	50794	7	Klf13	2	0.534376986085528	1
115049	271842	2	Rpusd2	3	0.534404066469106	1
79943	68146	16	Arl13b	10	0.534469807555519	1
176183	233016	7	Blvrb	5	0.534814592636081	1
90066	106585	17	Ankrd12	13	0.534921016239848	1
64849	76789	14	Mzt1	3	0.534971606005162	1
160940	74132	5	Rnf6	8	0.534981980080141	1
200601	110350	9	Dync2h1	89	0.535204597866912	1
211769	74249	9	Lrrc2	9	0.535287567499176	1
3440	74018	1	Als2	35	0.53539286299089	1
101934	107371	19	Exoc6	22	0.535404759930443	1
161893	50799	6	Slc25a13	18	0.535405612924692	1
186748	110033	7	Kif22	14	0.535512588416948	1
134000	77593	4	Usp45	18	0.535559778972668	1
37538	13384	11	Mpp3	19	0.535585013655379	1
13977	22782	1	Slc30a1	2	0.535964824233788	1
50320	20379	13	Sfrp4	6	0.536149227924457	1
133563	381510	4	Dpy19l4	19	0.536176739777507	1
105446	20163	2	Rsu1	9	0.536352718990612	1
132612	74245	3	Ctbs	6	0.536526510661126	1
72414	11434	15	Acr	5	0.536655692361824	1
67374	18458	15	Pabpc1	15	0.536774330225687	1
167729	54563	6	Nup210	40	0.536872733299452	1
75170	239691	16	AU021092	8	0.536909025185147	1
37899	100862190	11	NA	2	0.537053132363398	1
178253	269902	7	Vmn2r57	6	0.537091034298903	1
44370	66483	12	Rpl36al	2	0.537096794970349	1
207629	208982	9	Hmgcll1	9	0.537134408017346	1
55724	68927	13	Ptcd2	10	0.537258202025396	1
131205	64580	3	Ndst4	14	0.53732024997275	1
23094	117599	10	Helb	13	0.537577765159323	1
146740	22163	4	Tnfrsf4	7	0.537613305824986	1
38397	67803	11	Limd2	5	0.537769163010247	1
201387	70726	9	Angptl6	6	0.537959920527813	1
170435	16977	6	Lrrc23	8	0.538178837930051	1
8542	74626	1	Tmem81	2	0.538262516399347	1
70224	67042	15	Ift27	7	0.538332304728585	1
2518	20324	1	Cavin2	2	0.538482712917207	1
5727	319997	1	A630001G21Rik	6	0.538501508619123	1
183718	233575	7	Pgap2	7	0.538662862265288	1
75493	14852	16	Gspt1	15	0.538821228875406	1
222982	170942	Y	Erdr1	3	0.538939746867384	1
102738	52013	19	R3hcc1l	7	0.538961286015359	1
131544	71760	3	Etnppl	14	0.539037668714319	1
213177	12774	9	Ccr5	2	0.539052514166351	1
220134	245650	X	Gucy2f	20	0.53906584890684	1
89841	13733	17	Adgre1	22	0.539273321626035	1
88289	224814	17	Abcc10	21	0.539354349811347	1
133631	14579	4	Gem	5	0.539422275058889	1
152934	16069	5	Jchain	4	0.539497001885979	1
186966	320683	7	Zfp629	3	0.539499713421609	1
191146	18791	8	Plat	14	0.539557896075258	1
17142	76138	10	Ccdc138	16	0.53956632885179	1
7587	22099	1	Tsn	6	0.539746268840545	1
103023	329065	19	Scd4	6	0.539828534950884	1
18100	66859	10	Slc16a9	6	0.540014314380871	1
183988	20128	7	Trim30a	8	0.540035912647031	1
198059	56523	8	Pmfbp1	21	0.540044324096559	1
25955	57316	11	C1d	5	0.540341493877304	1
88171	66591	17	Mad2l1bp	3	0.540412755585844	1
72712	67197	15	Zcrb1	8	0.540512181582711	1
11997	71740	1	Nectin4	9	0.540518182360115	1
163306	76223	6	Agbl3	19	0.540519537726138	1
192866	110304	8	Glra3	10	0.54068606998058	1
11777	665574	1	Gm7694	3	0.540840161123799	1
155874	63873	5	Trpv4	16	0.540845680381689	1
145910	100090	4	Zbtb48	11	0.540846331718824	1
47053	217830	12	Dglucy	13	0.540952006837889	1
74493	18521	15	Pcbp2	15	0.540953082462267	1
63110	72400	14	Pinx1	7	0.541356593024184	1
29174	216799	11	Nlrp3	10	0.54139398523761	1
65084	105689	14	Mycbp2	85	0.541703141695357	1
139225	67305	4	Gpx7	3	0.541821264092983	1
193681	234374	8	Ddx49	13	0.541847404591754	1
93849	81500	18	Sil1	10	0.542063452835963	1
60131	52588	14	Tspan14	9	0.542108205541191	1
174757	107686	7	Snrpd2	3	0.542111330745824	1
199901	69581	8	Rhou	3	0.542171187075802	1
208291	69519	9	Rwdd2a	3	0.54223611082648	1
54190	407785	13	Ndufs6	4	0.542394508757497	1
149763	71101	5	Uvssa	14	0.542506243492989	1
150208	78890	5	Trmt44	11	0.542699864247463	1
64834	93688	14	Klhl1	11	0.542721095750252	1
201471	78369	9	Icam4	3	0.542824643092768	1
30495	104709	11	Pik3r6	20	0.54284395148683	1
73304	74351	15	Ddx23	17	0.542865629080398	1
61201	56335	14	Mettl3	11	0.543204464137198	1
110078	18227	2	Nr4a2	9	0.543549042445817	1
81841	72536	17	Tagap	10	0.543737605337449	1
77283	320099	16	BC106179	3	0.543792277054756	1
158209	19384	5	Ran	7	0.544064789791738	1
192461	319940	8	Sorbs2os	6	0.544173011318882	1
36296	320655	11	Pgap3	8	0.544180210342077	1
30382	19674	11	Rcvrn	3	0.544363217990188	1
116440	17876	2	Myef2	19	0.544376774964319	1
200609	76863	9	Dcun1d5	8	0.544452187680183	1
199919	73420	8	Ccsap	4	0.54449396496766	1
114644	14260	2	Fmn1	20	0.544569829537815	1
90257	268970	17	Arhgap28	18	0.544624929678208	1
100915	14297	19	Fxn	5	0.544671678073913	1
34420	66884	11	Appbp2	13	0.544763788904386	1
65926	19219	15	Ptger4	3	0.544943931201094	1
153973	68735	5	Mrps18c	6	0.544996582936807	1
79803	54613	16	St3gal6	11	0.54501241214769	1
23170	24117	10	Wif1	10	0.545263739801314	1
219839	245631	X	Mum1l1	9	0.545386915324943	1
66699	215654	15	Cdh12	12	0.545388122094261	1
140861	106564	4	Ppcs	3	0.545641472424854	1
43234	79221	12	Hdac9	12	0.545884606658283	1
128390	13601	3	Ecm1	11	0.545968633407264	1
201959	15571	9	Elavl3	7	0.54601737995567	1
210274	56032	9	Nprl2	11	0.5460280214268	1
107270	100504116	2	Brd3os	2	0.546071905591488	1
98697	381204	19	Naaladl1	18	0.546076802946211	1
171823	11857	6	Arhgdib	6	0.546233938239989	1
124886	170767	3	Rfxap	3	0.546242880102521	1
7860	66942	1	Ddx18	13	0.546268753659068	1
42676	20135	12	Rrm2	10	0.546285910636242	1
37199	103733	11	Tubg1	11	0.54633329588846	1
118602	18088	2	Nkx2-2	3	0.54649281428185	1
181700	269955	7	Rccd1	9	0.546560026507205	1
178698	20981	7	Syt3	11	0.546661532813334	1
133796	12307	4	Calb1	11	0.546694579588157	1
63333	67179	14	Ccdc25	9	0.54686851048304	1
69459	332110	15	Mapk15	14	0.546887972412808	1
160531	75136	5	Rsph10b	22	0.54715312323889	1
184059	74349	7	Fam160a2	13	0.547187867414877	1
3702	72823	1	Pard3b	23	0.547366733208057	1
112572	269295	2	Rtn4rl2	3	0.54750981921723	1
146284	70673	4	Prdm16	17	0.547709601446974	1
94913	240261	18	Ccdc112	10	0.548060683361975	1
203988	11936	9	Fxyd2	8	0.548185733881199	1
168901	110379	6	Sec13	9	0.548527926931251	1
61718	67272	14	Cmtm5	5	0.548582076415328	1
188251	69064	7	Fuom	6	0.548676596004328	1
106369	68475	2	Ssna1	3	0.548730002380278	1
15028	215814	10	Ccdc28a	6	0.548822606190829	1
181015	73904	7	4833412C05Rik	3	0.548847934926986	1
186665	68742	7	Tmem219	6	0.549166309840344	1
162120	64450	6	Gpr85	4	0.549518980322617	1
170914	19362	6	Rad51ap1	9	0.549571289037733	1
205005	64602	9	Ireb2	22	0.549792346265509	1
88720	21425	17	Tfeb	10	0.549794111740006	1
99898	107305	19	Vps37c	5	0.549887657403569	1
70677	223696	15	Tomm22	4	0.549996759032051	1
84749	268935	17	Scube3	22	0.55008804919372	1
179459	69217	7	Plekha4	20	0.550137811404111	1
154732	433931	5	Pigg	13	0.550370107534415	1
16575	170728	10	Rtn4ip1	9	0.550476218703502	1
