	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR
ENSMUSG00000031431	2690.4	911.4	1.57187076606909	5.28035214029067	524.922643401883	2.06240074465843e-22	3.26457413871983e-18
ENSMUSG00000031700	1929.6	1140.8	0.778668843589958	5.21116848704816	401.795189322713	1.22373498936575e-20	9.68525057333523e-17
ENSMUSG00000006205	7072.2	3858.6	0.895212060971806	7.10932352604328	350.447113823301	1.07548225317096e-19	5.67460286181437e-16
ENSMUSG00000041957	349.4	101.8	1.76791096402068	2.30082851934256	305.595248123027	9.2420803913725e-19	3.64342118850625e-15
ENSMUSG00000024222	3542.4	1029.6	1.78177194077431	5.71864827485669	342.009724393767	1.15086903421134e-18	3.64342118850625e-15
ENSMUSG00000040055	1087.2	560.4	0.980253547622576	4.31940968798568	278.410844543318	3.92800730946733e-18	9.11846091520231e-15
ENSMUSG00000028655	1011.2	387.6	1.40206405076651	4.16015398815311	277.965307221922	4.50340192386517e-18	9.11846091520231e-15
ENSMUSG00000038059	241.8	70.2	1.78757075024933	1.82673098631055	275.54616090466	4.60848362635785e-18	9.11846091520231e-15
ENSMUSG00000086040	6534.8	3431.2	0.922731899780975	6.99150774985531	269.06194256136	7.51654865405854e-18	1.32199387383436e-14
ENSMUSG00000022951	2940.2	2213.8	0.431630072654085	5.99363542510936	262.406448084038	9.77881088798743e-18	1.54788797545953e-14
ENSMUSG00000033998	2832.4	2123.8	0.433904692552106	5.94411866339141	258.345684683276	1.24222549615624e-17	1.78756248896883e-14
ENSMUSG00000033685	675	312.2	1.09632485776036	3.47654939378301	253.625610525412	1.64747738153492e-17	2.06963893851931e-14
ENSMUSG00000027333	2502.4	1469	0.787223941857989	5.64140424716023	253.108155153381	1.69974769099444e-17	2.06963893851931e-14
ENSMUSG00000030711	467.8	139	1.76608266344875	2.82745848131799	250.746542941024	2.17906787139382e-17	2.46374752402091e-14
ENSMUSG00000022508	3706.8	2253.2	0.73850729324102	6.11855873310987	245.792179882436	2.65972998925303e-17	2.69708288688025e-14
ENSMUSG00000029153	2131.8	1455.6	0.564396736713446	5.50187710111093	245.394214009711	2.72621935625017e-17	2.69708288688025e-14
ENSMUSG00000001768	1017.6	596.2	0.776531775073237	4.26881662245742	228.288934244394	8.15733484581044e-17	7.59543842790196e-14
ENSMUSG00000014782	371.6	130	1.54238029858455	2.54215832303648	226.554057522099	9.15274821734236e-17	8.04882508512846e-14
ENSMUSG00000049892	1493.4	364.6	2.04563308216065	4.23084203932761	255.635468513126	1.06881209712861e-16	8.9043298344467e-14
ENSMUSG00000023067	4382.4	1702.4	1.35580778522474	6.15127244524974	237.416684604668	1.96181915733602e-16	1.55268177207359e-13
ENSMUSG00000017009	1033.8	522.2	1.00017814288158	4.20730212437278	214.186000710151	2.12815951958574e-16	1.60412557312013e-13
ENSMUSG00000040447	3468.6	2013.4	0.789077728483492	6.06039409348324	207.956675087583	3.30799843198145e-16	2.38010487181065e-13
ENSMUSG00000024883	4858	3238	0.592223435821308	6.66865737878441	206.994416330413	3.54483775676766e-16	2.43961899355979e-13
ENSMUSG00000104415	211.8	52.6	1.97482183828274	1.56878255487802	199.728999077193	6.02976204192381e-16	3.97687930673383e-13
ENSMUSG00000025931	3881.4	2526.2	0.633235251499092	6.32109595683595	197.835099746444	6.94416935909783e-16	4.39677027140638e-13
ENSMUSG00000105843	1151.6	193.8	2.59329320012392	3.67810733212147	231.443098721614	8.51878851218104e-16	5.18630397535822e-13
ENSMUSG00000045193	3501.4	7053.6	-0.997956740776301	7.08090673396538	202.101155954744	1.14468747957593e-15	6.71083633859535e-13
ENSMUSG00000026864	16908.8	8319	1.05929000754806	8.24190493894255	204.891723417176	1.35805685850554e-15	7.67738643331578e-13
ENSMUSG00000022136	3908.8	2623	0.591852187228263	6.30242072258277	186.864941877934	1.61064701642162e-15	8.79135573204753e-13
ENSMUSG00000025823	2006.4	1128.4	0.846577619765608	5.22213386449811	184.247517192914	2.04154835436436e-15	1.07718896337445e-12
ENSMUSG00000043557	1751	822.2	1.11178789386145	5.04143644013554	188.292001468389	2.63028122009816e-15	1.34305553009464e-12
ENSMUSG00000020571	4682.4	2904.8	0.716791896837506	6.53494844686304	180.031866990898	2.77910646379432e-15	1.36525569817372e-12
ENSMUSG00000026315	1142.8	548.2	1.07654921152505	4.31028266496019	180.969059580357	2.84625927346849e-15	1.36525569817372e-12
ENSMUSG00000035711	1311.6	653.4	1.06371104864468	4.5688258377698	181.338028219861	3.09213298749125e-15	1.43956979585291e-12
ENSMUSG00000002831	576.8	36.6	3.81719718496955	2.89310492658888	213.318599212487	3.33595700363301e-15	1.50871038315734e-12
ENSMUSG00000048826	2667	4384.6	-0.710558177800736	6.54062409022423	172.436262596548	5.25273285220845e-15	2.30959745326688e-12
ENSMUSG00000048706	625.6	373.2	0.770778922817342	3.55540600695688	170.871702626956	5.93854689908383e-15	2.54057456393508e-12
ENSMUSG00000004360	5363.2	3976.8	0.455758262025088	6.82944631966352	167.340944012514	8.03078191175022e-15	3.34524333897617e-12
ENSMUSG00000039671	13104	9081.6	0.541098690470566	8.11209445429794	166.777595993067	8.43111452711451e-15	3.42195158588963e-12
ENSMUSG00000025372	36158.6	28375.2	0.362429818767722	9.68852328043014	162.81980318172	1.19127529187676e-14	4.71417414877931e-12
ENSMUSG00000032575	1191.6	730.4	0.744759294955982	4.53882568854339	161.663949785971	1.31955637345973e-14	5.09445313060829e-12
ENSMUSG00000027188	1242.2	1944.2	-0.65193115032876	5.32968681522139	160.36456274162	1.48140843866552e-14	5.58314623229441e-12
ENSMUSG00000052397	5175	3523.6	0.571082768092533	6.83151555727738	159.654619560429	1.5785949035754e-14	5.81106482062674e-12
ENSMUSG00000042807	1887.2	3182.2	-0.762087971318823	5.99433615291527	159.176059191544	1.7387394591832e-14	6.25511520441157e-12
ENSMUSG00000090210	355.2	163	1.1370359724159	2.54664429997139	157.537240601752	1.91065153891981e-14	6.72082293545816e-12
ENSMUSG00000099875	400	855.2	-1.08705721966589	4.01575300336872	157.29938422337	2.11175834089719e-14	7.26674408218732e-12
ENSMUSG00000051817	1253.8	1816.4	-0.53361362635159	5.37878331538502	156.161562357993	2.165428306859e-14	7.2928860998449e-12
ENSMUSG00000002910	839.8	364.2	1.18789921864831	3.59345504214508	156.284571804905	2.44848470378438e-14	8.07438841170894e-12
ENSMUSG00000037224	1325.6	1953.2	-0.569821095499674	5.41398782206192	154.303750395992	2.56796084057653e-14	8.29556166234406e-12
ENSMUSG00000045294	964.6	1466.6	-0.59138233957559	4.93080442848383	153.050961327648	2.88359645419054e-14	9.12888965467640e-12
ENSMUSG00000018537	2995.6	4141.4	-0.444779437382409	6.53708792150446	149.845781981981	3.89312892944811e-14	1.20832034949479e-11
ENSMUSG00000051335	7658.6	4850.4	0.671653997016038	7.2721359258271	149.609617798479	4.28663247838708e-14	1.30486741346902e-11
ENSMUSG00000047259	1003.4	262.6	1.97115685787739	3.67797012090678	166.845500364289	4.88564870083612e-14	1.45914968463274e-11
ENSMUSG00000021866	2115.2	1342.8	0.670771408036417	5.45827882562423	147.054496715889	5.07810181765052e-14	1.48854210502944e-11
ENSMUSG00000030413	94.4	44.2	1.14433216906433	0.888047888641658	145.909899989367	5.66944903327153e-14	1.61910624793728e-11
ENSMUSG00000037400	3969.6	5974.8	-0.59300708056077	6.98205205629622	145.803346455721	5.72809083861821e-14	1.61910624793728e-11
ENSMUSG00000022678	501.6	321.8	0.647452988184909	3.35861137240364	144.023735632944	6.80840857337098e-14	1.89070700540157e-11
ENSMUSG00000020607	2664.8	1883.6	0.515077893758908	5.81302911079675	142.608091131561	7.82122800221824e-14	2.10418796315699e-11
ENSMUSG00000033763	12178.4	15456.4	-0.327753549996256	8.48997545665469	142.579811207934	7.84301534059401e-14	2.10418796315699e-11
ENSMUSG00000028645	5330.8	2431.6	1.13820347477861	6.43214088130329	156.218645737024	8.99034536959809e-14	2.37180294758947e-11
ENSMUSG00000060166	7100.6	10268.8	-0.533951146375591	7.83277445316874	139.825727492216	1.03057187559769e-13	2.67424954407144e-11
ENSMUSG00000033316	9900.4	5944.8	0.754766821664397	7.65482508229745	143.196756376178	1.05939038132313e-13	2.70469199128448e-11
ENSMUSG00000021025	1091	526	1.08056061145491	4.04588120470784	141.166638374356	1.11149021362929e-13	2.79266326849811e-11
ENSMUSG00000072620	240.4	102.6	1.25016380795456	1.89526495889248	138.499099151799	1.17728126382415e-13	2.91174767579256e-11
ENSMUSG00000052040	5839.4	4156.6	0.489585404936288	6.97236351753406	137.6970410578	1.27656623899612e-13	3.10873338416456e-11
ENSMUSG00000030168	2141.4	1417.8	0.586899537295696	5.42134525002484	136.781916875075	1.40076579505323e-13	3.35950329846934e-11
ENSMUSG00000035934	4039.8	5117.4	-0.331833911320119	6.90137252704197	136.465624526993	1.44661340683825e-13	3.39055218073457e-11
ENSMUSG00000038332	1960.2	1488.8	0.410065580184063	5.38456184853527	136.39846223789	1.45655157173511e-13	3.39055218073457e-11
ENSMUSG00000029392	9620.8	6848.6	0.529857244453781	7.67283100787928	136.150479779968	1.49387634141571e-13	3.42703892873469e-11
ENSMUSG00000007682	3639	1885	0.964938669051508	6.08973691008732	142.801150447354	1.55122500704702e-13	3.50776294807818e-11
ENSMUSG00000021071	19234	14328.4	0.441333706234853	8.72910529211224	135.233023287386	1.64100543074739e-13	3.65851760046486e-11
ENSMUSG00000057101	1123.2	813	0.481114017940441	4.61924468468004	132.917440230173	2.08482926434336e-13	4.55253342275749e-11
ENSMUSG00000037833	107.4	33	1.69455355331856	0.811757391547065	132.849943438524	2.09953212370521e-13	4.55253342275749e-11
ENSMUSG00000049511	387.2	217.6	0.857333144819074	2.93915825026594	132.517673871353	2.17352679455058e-13	4.64929130147853e-11
ENSMUSG00000025473	373.8	182	1.05423734679322	2.73425745564793	131.445667295267	2.43166210045001e-13	5.06889865728272e-11
ENSMUSG00000021062	13864	11157.2	0.325146023718742	8.33248816490928	131.437544789318	2.43373743100314e-13	5.06889865728272e-11
ENSMUSG00000079018	404.4	246.2	0.743132899191758	3.02952973393811	130.919667943225	2.57000338319115e-13	5.2831926691601e-11
ENSMUSG00000032115	6321.6	4488.6	0.503546278894952	7.04661333780405	130.399802030367	2.71493699141724e-13	5.50958174835173e-11
ENSMUSG00000049076	3769.6	2862.2	0.40499534096709	6.37069506286073	129.623472253759	2.94768576975018e-13	5.9061921581488e-11
ENSMUSG00000027200	1697.4	2308.2	-0.438687344588538	5.72641526041522	128.339863118633	3.3800217563285e-13	6.60603534754183e-11
ENSMUSG00000029570	748	426.8	0.818220568196968	3.78014070837625	128.338724427056	3.38043378072454e-13	6.60603534754183e-11
ENSMUSG00000021484	2773.6	2245.6	0.314219889241164	5.96925902766647	128.169283879547	3.44234034654607e-13	6.62917955947178e-11
ENSMUSG00000025795	622.6	1110.2	-0.818801227989253	4.46350668732664	128.382250433609	3.47603704236628e-13	6.62917955947178e-11
ENSMUSG00000110218	99.6	42.4	1.2499414262077	0.577139427384002	127.369530231329	3.75116100066629e-13	6.96738731555603e-11
ENSMUSG00000027654	98	28.2	1.75670100675571	0.515549865234827	127.311595634936	3.77464240605932e-13	6.96738731555603e-11
ENSMUSG00000022769	316.4	129.4	1.31396660212979	2.32772112905508	127.354233195195	3.78542743785342e-13	6.96738731555603e-11
ENSMUSG00000025790	2515.8	1823	0.472806761883182	5.81478523334108	125.086095072128	4.80539994484003e-13	8.74306617550262e-11
ENSMUSG00000034158	2846.4	2014.8	0.518143577520414	5.87730759282462	124.781001119311	4.96842511175551e-13	8.93695466977023e-11
ENSMUSG00000007659	5394.6	4263.2	0.350089441917409	6.88344483287962	124.178432566486	5.30783879980909e-13	9.44020004069416e-11
ENSMUSG00000031170	20.4	62.4	-1.57877284356153	0.146192606956798	123.870971760081	5.49039719202346e-13	9.65638857250438e-11
ENSMUSG00000000567	1317.2	2131.8	-0.673020508351522	5.68785632706921	123.207779723592	5.99294379626289e-13	1.04244293792357e-10
ENSMUSG00000072969	1271.8	1995.6	-0.636729570819521	5.42165460374541	122.443191201887	6.42956361934344e-13	1.1034600862382e-10
ENSMUSG00000023272	800.6	517.2	0.658261059148607	3.93569598129843	122.368503997419	6.48315042138812e-13	1.1034600862382e-10
ENSMUSG00000020785	6127.4	4545	0.433991773854482	7.10822070830323	121.269861346631	7.32842120538835e-13	1.23405935383077e-10
ENSMUSG00000078640	44	17.8	1.31488497798562	-0.288843567597564	120.739264853849	7.77770033087975e-13	1.29592861618416e-10
ENSMUSG00000061132	2108.6	1396.4	0.600501965719051	5.48694608627672	120.163026798004	8.29881182974709e-13	1.35759605624721e-10
ENSMUSG00000014361	845	484.2	0.794944201052202	4.09813626109287	120.14111832268	8.31933902684812e-13	1.35759605624721e-10
ENSMUSG00000039349	4191.4	5896.4	-0.471474200642058	7.02750135702701	119.681369114105	8.76272500241613e-13	1.4153589190127e-10
ENSMUSG00000042978	4055.4	2725.8	0.606756953315346	6.3456127904478	119.135346160863	9.42248204801405e-13	1.50655018523247e-10
ENSMUSG00000019970	2954	1368.8	1.10162763395281	5.45506908943503	129.002116857567	9.60045287951932e-13	1.50880989647748e-10
ENSMUSG00000032718	162.2	284.8	-0.833577061597991	2.58236273589625	118.851773704449	9.62725374592368e-13	1.50880989647748e-10
ENSMUSG00000044847	925	612	0.601832599295952	4.16985470293877	118.47818984763	1.00456227063297e-12	1.5589427629264e-10
ENSMUSG00000039304	9.4	37.2	-1.92344967652288	-0.359121228335655	117.476267765349	1.12654750769383e-12	1.73127383488209e-10
ENSMUSG00000034165	789.4	556	0.522310931068866	4.05822904801616	116.426621157918	1.27130395561092e-12	1.93494906859281e-10
ENSMUSG00000015468	512.2	291.6	0.838630888184087	3.28030096436527	116.269273540693	1.29464636098988e-12	1.9517102141056e-10
ENSMUSG00000025324	329	144.6	1.22609277315756	2.55208042005469	116.155267400373	1.33999951386559e-12	2.00102380235645e-10
ENSMUSG00000022462	7974	4593	0.80132908993977	7.14452487292034	121.770902237379	1.39502384528211e-12	2.05972534127219e-10
ENSMUSG00000021710	461.6	686	-0.569269194153098	3.86722088905775	115.561858435886	1.40533411369888e-12	2.05972534127219e-10
ENSMUSG00000089809	977.4	1494.2	-0.620685640873466	5.11793438414688	115.474470055711	1.41968697661591e-12	2.06167203237186e-10
ENSMUSG00000053907	6017.4	4511.2	0.436474394865766	7.01907993018027	114.963389168143	1.50679325369928e-12	2.16827549207326e-10
ENSMUSG00000033083	271.8	153.8	0.83512007531726	2.42257159924265	114.712649215292	1.55157919778578e-12	2.21260784880641e-10
ENSMUSG00000019232	2145.8	1079	1.00737198174517	5.31390319320435	120.044623043371	1.93378075803548e-12	2.7330192516914e-10
ENSMUSG00000060862	867	465.6	0.919856296172678	4.02230312929279	112.967482040303	2.04222447653268e-12	2.84068335400426e-10
ENSMUSG00000055493	697.8	921.2	-0.397019805087514	4.3776739756617	112.322641179643	2.0564392788497e-12	2.84068335400426e-10
ENSMUSG00000044522	77.8	20.2	1.94686679637557	0.129110205859595	112.4225955927	2.06379800183517e-12	2.84068335400426e-10
ENSMUSG00000022353	1729.6	2384.4	-0.462315576462035	5.7216799315288	112.137661768333	2.102173036263e-12	2.86856008543164e-10
ENSMUSG00000066037	4677.6	5932.4	-0.329176172894682	7.06289323172615	111.787591414982	2.19169382264732e-12	2.96515568535765e-10
ENSMUSG00000030616	1419.6	2183	-0.611365009846197	5.54300485497501	111.481765029771	2.27320251190913e-12	3.04936631872962e-10
ENSMUSG00000004460	3143.8	2290.2	0.480656138853235	6.06393554230736	110.834393893433	2.45650525921811e-12	3.26756485278684e-10
ENSMUSG00000036915	341.8	190.6	0.845622441423773	2.82017000912409	110.650865412271	2.51126969752983e-12	3.2964915964429e-10
ENSMUSG00000020427	498.8	335.6	0.604217569893374	3.32871207018845	110.569065968718	2.53609319295308e-12	3.2964915964429e-10
ENSMUSG00000024242	5099.8	4213.4	0.289392371417804	6.8579586170872	110.553884129999	2.5407288822164e-12	3.2964915964429e-10
ENSMUSG00000020067	206.8	413.8	-0.995958310095801	3.01246049839198	110.421075676442	2.58166544728888e-12	3.32237255001103e-10
ENSMUSG00000022197	4809.2	3271	0.536678688577517	6.71010045326125	110.220946965088	2.6446757998471e-12	3.3760139706274e-10
ENSMUSG00000008035	2345	3504	-0.541100178941395	6.24226099887657	110.153968212492	2.66612569286504e-12	3.37616828738886e-10
ENSMUSG00000091994	53.6	102.6	-0.938284406581462	1.15268980468611	110.085618124429	2.68820458594452e-12	3.37711034848538e-10
ENSMUSG00000003814	16377.4	11358.6	0.541949312085042	8.44724642551593	110.060371339193	2.77487017102853e-12	3.43916381921864e-10
ENSMUSG00000051243	9949.2	6815.6	0.553914271770807	7.68240985925214	110.231608375842	2.78105356535464e-12	3.43916381921864e-10
ENSMUSG00000042216	18489.4	10633	0.809524484655726	8.51254656416533	115.956333721899	2.97106326321763e-12	3.64565584445518e-10
ENSMUSG00000017692	2408.2	1425.4	0.753661548793692	5.58719589312638	109.843249650608	3.37969679013339e-12	4.08829343235938e-10
ENSMUSG00000031503	8996.8	6481.2	0.493698238386911	7.6748350254285	108.192342436531	3.3834508790137e-12	4.08829343235938e-10
ENSMUSG00000040811	3852	5233.8	-0.426298443491451	6.84551928522989	107.990332115404	3.46814921677757e-12	4.14881456252398e-10
ENSMUSG00000047216	721.4	436.8	0.746889455661262	3.8597161094327	107.948520770864	3.4859582842611e-12	4.14881456252398e-10
ENSMUSG00000043872	334	201.6	0.773439584792168	2.662188762742	107.370710839828	3.74222629076185e-12	4.42057462361711e-10
ENSMUSG00000023192	3030	4424	-0.547077422356152	6.60604184464153	106.860484681914	3.98510726800973e-12	4.67261207002415e-10
ENSMUSG00000044254	83.8	186.4	-1.19148306968381	1.914225428715	106.651650738273	4.08927795809075e-12	4.75949858813372e-10
ENSMUSG00000035877	2201.4	1697.6	0.374395533465997	5.62074028050086	106.290625238739	4.27621804099249e-12	4.94074856721680e-10
ENSMUSG00000032035	251.6	394.4	-0.627585974256162	3.1127485663231	106.230257384752	4.30834897233449e-12	4.94180115094802e-10
ENSMUSG00000021556	863.4	548.6	0.655284117591956	4.13494992175227	105.770785764075	4.56143394551616e-12	5.19445596572484e-10
ENSMUSG00000107096	738.4	500.8	0.579277930187104	3.93304792314392	105.618909050875	4.64851089333459e-12	5.25580563789952e-10
ENSMUSG00000054477	1840	1363.6	0.446743658421499	5.3076901684421	105.558518237942	4.68362244070682e-12	5.25794749035094e-10
ENSMUSG00000047155	180.2	268.2	-0.573284252906146	2.53599057449254	104.829811917698	5.13012756613058e-12	5.68511600515671e-10
ENSMUSG00000046287	390	593.8	-0.597328278799318	3.68088813240207	104.820738467971	5.13596303454046e-12	5.68511600515671e-10
ENSMUSG00000021203	1420.2	900.8	0.696742502115734	4.88946119091339	105.167617421067	5.19941292724169e-12	5.715382446202e-10
ENSMUSG00000089774	4439.4	2674.4	0.756263638603758	6.43849458235357	108.167766058449	5.28663993703801e-12	5.77118783195687e-10
ENSMUSG00000021676	4722.8	2917.2	0.707470982115768	6.63074535457852	106.932111404148	5.64295320235213e-12	6.1179661808241e-10
ENSMUSG00000029657	13787.6	9847.2	0.491957278454219	8.21362635573473	103.762814114492	5.8669438928403e-12	6.31754114828362e-10
ENSMUSG00000022324	1478.4	991.6	0.590793533499166	5.06770063601992	103.539692211139	6.03472128232829e-12	6.45429751202531e-10
ENSMUSG00000048878	3274	2619	0.352915358022718	6.25273904803369	103.159116365233	6.33271658123019e-12	6.72755508485185e-10
ENSMUSG00000020048	12135.8	8805.2	0.479867580805498	8.01413854888507	102.882543093493	6.55902307401012e-12	6.92151841590041e-10
ENSMUSG00000050211	170.4	419	-1.32460803995916	2.94087018576527	105.242767657932	6.7224053487542e-12	7.04695061360465e-10
ENSMUSG00000005583	22846	29307.4	-0.34792444194278	9.37091576961238	101.47291707331	7.85317732862122e-12	8.17815420623324e-10
ENSMUSG00000031875	591	346.8	0.785318554773374	3.54039346252579	101.306563275074	8.02285153906622e-12	8.30024294195289e-10
ENSMUSG00000024952	998.4	1395.4	-0.475380294849152	4.96551074730973	101.117796989221	8.22009368265257e-12	8.44908200666932e-10
ENSMUSG00000021750	21284	14156.6	0.586743221363521	8.8130534122026	101.855653769853	8.47308314418498e-12	8.65293116705187e-10
ENSMUSG00000036353	945	1417	-0.552683934202489	4.92375217118345	100.705930209072	8.66848012884697e-12	8.79572897176402e-10
ENSMUSG00000021684	2371.6	3029	-0.34335443323769	6.08459199260762	100.183431826411	9.27486086045935e-12	9.351068315937e-10
ENSMUSG00000026773	1843.6	1141.8	0.715183408980805	5.16991591683395	101.053524041608	9.65514187315749e-12	9.67286333608924e-10
ENSMUSG00000019338	1088.4	1433.2	-0.40052511414166	5.04593413426646	99.7813057690429	9.77204501244968e-12	9.72840883660792e-10
ENSMUSG00000005483	1039.8	771.8	0.433177611556265	4.47548681515625	99.6149960292618	9.98584087516826e-12	9.79151750406703e-10
ENSMUSG00000034738	60.8	28.6	1.14563797550395	0.092570176476936	99.5648563756679	1.00512633671662e-11	9.79151750406703e-10
ENSMUSG00000027248	7855.2	5666	0.500148934589457	7.39267561581315	99.5600201021779	1.00575976970973e-11	9.79151750406703e-10
ENSMUSG00000040242	4772.2	4016.4	0.273988097972129	6.7834438674572	99.5407573399029	1.0082869120999e-11	9.79151750406703e-10
ENSMUSG00000004328	370.8	90.6	1.95247029091764	2.31299042995642	105.6282312368	1.09879574513875e-11	1.06053889328057e-09
ENSMUSG00000029701	3178	2295.6	0.487235141762641	6.15294442226648	98.7456256432542	1.11869250739011e-11	1.07319901208958e-09
ENSMUSG00000058440	945.6	708.6	0.421905508286488	4.40133615180124	97.3855906188468	1.33823588355556e-11	1.27608046992777e-09
ENSMUSG00000044352	2001	1388.8	0.551934861089493	5.40579347613793	97.2775448387546	1.3575313673247e-11	1.28672838403489e-09
ENSMUSG00000027550	664	1071	-0.676800392478747	4.54185809166091	96.6696663735078	1.47171933790878e-11	1.38665746427131e-09
ENSMUSG00000016179	3664.8	2263.2	0.711808619825611	6.15569210054563	98.7006901032589	1.50656628487106e-11	1.41109098953988e-09
ENSMUSG00000021257	302.4	493.2	-0.712450537705164	3.43347829306614	96.2254487659977	1.56156796047203e-11	1.45400348507716e-09
ENSMUSG00000040113	28.4	10.2	1.5293407418271	-1.06632822481624	117.64188520464	1.59279398217383e-11	1.47440561075027e-09
ENSMUSG00000025964	5129.2	6631.4	-0.377649804783045	7.20065839328244	95.887686627392	1.6337610259672e-11	1.50353507442063e-09
ENSMUSG00000018906	749.2	527.8	0.534828838868525	3.99532764913507	95.4707122446549	1.72778754187405e-11	1.58087566475863e-09
ENSMUSG00000039634	170.6	82.4	1.05835846608311	1.33047852375553	95.376456810092	1.74982492186381e-11	1.59183785564266e-09
ENSMUSG00000038894	8276	4442	0.910019673031011	7.1686618737867	104.50998720068	1.76734025949258e-11	1.59858451242903e-09
ENSMUSG00000021111	5571.8	4473.4	0.333540787359406	6.96219775875623	95.1458195315977	1.80501263957511e-11	1.62338324271786e-09
ENSMUSG00000029625	923.4	1222	-0.408639749965323	4.82168445226891	95.0912328415894	1.81834192340792e-11	1.62613188167367e-09
ENSMUSG00000021624	6.2	24	-1.94748355439603	-1.0781256160657	94.8860976174528	1.86937143792049e-11	1.66237530847435e-09
ENSMUSG00000068551	516.8	818.6	-0.6518353212596	4.15937403002163	94.8103259311673	1.88860171083546e-11	1.67009365814606e-09
ENSMUSG00000025026	4296.2	5646.8	-0.384399863083104	6.9614417655466	94.0221773264347	2.10150380535703e-11	1.84803909638869e-09
ENSMUSG00000029513	502	745	-0.561203383712454	4.05364281266708	93.5213737592006	2.249867345251e-11	1.96481596950544e-09
ENSMUSG00000025937	273.2	461.6	-0.749529845405209	3.31094027335778	93.4912995091091	2.25912253743123e-11	1.96481596950544e-09
ENSMUSG00000016028	169.4	280.8	-0.729329309006924	2.53656667925505	92.9548715932453	2.43115131553608e-11	2.10287946303938e-09
ENSMUSG00000033863	7652.6	5547.6	0.464037085246042	7.32997007727664	92.8188804857407	2.47692902285256e-11	2.13065267875407e-09
ENSMUSG00000049225	6780	4867	0.52273248017424	7.15609701720288	93.1451109536591	2.49018096891467e-11	2.13065267875407e-09
ENSMUSG00000050288	390	203.6	0.945290112443834	2.82294572235838	92.6522181247426	2.53427830115586e-11	2.15672533489226e-09
ENSMUSG00000074738	690.2	946.8	-0.4498209001044	4.45499949910516	92.436788664732	2.61049804284113e-11	2.20970981391082e-09
ENSMUSG00000028967	991.6	730.6	0.452198959462512	4.32232267246603	92.127769835638	2.72409233402218e-11	2.28150421944175e-09
ENSMUSG00000036943	1667	1254.6	0.431934444957218	5.18578026653549	92.0454339347633	2.75523291252351e-11	2.28150421944175e-09
ENSMUSG00000038982	277.2	418	-0.582633759966561	3.14859472685684	92.0285731529347	2.76165622552393e-11	2.28150421944175e-09
ENSMUSG00000050121	147.2	397.8	-1.39461297452289	2.92713572454696	95.3862252011297	2.76263331770279e-11	2.28150421944175e-09
ENSMUSG00000046079	1300.2	1731.6	-0.417731079180307	5.26622827560194	91.9965968372814	2.77388153057034e-11	2.28150421944175e-09
ENSMUSG00000048458	7700.2	5933.8	0.393685411073649	7.36539464875158	91.9759781461918	2.78179489767046e-11	2.28150421944175e-09
ENSMUSG00000013419	4474.6	3411.8	0.40010365149861	6.54801503982614	91.5866890805375	2.93577172161184e-11	2.3953778650203e-09
ENSMUSG00000019726	2088.6	1455.2	0.508479629693929	5.54019907813792	91.402001489273	3.01195186927854e-11	2.44493262250308e-09
ENSMUSG00000021133	1475.6	1138.6	0.377396492592481	4.98116881301902	91.1972142577235	3.09887407389893e-11	2.50265702631358e-09
ENSMUSG00000022814	596.6	430.8	0.475380328325725	3.66967698617837	90.817017232317	3.26736292397025e-11	2.6253344022094e-09
ENSMUSG00000024780	3830.4	3148.8	0.291563039095539	6.47334119912066	90.6830360513427	3.3290252432185e-11	2.66137073610635e-09
ENSMUSG00000028173	557.6	754.4	-0.437897923687847	4.03669051590116	90.5343195837087	3.39891355632456e-11	2.7035880745257e-09
ENSMUSG00000041926	1198	980.8	0.301094912613755	4.78498543322932	89.9455666047603	3.69120659794948e-11	2.92140546194712e-09
ENSMUSG00000075478	5021.6	6761.6	-0.432894375902598	7.23825533615676	89.874124922043	3.72844354268747e-11	2.93619566354228e-09
ENSMUSG00000028480	67.4	30.4	1.14253015503591	0.266310282525961	89.7628255866032	3.78724911326247e-11	2.95726702922472e-09
ENSMUSG00000041773	39630.8	30056.2	0.417458970754481	9.77301840598095	89.7528535252715	3.79256558805116e-11	2.95726702922472e-09
ENSMUSG00000031987	2877.2	2352	0.316285002858054	5.98793432100011	89.5857338501313	3.88284802066832e-11	3.01282359407642e-09
ENSMUSG00000031558	1374.4	1922.2	-0.481884072306041	5.34991578100504	89.5179777789527	3.92009692656663e-11	3.0268885000304e-09
ENSMUSG00000021559	5806	4493	0.365337422269639	7.05957313002176	88.9912175695539	4.22290194081831e-11	3.24486965151519e-09
ENSMUSG00000009293	1368.4	1110.8	0.326326840714485	4.96227612261066	88.6710125102818	4.41898299057623e-11	3.37913438443628e-09
ENSMUSG00000024036	256.6	404.6	-0.678277096159473	3.14803743303123	88.4163148881493	4.58182213685193e-11	3.4868107021264e-09
ENSMUSG00000050730	539.6	828	-0.62338916461831	4.12413510896352	88.2513936087001	4.69064058797317e-11	3.54993534081838e-09
ENSMUSG00000062960	317.2	600.2	-0.884153775827189	3.70195871034787	88.6617094983731	4.70962424393114e-11	3.54993534081838e-09
ENSMUSG00000025086	1307.8	1664.8	-0.338847563995306	5.26753731547013	88.0569755742224	4.82244344151317e-11	3.61774678842237e-09
