	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
ENSMUSG00000084950	157.2	182.2	-0.243236431397644	2.07394886938683	7.48573048597883	0.0097401766195516	0.0381343694560679
ENSMUSG00000003934	2819.4	3265.6	-0.211203257918142	6.2022011755837	7.52546785189903	0.00974366589965616	0.0381385973109934
ENSMUSG00000014294	462.4	412.6	0.162224430947189	3.45537190343513	7.48396507033631	0.0097480025069212	0.0381461388583574
ENSMUSG00000001249	146.2	186.8	-0.362969544720537	2.29321937056194	7.48933397850211	0.00975176694239515	0.0381503617482716
ENSMUSG00000027650	497.4	537.8	-0.12145362774235	3.69206609058637	7.48263524288157	0.00975390195181346	0.0381503617482716
ENSMUSG00000083889	111.8	88.8	0.330868963544385	1.37247548934198	7.48170499483766	0.00975803104827745	0.0381533851266234
ENSMUSG00000032194	399.2	446.4	-0.169315000505809	3.39896033871055	7.48137513894452	0.00975949563318582	0.0381533851266234
ENSMUSG00000000197	4053.2	4281.2	-0.0766605177091548	6.70851517220097	7.48027038694299	0.00976440253902361	0.0381631426642481
ENSMUSG00000033799	1133.6	1027.4	0.134867725306944	4.76682614305981	7.47660789262772	0.00978068901477009	0.0382173602603791
ENSMUSG00000031410	256.4	318.6	-0.305409484808255	2.89781449825381	7.48447872928096	0.00978402713098925	0.038220968770096
ENSMUSG00000059890	2634.4	2500.4	0.0769767998670246	5.98940567669502	7.47188367962714	0.00980173998033688	0.0382807160495318
ENSMUSG00000020564	873.6	951.4	-0.13642930386066	4.44446196075516	7.46661950438789	0.00982525448713539	0.038363086649449
ENSMUSG00000004815	841	928.8	-0.169461263198049	4.40494573068905	7.46222282349107	0.00984494054437588	0.0384304719795132
ENSMUSG00000048022	1927.8	2126.6	-0.13969709205111	5.71054883048469	7.45944882887567	0.00985738290334138	0.0384695547280549
ENSMUSG00000039050	2094	2233.8	-0.0881977355021905	5.78272486899119	7.45384216330119	0.00988258253503706	0.0385491363272233
ENSMUSG00000022687	777.8	861.2	-0.148380333604517	4.4092204957055	7.45382817918211	0.00988264547450073	0.0385491363272233
ENSMUSG00000025946	26	34.8	-0.436382306862319	-0.326458666546732	8.00386687125454	0.0098860899965758	0.038553071829465
ENSMUSG00000028133	262.8	308.4	-0.224644353795722	2.83824462703088	7.44546238121168	0.00992037558625548	0.0386772475750832
ENSMUSG00000047022	49.8	61.6	-0.321420492644117	0.501143101614208	10.6109899563347	0.00993272811416963	0.0387158712925859
ENSMUSG00000034891	46217.2	50467.4	-0.118170421256625	10.2441194048034	7.44165444964158	0.00993760086993681	0.0387253284515583
ENSMUSG00000031963	193	218.8	-0.189945641698262	2.39073534643809	7.44040504413479	0.00994325960574686	0.0387378430468538
ENSMUSG00000074797	170.8	149.8	0.18961178903033	2.01432854627373	8.94799859924703	0.00997986086430165	0.0388708704776159
ENSMUSG00000030609	481.2	534.2	-0.156834808812126	3.70373859523144	7.43013025555577	0.00998992741223929	0.0389005070131207
ENSMUSG00000030779	5144.8	5446.4	-0.0768244869097166	7.09097445983098	7.42604956348125	0.0100085271998847	0.0389633490031911
ENSMUSG00000054099	404	363	0.156200070812229	3.29631683536378	7.42390497494225	0.0100183171784919	0.0389918718019051
ENSMUSG00000019518	592.4	532	0.151639837792092	3.81795705941811	7.4211445054968	0.0100309338178816	0.0390313794009952
ENSMUSG00000056121	656.2	703.2	-0.103839137191217	4.13400408044649	7.41754604670323	0.0100474061601598	0.0390858411569366
ENSMUSG00000084904	103.6	86.2	0.257150972125577	1.3344298681215	7.41700861395242	0.0100498688172804	0.0390858411569366
ENSMUSG00000030410	7645.2	8041.2	-0.0779147109106955	7.6294261885954	7.41482040890027	0.0100599024579068	0.0391152532562531
ENSMUSG00000022179	300	260.6	0.231610635130081	2.88329142088456	7.41263769641461	0.0100699216623995	0.0391445947922697
ENSMUSG00000029405	5203.4	4899	0.0912398254256286	7.02633005538108	7.40984944389245	0.0100827360853803	0.0391847850467676
ENSMUSG00000024387	3430.4	3202.4	0.115253422595939	6.38976294654032	7.40779947997359	0.0100921686387431	0.0392113053386693
ENSMUSG00000036661	382.4	433	-0.198007556998291	3.34028095763673	7.40722440067553	0.0100948164731273	0.0392113053386693
ENSMUSG00000067851	3669.6	3484.2	0.0807591122830009	6.50406848034788	7.40660514078392	0.0100976685646445	0.0392113053386693
ENSMUSG00000024900	591.2	658.2	-0.177089808303675	3.97075475504606	7.40621435879751	0.0100994688145653	0.0392113053386693
ENSMUSG00000022658	21515.2	19902.4	0.12401309189503	9.04344852641846	7.40175747171378	0.010120025221845	0.039281480930992
ENSMUSG00000082189	193.4	219.8	-0.216705667431819	2.4046754607175	7.3972851562925	0.0101406980951908	0.0393456528323094
ENSMUSG00000048015	29	20	0.529387514369903	-0.662467121087232	7.39637309775768	0.0101449195844282	0.0393456528323094
ENSMUSG00000012848	2187.4	2014.2	0.122642419328892	5.7255172036091	7.39613125080934	0.0101460392974815	0.0393456528323094
ENSMUSG00000104389	64.8	82.8	-0.329114224828068	0.778135775985294	7.39603166517336	0.0101465004018881	0.0393456528323094
ENSMUSG00000040009	4774.2	5087.8	-0.0833196953380503	6.98216674141924	7.39539680388346	0.010149440486379	0.0393474145135667
ENSMUSG00000075470	1064	944.2	0.161485318885855	4.61385105315877	7.38277959365968	0.01020806236054	0.0395594265844156
ENSMUSG00000042751	5648.4	5939.6	-0.0795300340062305	7.20715537587601	7.38249636950807	0.0102093824499715	0.0395594265844156
ENSMUSG00000026176	862.8	961.4	-0.166225656262993	4.53494303287435	7.38201525619118	0.0102116253094903	0.0395594265844156
ENSMUSG00000074405	2384.2	2574.4	-0.114087381255457	5.97573472520314	7.3811381919511	0.0102157153832945	0.0395655881581036
ENSMUSG00000032298	244	274.6	-0.169745506163452	2.69701421885524	7.37673180514456	0.0102362907089885	0.0396269426626663
ENSMUSG00000028957	1865	1616.4	0.185495108263366	5.39794912575883	7.38525893533721	0.0102417656639378	0.0396269426626663
ENSMUSG00000037531	221	196.4	0.196186629364764	2.39377031615078	7.37551985253961	0.0102419576638529	0.0396269426626663
ENSMUSG00000021692	266	234.4	0.177732821321904	2.64962420334558	7.37507414045139	0.0102440426136095	0.0396269426626663
ENSMUSG00000112847	9.4	5	0.893986305120108	-1.96636055795006	15.8532185020126	0.0102440741282223	0.0396269426626663
ENSMUSG00000017978	2406	2704	-0.156271338523843	6.02025747716349	7.37353852655032	0.0102545601287019	0.0396578138962184
ENSMUSG00000035237	348.6	301.6	0.189640330343846	3.09091394821294	7.3707090438918	0.0102644858213913	0.0396865036802155
ENSMUSG00000059878	919.2	847	0.13350644974231	4.48529936570379	7.36569052766523	0.0102880435329004	0.0397671591808659
ENSMUSG00000039001	499	436.2	0.19162386407434	3.58697687188434	7.36519535829255	0.0102903710913404	0.0397671591808659
ENSMUSG00000028601	685	588	0.199645740370697	3.98081926542906	7.36317738766221	0.0102998624906313	0.0397941233498178
ENSMUSG00000083899	13329.4	12165.4	0.140713465722599	8.39921612201023	7.36147075082887	0.0103250772486566	0.0398818076547061
ENSMUSG00000045466	527.2	577.8	-0.144584166488779	3.76626468519815	7.35091028505856	0.0103577633371052	0.0399983010156228
ENSMUSG00000014786	1970	1763.8	0.129090890705981	5.57065057330497	7.34838679890992	0.0103697176455986	0.0400346977102879
ENSMUSG00000029063	1315	1211	0.104625878401771	5.02366967836907	7.34699409905546	0.0103763215352824	0.0400504251602013
ENSMUSG00000086905	136.2	167	-0.296475566335637	1.89019716930493	7.34541571000836	0.0103838114016256	0.0400695637923773
ENSMUSG00000029307	328	276.6	0.229476090401907	2.89706622742949	7.34381448119658	0.0103914156002636	0.0400891341790331
ENSMUSG00000090389	769.6	884.4	-0.191557826818348	4.38632121894119	7.34230670802845	0.0104007895686036	0.0401155209750063
ENSMUSG00000034551	686.4	791.8	-0.203259084523452	4.2421499305352	7.34292680658799	0.010405234301644	0.04012288763964
ENSMUSG00000109398	185.4	158.6	0.238659602890218	2.08154031626626	7.33898937612018	0.0104143662120315	0.0401394959136527
ENSMUSG00000028439	5457.6	5715.8	-0.0694848719831936	7.12240957160015	7.33893754686141	0.0104146130341381	0.0401394959136527
ENSMUSG00000039176	1948.2	2073	-0.10565147370387	5.62439640991847	7.33499580463675	0.0104334029385959	0.0402021263668537
ENSMUSG00000010044	143.8	172.6	-0.277907667094956	1.95035772166923	7.3330154114393	0.0104428570631423	0.040221914067762
ENSMUSG00000001767	952.4	875.4	0.146660795581936	4.62329906903884	7.33285560302568	0.0104436203688484	0.040221914067762
ENSMUSG00000053395	1503.8	1372.2	0.130364000459581	5.17919529815207	7.3316967003564	0.010449157527154	0.0402251932776597
ENSMUSG00000020430	979.8	919.4	0.0914251993208006	4.56676914172725	7.33161368636141	0.0104495542837663	0.0402251932776597
ENSMUSG00000025980	5830	5411.6	0.117676156582301	7.19845410263771	7.32760542856989	0.0104687306528767	0.0402892140783822
ENSMUSG00000078681	1156.6	1054.2	0.146954186048615	4.82576784548891	7.32528406556955	0.0104798538884174	0.0403169123138439
ENSMUSG00000028602	108.4	133	-0.333269705387655	1.58064997770185	7.32504048102756	0.0104810218062712	0.0403169123138439
ENSMUSG00000017858	763	818.8	-0.106532950877359	4.30795421204411	7.32205841065485	0.0104953313491501	0.0403621476981772
ENSMUSG00000029017	1614.6	1483	0.131986236394896	5.28919754148348	7.32055890169569	0.0105025347341458	0.0403784215982315
ENSMUSG00000063445	200.4	228.2	-0.184090202939284	2.4266157027879	7.3201156905446	0.0105046648645851	0.0403784215982315
ENSMUSG00000014551	1327	1211.8	0.13325069900571	5.03583740758412	7.31831782608623	0.0105133104100216	0.0404018427968516
ENSMUSG00000022546	620.8	544	0.192098554497156	3.95899667740121	7.31737100045661	0.0105178665734061	0.0404095412598167
ENSMUSG00000026527	3059	3365.8	-0.122098565684176	6.35602344663965	7.30979023377507	0.0105544223271793	0.0405401482690904
ENSMUSG00000058099	70	86.6	-0.329305790993803	1.05456122574188	7.30693000780829	0.0105682503747099	0.0405798138391122
ENSMUSG00000032089	138.8	162.8	-0.251990893684163	1.9851847555718	7.30658457379515	0.0105699217305489	0.0405798138391122
ENSMUSG00000046447	69219.8	64247.2	0.11494088794012	10.7409820185409	7.30606421808412	0.010572439969202	0.0405798138391122
ENSMUSG00000039738	1265.2	1374.4	-0.141608094310226	5.04591907054245	7.30368931290558	0.010583941429469	0.0406062696078486
ENSMUSG00000057230	20038	18945.2	0.076486351655901	8.90075711237718	7.30358163454195	0.0105844632258502	0.0406062696078486
ENSMUSG00000028973	1233	1308	-0.0963142334075842	4.99241848224413	7.29990735209955	0.0106022849765924	0.0406647852906424
ENSMUSG00000026235	5336	5034.6	0.0805729295347994	7.03172988531039	7.29787531079123	0.0106121550792671	0.0406927816738659
ENSMUSG00000014554	583.4	538	0.128808738954555	3.82575780920652	7.295679781519	0.010622830410141	0.0407238514318532
ENSMUSG00000045005	20.4	28.2	-0.482946714746145	-0.6785740362489	15.0450940036567	0.0106319457623228	0.0407487855502474
ENSMUSG00000034300	1860.2	1976.6	-0.0956364211976303	5.63843038334207	7.29328595556902	0.0106344831074655	0.0407487855502474
ENSMUSG00000093402	269.8	306.6	-0.171410317522844	2.81970794494508	7.28724080471796	0.0106639711259958	0.040851887452417
ENSMUSG00000035529	871.6	941	-0.108363827337797	4.4657342078947	7.2855799474151	0.0106720881455692	0.040873090553161
ENSMUSG00000049436	15.8	23.4	-0.537131722631759	-0.785010923848089	9.63861756193864	0.0106784219306004	0.0408816158413327
ENSMUSG00000037386	2686.6	2890.6	-0.110549060005385	6.13666348251905	7.28406874872954	0.0106794795314872	0.0408816158413327
ENSMUSG00000049421	1575.8	1486.2	0.0908160312946718	5.30004074933532	7.27553015966501	0.0107213461829045	0.041024588056861
ENSMUSG00000020315	33452.8	35015	-0.080102428619443	9.73678324266567	7.27539475051031	0.01072201154787	0.041024588056861
ENSMUSG00000040374	281.6	251.6	0.167220035303946	2.7448951032971	7.27438556390091	0.0107269718272343	0.0410336483937391
ENSMUSG00000037605	2933.4	2733	0.101662005275873	6.08497086537209	7.2702233742668	0.0107474556603001	0.0411020719127545
ENSMUSG00000023935	28.6	37.8	-0.412193248592017	-0.277937849174506	14.4138101624039	0.0107719620444084	0.0411823117469276
ENSMUSG00000102416	90.6	113.4	-0.314709503613091	1.31512775539002	7.26491523861376	0.0107736403401369	0.0411823117469276
ENSMUSG00000048782	71.8	101.6	-0.489897029468	1.15338897923953	7.28369981816189	0.0107820731621215	0.0412045958675088
ENSMUSG00000103472	591.2	746	-0.36329067158909	3.99988772505049	7.34940222879862	0.0107907514630912	0.0412278071226816
ENSMUSG00000032855	5276.6	5922.2	-0.190548234132874	7.13148192222417	7.29938710720664	0.0108040333735447	0.0412685917639574
ENSMUSG00000030093	332.2	389.6	-0.218737027489206	3.16459774405014	7.22889381982614	0.0109531581773886	0.0418281159927346
ENSMUSG00000018398	22667	23985	-0.0741042855822633	9.23615477418286	7.22448260054746	0.0109753627324942	0.0419028019036782
ENSMUSG00000020257	2484.8	2336.4	0.0926411063397483	5.95040826967364	7.22287006228024	0.0109834917988948	0.041923725991007
ENSMUSG00000031538	765.2	684.6	0.152540428697095	4.29887190677746	7.22214675663232	0.0109871402078293	0.0419275415500794
ENSMUSG00000017760	4170	4422.6	-0.0839881476660117	6.739950548336	7.22076314631532	0.0109941228837121	0.0419419287871728
ENSMUSG00000020477	103	87.8	0.242204541543112	1.31828221536252	14.4801704312606	0.0109962097711016	0.0419419287871728
ENSMUSG00000024799	552.4	603.2	-0.118651403365455	3.88145744068728	7.21816504798235	0.0110072476518887	0.0419739154617552
ENSMUSG00000022449	721.2	782.4	-0.13699228520679	4.19836613918318	7.21673038464023	0.0110145023525814	0.0419914638099739
ENSMUSG00000022898	336.8	366.8	-0.125942540040881	3.1709194982387	8.03135593559915	0.0110245213220424	0.0420094825819973
ENSMUSG00000008429	3372	3652.8	-0.0999708110026537	6.53220962241705	7.21474771591304	0.0110245366508065	0.0420094825819973
ENSMUSG00000005621	1178.2	1284.6	-0.131766288254494	4.98342307720425	7.21389864245991	0.011028836829549	0.042015754073389
ENSMUSG00000031748	46466.2	48228.2	-0.0583388433993654	10.2188753545156	7.21077549717536	0.0110446697314009	0.0420602616218201
ENSMUSG00000030805	5264.8	4854.4	0.13056624241358	7.03750481534995	7.21054601331354	0.0110458340742881	0.0420602616218201
ENSMUSG00000028597	64.4	52.4	0.309482705460011	0.546381130605854	10.6522563885099	0.0110601917656425	0.0421048041025383
ENSMUSG00000033590	145.6	167.6	-0.215832608180851	1.9386859779751	7.20463262536272	0.0110758827820643	0.0421517817098041
ENSMUSG00000070953	750.4	687.2	0.131737488271812	4.20268709179677	7.20424455078295	0.0110778578503244	0.0421517817098041
ENSMUSG00000038388	885	816.8	0.116807080907587	4.44022388899338	7.20125228344619	0.0110930994623243	0.0421996326337734
ENSMUSG00000027245	134.4	162.2	-0.272393042725255	1.91423972694023	7.19750509305174	0.0111122182870721	0.0422622064550852
ENSMUSG00000036246	381.4	433.2	-0.188137243500197	3.38882893414963	7.19575890174257	0.011121139792493	0.0422859768857488
ENSMUSG00000031144	44075.6	47168	-0.0929830126818915	10.2051347130133	7.19371608458342	0.0111315865967748	0.0423155341595458
ENSMUSG00000087610	55.6	74.2	-0.406604633103187	0.891759437684434	7.19119953386641	0.0111444705818285	0.042354339697422
ENSMUSG00000029550	1610.4	1713.8	-0.0873465948817278	5.39076847884106	7.18370517091524	0.0111829347851897	0.0424903203828055
ENSMUSG00000035686	335	285.2	0.223406972560569	3.01141599194029	7.18297363509692	0.0111866969921576	0.042494414852139
ENSMUSG00000047793	365.8	450	-0.316817242736332	3.26571261778617	7.20490948636279	0.0112253220819286	0.042630907685904
ENSMUSG00000020515	1636.4	1543.2	0.091487647432728	5.3616240984545	7.17424619349453	0.0112316866440128	0.0426448471787189
ENSMUSG00000020219	872	780.8	0.161596096736663	4.38338755190941	7.16804352606416	0.0112637797365772	0.0427564435132568
ENSMUSG00000028163	463.8	500.8	-0.107140017320457	3.61924878980274	7.92138608206976	0.0112744983084006	0.0427868697491423
ENSMUSG00000096929	1766.8	1521	0.205239401151116	5.42113903751598	7.18834028218134	0.0112858750539512	0.0428197785783781
ENSMUSG00000029868	393.6	441	-0.167401933904587	3.40239850986135	7.16274798535629	0.0112912575209316	0.0428299341717771
ENSMUSG00000022403	8760.2	8342.6	0.0748577054912247	7.78569730738856	7.15985010023108	0.0113063248090236	0.0428712755701037
ENSMUSG00000051721	563.6	517.4	0.127475597088151	3.80032480122195	7.15961019275017	0.0113075731571914	0.0428712755701037
ENSMUSG00000049950	167.8	148.8	0.196499557216467	1.99279309436359	7.15869593174531	0.0113123318370453	0.0428760842656309
ENSMUSG00000024459	27.8	36	-0.416911484445688	-0.154402170159284	7.81581759038807	0.0113142588904884	0.0428760842656309
ENSMUSG00000028034	16672.8	15512.2	0.0999968951772602	8.68683422690889	7.15576838551251	0.0113275840910141	0.0429163065047061
ENSMUSG00000021687	6002.6	6368.8	-0.0798740980108495	7.31013690165532	7.15222186127328	0.0113460908701252	0.0429761360093832
ENSMUSG00000020455	1031.4	1113.2	-0.117408659385748	4.77646260377674	7.14613989199441	0.0113779042602062	0.0430680604340403
ENSMUSG00000068328	2225	2086.6	0.0986738114747322	5.79867304543239	7.14606764678478	0.0113782827358843	0.0430680604340403
ENSMUSG00000028822	2384.8	2236.4	0.102653842747986	5.87195321127747	7.14602192806632	0.0113785222525211	0.0430680604340403
ENSMUSG00000036057	5197.4	5622.4	-0.13024639399358	7.09051734615351	7.14274446433399	0.0113957067892124	0.0431227929157168
ENSMUSG00000041930	295.6	341.2	-0.214022884871901	3.02720802932145	7.14032411496577	0.0114084152296774	0.0431605651698287
ENSMUSG00000038072	2054.8	1935.2	0.0928276445313337	5.65843528366277	7.13692562390888	0.0114262853620353	0.0432178425318176
ENSMUSG00000087259	382	334	0.202504786242938	3.17240555301382	7.13487095771902	0.0114371039585828	0.043248427749739
ENSMUSG00000026785	113	91.2	0.317418285293498	1.30127638629586	7.13413793703126	0.0114409662630227	0.0432527000184825
ENSMUSG00000081483	252	187.2	0.435460305964713	2.37029119549726	7.18011699066548	0.0114589815759309	0.0433104171110096
ENSMUSG00000031577	569.4	523.4	0.118937029336121	3.77706466624509	7.13020641639838	0.0114617055580276	0.0433104171110096
ENSMUSG00000037710	829	771.2	0.11101810446209	4.35551299847462	7.12913651971526	0.0114673564196733	0.0433214283453481
ENSMUSG00000022404	523.4	573.6	-0.130116518301772	3.81375945838266	7.12496242224672	0.0114894314441442	0.0433944667929752
ENSMUSG00000038077	2748.2	2996.8	-0.11261498376679	6.19976837479613	7.12221532587423	0.0115039846667056	0.0434390680556495
ENSMUSG00000054733	1145.8	1050.8	0.130489476236323	4.80037724172458	7.12144082024554	0.0115080913366521	0.0434442112491929
ENSMUSG00000074252	161.4	206.8	-0.342455666350574	2.25446608506487	7.12481470831494	0.0115142696883346	0.0434571709338694
ENSMUSG00000020265	2339.4	2498	-0.0958567444795955	5.93685820653171	7.11617070240334	0.0115360771514016	0.0435290977901159
ENSMUSG00000079283	202.2	175	0.252109008906834	2.25807460726562	7.1128856564916	0.0115535587971251	0.0435846716395836
ENSMUSG00000025437	2723.6	2549.2	0.0924108607208662	6.03847731520479	7.11085007494126	0.011564405647751	0.0436151958537647
ENSMUSG00000020235	2994.8	3218.2	-0.101457455872151	6.31245434594971	7.10766306495621	0.0115814100903023	0.0436689233728907
ENSMUSG00000026670	2723.2	2580.6	0.0928280384324909	6.06249896368755	7.10658302465961	0.0115871788118263	0.0436802699243624
ENSMUSG00000018882	1508	1404.6	0.126594903436559	5.19602181632916	7.10586472376154	0.0115910171230649	0.0436843357240462
ENSMUSG00000020646	1366.2	1452	-0.0917146054629373	5.16868615283334	7.10347205050097	0.0116038125006714	0.0437221490295472
ENSMUSG00000036896	1331	1166.8	0.180265820619335	4.9881844868698	7.10276234056478	0.0116332197809324	0.0438155405997637
ENSMUSG00000021852	291.6	322	-0.140305677155348	2.90408038732536	7.09781330083577	0.0116341346352143	0.0438155405997637
ENSMUSG00000022010	13636.4	13149.4	0.0607827595368187	8.42660686789461	7.09539335843243	0.0116471278533384	0.0438540406257121
ENSMUSG00000039678	1716.2	1622	0.0821895618539093	5.42545794074095	7.09462404410047	0.0116512617535778	0.0438586169743432
ENSMUSG00000019761	235.6	199.8	0.252421405294862	2.38335051128162	7.093758027465	0.0116559171755973	0.0438586169743432
ENSMUSG00000030826	391.4	344	0.193492108331853	3.24982149017948	7.0936206962558	0.0116566556074965	0.0438586169743432
ENSMUSG00000022160	893.4	807.6	0.146734827783339	4.44533522206341	7.09105025791478	0.0116704862051204	0.043896888276323
ENSMUSG00000028932	2267.6	2103.2	0.12871007074587	5.80991897695064	7.09019508072154	0.0116750915263427	0.043896888276323
ENSMUSG00000073096	353.6	391	-0.155423701272928	3.19285921115998	7.09018480788772	0.0116751468597713	0.043896888276323
ENSMUSG00000049164	1010	890.6	0.178428714943274	4.60035416230747	7.08846910191009	0.0116867408528481	0.0439300453478348
ENSMUSG00000038188	70	84	-0.277951845067841	1.00595686148417	7.08696660229575	0.0116924952816665	0.0439412411712961
ENSMUSG00000021432	248.2	279	-0.165115398071325	2.72004582755414	7.08574913784303	0.0116990655291292	0.0439554968574853
ENSMUSG00000011751	27067.4	25426.2	0.0904979962764132	9.36492287060603	7.08281981168671	0.0117148904415969	0.0440045089701084
ENSMUSG00000039828	885.2	803.6	0.156592852077213	4.39783444914973	7.07577806560278	0.0117530261489401	0.0441299406297161
ENSMUSG00000025409	7239.2	7918	-0.139344568077881	7.53997422974588	7.07901892202154	0.011753858721011	0.0441299406297161
ENSMUSG00000034024	4507.2	4244.2	0.0950769675266692	6.80477785326138	7.07424974176502	0.0117613207025489	0.0441474852740449
ENSMUSG00000097877	256.4	295.6	-0.225480948010219	2.74770804798672	7.0727782023497	0.0117693130406915	0.0441670118826709
ENSMUSG00000037031	114.2	133	-0.220361673196611	1.58900839281485	7.07171980806521	0.0117750650947924	0.0441670347434048
ENSMUSG00000021217	2075	2315.8	-0.161055174354618	5.74386846295171	7.07426794690003	0.0117755634755709	0.0441670347434048
ENSMUSG00000027199	2837	3186.6	-0.160065479590583	6.25032686138634	7.07518340553126	0.0117792878352894	0.0441670347434048
ENSMUSG00000034006	249.2	223.2	0.152374026115197	2.60133536802178	8.41895637858185	0.0117818228833714	0.0441670347434048
ENSMUSG00000020170	1941	2069.2	-0.113003103350023	5.65676998619267	7.07021096680409	0.0117832704353654	0.0441670347434048
ENSMUSG00000024033	47	58.6	-0.336075445581659	0.46707246899381	7.06719207578407	0.0117997062077147	0.0442181698773474
ENSMUSG00000004562	811.2	886.6	-0.139052505306777	4.36896748426802	7.06611987740566	0.0118055495348653	0.044229596115357
ENSMUSG00000018846	2733.2	2950.2	-0.112632304318183	6.18007264121482	7.06424818983762	0.0118157574440871	0.0442573650218774
ENSMUSG00000045174	738	811.6	-0.15447707231623	4.29810732766209	7.05964181703078	0.0118409204935748	0.0443411238449956
ENSMUSG00000054871	1364.6	1179.8	0.226146822968841	5.02514316752072	7.09262243005591	0.0118644580501895	0.044418757444761
ENSMUSG00000034112	1387.2	1038.6	0.46534776413136	4.80915093822637	7.20844116666482	0.0118868257072745	0.0444919754363795
ENSMUSG00000039298	427.6	506.2	-0.247543202665387	3.52958141343542	7.05368420280774	0.0118980228270573	0.0445233577611089
ENSMUSG00000006782	1637.2	1940.8	-0.244853603817584	5.425310117306	7.10401497990207	0.0119165128784608	0.0445795023586903
ENSMUSG00000001270	31277.6	28652	0.129641865446303	9.5383704588712	7.04499657855524	0.0119213072211499	0.0445795023586903
ENSMUSG00000029915	39.6	50.6	-0.347521699781071	0.236150365318975	8.36180490727219	0.0119214753606884	0.0445795023586903
ENSMUSG00000026753	2067	1938.8	0.101085305623298	5.70911317649234	7.04311275414489	0.0119316900615442	0.0445954951574322
ENSMUSG00000037075	962.8	904	0.107848905955779	4.5945932097654	7.04271965500713	0.0119338578869576	0.0445954951574322
ENSMUSG00000036295	2207.2	2052.8	0.13041430497421	5.78956157256521	7.04265687312873	0.011934204149781	0.0445954951574322
ENSMUSG00000069170	59.4	47.2	0.368639327033637	0.288111907687172	7.04006325157739	0.0119485183064001	0.044638446134531
ENSMUSG00000033577	2282	2476.8	-0.124434641035758	5.89029451994908	7.0355717852765	0.0119733504626534	0.0447206617445351
ENSMUSG00000028864	522.6	610.2	-0.213588077338475	3.82375510237225	7.03324458762288	0.0119873627644088	0.0447624357626389
ENSMUSG00000028436	819.8	759.4	0.11272624089562	4.35715118616468	7.0277059108157	0.0120169730706281	0.0448624213997575
ENSMUSG00000018932	272	306.6	-0.169971321369926	3.03144687114887	7.02661879593004	0.0120230154704074	0.0448743956333597
ENSMUSG00000039478	6094.2	6640.4	-0.103569143759486	7.36778143308949	7.02283045506903	0.012044097443679	0.0449424843083441
ENSMUSG00000086067	155	184.6	-0.295778369599967	2.10839294101145	7.02055162910915	0.0120567982303529	0.044967884598159
ENSMUSG00000019917	46.6	57.2	-0.325745067696186	0.420570708293903	10.6878473802114	0.012057722954991	0.044967884598159
ENSMUSG00000020473	402.6	514	-0.34399305658206	3.54428707922418	7.07638228050769	0.0120620979975729	0.044967884598159
ENSMUSG00000041313	1820	2054	-0.15449147173822	5.62179408284672	7.01957104337658	0.0120622678630225	0.044967884598159
ENSMUSG00000031379	149.2	180.4	-0.263510348858968	2.02821060716631	7.01700799894765	0.0120765769763034	0.0450106279627753
ENSMUSG00000028059	5804.8	6088.2	-0.0700176919832465	7.2384107623663	7.01587640556372	0.0120829003277817	0.0450235944652675
ENSMUSG00000026427	1373.8	1455.6	-0.0874089515980774	5.16277113727405	7.01319400142819	0.0120979038936311	0.0450688916762266
ENSMUSG00000004892	7680.6	8225	-0.109236490363982	7.64380433141102	7.00704926401002	0.0121323492345617	0.0451762005441405
ENSMUSG00000040599	249.8	226.6	0.151255246071099	2.59691882143711	7.49860207518431	0.0121324169886374	0.0451762005441405
ENSMUSG00000029249	127.4	150.4	-0.26594757273967	1.83546909619815	7.00493430526312	0.0121442294490552	0.0452095503172847
ENSMUSG00000108841	13.6	20	-0.5683139034736	-1.08579568490681	10.2814298695212	0.0121610552511856	0.0452615432802769
ENSMUSG00000031841	5334.8	5894.4	-0.143576870354657	7.08598955933387	7.0028732836746	0.0121768976231345	0.0453022745901746
ENSMUSG00000029478	26666.6	23666.6	0.164388399270064	9.26327867540067	7.0131111606063	0.0121777230640718	0.0453022745901746
ENSMUSG00000020850	11497.4	12156.4	-0.0898552316787584	8.20300152299853	6.99760362120683	0.0121855048457568	0.0453205724162323
ENSMUSG00000027365	1992.6	1854.2	0.0978961525130555	5.61967473133841	6.99481920507806	0.012201222133605	0.0453589842713655
ENSMUSG00000037221	704.4	802.8	-0.190489383883915	4.25255338059128	6.99475870140587	0.0122015639034351	0.0453589842713655
ENSMUSG00000001520	280.2	247.4	0.178039331169038	2.73529630526929	6.99367374587256	0.0122076942944272	0.0453711183344654
ENSMUSG00000010057	913.8	851.2	0.100002295824609	4.49211710992326	6.9931247178513	0.0122107977674571	0.0453719994979057
ENSMUSG00000029416	181.4	160	0.187930859979741	2.16518062604533	6.98954672914817	0.0122310438109108	0.0454365624226488
ENSMUSG00000020225	631	592.6	0.0944421648557623	3.94679526805168	7.00983678854102	0.0122526783604857	0.0454972990802609
ENSMUSG00000040280	150.8	203.6	-0.436532095933584	2.19048136797666	7.02226103750279	0.0122531420796735	0.0454972990802609
ENSMUSG00000000402	25.6	34.4	-0.427239247189653	-0.401940308699963	11.9806697650447	0.0122584772136066	0.0454996445906209
ENSMUSG00000082876	749.2	843.6	-0.189611303768007	4.24930808973905	6.9845245967505	0.012259522659612	0.0454996445906209
