	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
12064	1348.73880540847	972.443424915934	0.472981661100842	5.13325267434272	18.2483633970611	0.000174985294169384	0.00125071879467551
320717	2140.23634579038	1881.45924439906	0.196934551146016	5.84388140059137	17.3261035165197	0.000175755885862938	0.0012556090351398
230376	228.184877663861	256.413650481607	-0.345158199740474	2.82149833508235	17.3187528014535	0.00017622133197851	0.0012583155651006
68075	424.097423529866	533.305536820399	-0.247340734837929	3.82251015121148	17.3159047133143	0.000176402022718532	0.00125898712776178
56437	75.3726910018413	54.6019350746448	0.740307495113664	0.807384094316318	17.3078878434156	0.000176911688395164	0.00126200478353958
71643	197.28506944417	239.256930012035	-0.368517945614678	2.58716682468647	17.3035719142344	0.00017718671461086	0.0012633464916636
106581	388.445538161879	496.367740586495	-0.245583075768394	3.68333148625053	17.2946194893045	0.000177758637497416	0.00126680272755025
216961	1707.74902551298	2321.44525982379	-0.31806178731567	5.78108594026427	17.6441943322571	0.000178175895961063	0.00126836904329499
74158	3373.70362866963	3111.63720993239	0.152474464623125	6.49580665635517	17.287805497283	0.000178195255716571	0.00126836904329499
21761	1711.72716242312	1932.38149527374	-0.231928035164718	5.71905637938551	17.2871037563119	0.000178240285349142	0.00126836904329499
242466	2454.20167223583	2058.41574354459	0.216080476735211	5.91110722479365	17.2806515330896	0.000178654879015515	0.00127048507118133
55994	549.681093810541	649.834741114033	-0.275780452783788	4.09384063824364	17.2793653329718	0.000178737646868839	0.00127048507118133
11810	26.3843176464776	39.8062705368435	-0.67485733955553	0.135572263398346	18.6483793458163	0.000178799942919677	0.00127048507118133
270156	562.495433419427	625.590913668406	-0.267954671983633	4.21871138138958	17.2738640938248	0.000179092113309176	0.00127193914882485
330812	3826.35518074897	3150.66962462932	0.202476846310525	6.64707709826119	17.2695641965357	0.000179369690226958	0.00127328821137661
52552	650.485334188144	729.067056477362	-0.238608636544408	4.33696430086306	17.2657888600266	0.000179613779632351	0.0012743983553895
170441	28.1458860454186	46.441340750002	-0.786835762877978	0.15866066255197	17.2618176259743	0.000179870913700808	0.00127559992532281
214601	145.951390791684	117.938216231108	0.402066605069648	1.90435588684591	17.2586261495637	0.000180077841279981	0.00127644444470215
11428	1087.57202553258	1275.43728673598	-0.177011168553687	5.10161118977798	17.2534522087211	0.000180413842166854	0.00127820260386473
