	KORS2	KOHC7	logFC	logCPM	F	PValue	FDR
ENSMUSG00000052214	1726.6	1619.2	0.0924249726278066	5.4216375429312	8.91747404756961	0.00515691025490734	0.0226557680890725
ENSMUSG00000026986	660.6	730.8	-0.150358417305865	4.1208375711923	8.91124892169651	0.00517086138383032	0.0227107560612237
ENSMUSG00000055670	2134.8	1945.6	0.138665499290388	5.71877862877407	8.91015543494454	0.00517331617180863	0.0227152348636779
ENSMUSG00000026821	5349.6	4984	0.10022590837599	7.06021726136925	8.90627086207254	0.00518204682591759	0.022744000285178
ENSMUSG00000040054	5666.4	6063.8	-0.0970032212241841	7.25039046259249	8.90596225208062	0.0051827411099019	0.022744000285178
ENSMUSG00000091971	290	216.8	0.389035272555618	2.67875877480956	8.93154048587904	0.00519203011577185	0.0227784491969381
ENSMUSG00000022100	3229.4	3055	0.0850118393692327	6.32850678664753	8.90006050855567	0.0051960375459053	0.0227897141352549
ENSMUSG00000030223	665	577.2	0.201304893494173	4.00081702955224	8.89706739325026	0.00520279490914573	0.0228079085520034
ENSMUSG00000027637	318.4	274.2	0.221294712069762	2.90607147851082	8.89694667398586	0.0052030676468055	0.0228079085520034
ENSMUSG00000032555	912.4	852.2	0.103934881456833	4.47327746333314	8.89308526876619	0.00521179970281452	0.02283986087925
ENSMUSG00000060530	148	173.8	-0.223776251546309	2.06768115321127	8.88933794724766	0.00522028879610293	0.0228677080667783
ENSMUSG00000066510	30.2	45.2	-0.537225342169178	0.185339289315342	8.88885040418324	0.00522139435389218	0.0228677080667783
ENSMUSG00000029034	626	576.2	0.12071795752192	3.94629501300771	8.88836816421125	0.00522248813326195	0.0228677080667783
ENSMUSG00000063268	36.2	47.6	-0.400363355731808	0.151197085205503	15.7327451364443	0.00522940001023242	0.0228916406974472
ENSMUSG00000041168	3816	4087.8	-0.0979589219136538	6.6175555720069	8.88342096807706	0.00523372317683987	0.0229042311767206
ENSMUSG00000068101	88.4	114	-0.375824209996537	1.29191121906329	8.87170459307998	0.00526043445417612	0.0230147642275162
ENSMUSG00000021733	927	819	0.174186970901362	4.5024940602468	8.86623655120538	0.00527295061779203	0.0230631487507682
ENSMUSG00000001034	966.8	1071.6	-0.14343835811971	4.64698930401861	8.86454302683326	0.00527683351045472	0.0230737562533116
ENSMUSG00000021987	5251.4	5019.2	0.0672156260183288	7.04839120646866	8.86379596253397	0.00527854734495027	0.0230748759799
ENSMUSG00000076498	854.6	997.2	-0.217886579536466	4.43715425856565	8.86815114385405	0.00528175688802816	0.0230825316898392
ENSMUSG00000054715	409.2	367.4	0.156927035027365	3.36194457002702	8.85868845177414	0.00529028044526847	0.0231134002672246
ENSMUSG00000026399	145.2	119.8	0.275433287008579	1.73310631114496	8.85633289289469	0.005295701112245	0.0231306989254211
ENSMUSG00000046818	677.4	592	0.180472788783639	3.93720046719282	8.85272197598692	0.00530402220262487	0.0231606530883722
ENSMUSG00000046618	134.8	168	-0.312591694116557	1.87645204922588	8.84769243726345	0.00531563577100839	0.0232049637670413
ENSMUSG00000027263	354.4	312	0.184771574144936	3.10338666703204	8.84373750775975	0.00532478713696698	0.0232366358677695
ENSMUSG00000029307	323.2	268.4	0.251445668623512	2.89706622742949	8.84328859101415	0.00532582695863716	0.0232366358677695
ENSMUSG00000032766	133.2	171	-0.38647666695604	1.96837999391746	8.84388421403644	0.00533478855308352	0.0232693215780543
ENSMUSG00000059555	183.2	150.4	0.296340268337577	2.02293613011084	8.83135254994971	0.00535355430329934	0.0233447413407508
ENSMUSG00000025792	308.2	351.2	-0.190146411324473	3.05287267923248	8.82512206092111	0.00536808913516538	0.0234016752741759
ENSMUSG00000031216	1325.2	1172.4	0.167894012030657	4.97774452091463	8.82148767827154	0.00537658716018677	0.0234293903861632
ENSMUSG00000029038	1536.2	1721.4	-0.176624835645437	5.35714102763846	8.82024149185576	0.00537950435154372	0.0234293903861632
ENSMUSG00000045672	887.2	1005.2	-0.203010072825934	4.5844436044095	8.82126049373816	0.00538179199726515	0.0234293903861632
ENSMUSG00000003813	2091	2265.8	-0.117655289086231	5.75958058531935	8.81881232434263	0.00538285197176231	0.0234293903861632
ENSMUSG00000021508	2066	1896	0.106303128408284	5.6296763705949	8.81875900195949	0.00538297691502436	0.0234293903861632
ENSMUSG00000022687	794	887	-0.160338173760176	4.4092204957055	8.81860933939757	0.00538332761605127	0.0234293903861632
ENSMUSG00000020721	2505.6	2270.4	0.144580197026713	5.95993788433909	8.81373985993267	0.00539475153792627	0.0234726558806583
ENSMUSG00000021959	883.6	765.2	0.21273191309943	4.3857444020909	8.81456165851432	0.0053984935896562	0.0234824828333795
ENSMUSG00000028863	3619	3834.2	-0.0835468534080524	6.56950644886559	8.80963815473483	0.00540439441202659	0.0235016920736178
ENSMUSG00000031112	400.2	494	-0.301708925613363	3.51452782238512	8.82733920281814	0.00540931489353832	0.0235166287969838
ENSMUSG00000034958	8790.4	8296	0.0887658734921298	7.76883571808879	8.80215389479486	0.00542203714012971	0.0235654656483013
ENSMUSG00000037326	2368.8	2132.4	0.150939148166666	5.88871488674544	8.79937827351795	0.00542859583289361	0.023587494767739
ENSMUSG00000037085	438.6	391.2	0.168864145078048	3.33862177990883	8.79747283682831	0.00543310323527137	0.0236002091088584
ENSMUSG00000025856	1269.4	1411.4	-0.154346177876535	5.1059240832761	8.79647351161542	0.00543546879138326	0.0236002091088584
ENSMUSG00000031489	97.6	119.2	-0.282318002739991	1.43398811905611	8.79625134428244	0.00543599484559338	0.0236002091088584
ENSMUSG00000097877	239	282.8	-0.253302317903693	2.74770804798672	8.79377651203698	0.00544185851736306	0.023613342625798
ENSMUSG00000050812	2808.2	2619	0.100254168276017	6.11872842102585	8.7937153433705	0.00544200353142404	0.023613342625798
ENSMUSG00000032198	889.4	998.2	-0.182906761061601	4.59157816300602	8.78948558321898	0.00545204118492349	0.0236504137890255
ENSMUSG00000058056	258.8	306.4	-0.274244613983905	2.8554042420208	8.78489146728902	0.00546296598841582	0.0236913119535984
ENSMUSG00000005442	17151.4	18593.6	-0.113470684411872	8.84209147824414	8.78110181451691	0.00547199544804838	0.0237239704045899
ENSMUSG00000027404	1039.2	965	0.108639478341625	4.65655519096296	8.77130077276228	0.00549542231490449	0.0238158013582844
ENSMUSG00000031189	336	274.8	0.304679419076743	3.06265217413137	8.77662969567571	0.00549618563155051	0.0238158013582844
ENSMUSG00000050926	129.4	171.6	-0.435498402944751	1.8982453046716	8.78553708664082	0.00550153886869535	0.0238324736597096
ENSMUSG00000050640	2343.8	2138.6	0.142002905727677	5.85544989324198	8.75817286142359	0.005526969865828	0.0239360891945804
ENSMUSG00000038383	1249	1363	-0.124803292692147	5.04314097067486	8.75573691713762	0.00553284499207866	0.0239549790425638
ENSMUSG00000026339	740	658	0.160425434494517	4.21954061962141	8.75338264579495	0.00553852950042764	0.0239730334870848
ENSMUSG00000049792	2047.2	1869.6	0.12898068871113	5.64211692382206	8.75205041870091	0.00554174900541778	0.0239804114288568
ENSMUSG00000058638	352	301.4	0.20935792722455	3.00171835456863	8.74830563014245	0.0055508095424925	0.0240130539076561
ENSMUSG00000102413	332.8	406.4	-0.314810012827159	3.18389369386551	8.76360959032718	0.00555399621666704	0.0240202748944324
ENSMUSG00000022377	8758.8	9516.4	-0.11596436071582	7.84816778306911	8.74372877130005	0.00556190485753837	0.024047908219059
ENSMUSG00000020111	4485	4816.8	-0.105471161885092	6.83893864171001	8.73933070416594	0.00557258915383115	0.0240875242261041
ENSMUSG00000099662	185.2	155.6	0.253819824984824	2.08691986461101	8.73739685802733	0.00557729404302333	0.0241012796633951
ENSMUSG00000031913	2913.8	3141.2	-0.107308857737051	6.25885789959393	8.73646363415953	0.00557956602402606	0.0241045170835995
ENSMUSG00000032594	3755.8	3521.8	0.0933442403939235	6.56031149600906	8.71993145273023	0.00561997943873335	0.0242724841843684
ENSMUSG00000028399	10617	11340.8	-0.104548905198225	8.10704808340565	8.71751567529321	0.00562591112041313	0.0242914749386305
ENSMUSG00000026826	1226.8	864	0.504027929275651	4.79849731877989	8.93589182332728	0.00564286673247249	0.0243539426320467
ENSMUSG00000031960	9965.2	10782.6	-0.108708694670683	7.98831747827849	8.71038627371756	0.00564345578206756	0.0243539426320467
