	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR
68708	1009.15644187975	1339.80044626036	-0.403771431581395	5.00590554578589	81.7326887052373	5.61139389008116e-11	8.15391646167693e-07
11434	203.929628628197	112.572494247255	0.839393817286675	1.91340194530012	71.2876247238385	3.21619222946033e-10	2.3367244643144e-06
16476	2147.88017631105	1655.74183895825	0.389744539689203	5.70375531228671	47.2646911430031	3.82956488791569e-08	0.000185491357954343
19418	7840.56756163579	9219.34463844811	-0.27224997924111	7.89651643220422	43.5368167614751	8.96891264484265e-08	0.000325818174105522
11516	1344.13826023689	990.154521322677	0.448698960181954	5.02914845300491	32.8062326407143	1.88408550402693e-06	0.00452836548767383
66725	1571.03521538672	2174.19650051859	-0.440451981055853	5.97516680130309	33.0064192599955	2.08100610147413e-06	0.00452836548767383
21685	12135.4027049138	13834.1338220503	-0.2210518841127	8.54879176245951	31.1636700610189	2.18144370062052e-06	0.00452836548767383
53324	2690.87960127236	2086.35002081094	0.46647456109896	6.12226979344863	31.6953299141973	3.47059083057638e-06	0.00630389441988817
69440	3088.1683229616	3768.47417683225	-0.253824212746088	6.39775702546294	27.9761705567178	5.47673014102513e-06	0.00884248507547069
18030	343.235217100324	255.611253380439	0.441158823618795	3.17392576885231	23.4142393492665	2.2304979797897e-05	0.0324113661443241
20254	8928.64244456871	7432.97258436598	0.255516051186871	7.99371179716632	21.6262020281184	4.3087053172177e-05	0.0569179972404459
74127	299.465795011334	201.530703397529	0.62150809304822	2.92802630375802	20.8247205868712	6.5162504261311e-05	0.0746322458220614
18628	1884.45424234337	2284.38943506718	-0.268476343259654	6.02284138500624	20.2150977355157	6.67689213190282e-05	0.0746322458220614
14284	1011.06628443612	759.109119618907	0.488241811613149	4.91529899062913	20.3939715383915	8.91266813837441e-05	0.0863890340161665
20677	702.094763913536	587.251305699143	0.286982167327191	4.05670425455269	19.0393853079337	9.59051828564088e-05	0.0863890340161665
71738	42.5804785811652	89.1496484215371	-1.13994908446467	0.661978796989382	19.7043809907094	9.7548543654503e-05	0.0863890340161665
69908	2010.53743086231	1754.84869052948	0.215388177451566	5.680549198299	18.8887354774198	0.000101067619453226	0.0863890340161665
20849	111.899741918426	81.1302105941621	0.502570082068033	1.27569256655727	18.515054004938	0.000115182780239588	0.0929844988700805
100503620	35.5999191465965	52.3738170476851	-0.603440414602254	0.226940177139134	17.6202335268913	0.000158158630607723	0.120958055861096
69219	4178.73656826268	3658.08438118891	0.139969990592365	6.81637683773131	17.0505683128564	0.000194126331764399	0.13695925671632
217082	7202.83883356888	7764.67059592522	-0.154800088888156	7.84879973362258	16.9969485759642	0.000197931621432986	0.13695925671632
83762	1910.83468361349	2479.23747008393	-0.446097284922896	5.81632948127081	17.7864999520866	0.000221001946302214	0.139737739467478
72168	4714.47718809293	5343.15622771394	-0.193013594455475	7.16865613079431	16.691353073205	0.000221180098255591	0.139737739467478
69120	35.9016576096052	49.6887529963303	-0.532681584630664	0.23093348607574	15.9933016317214	0.000294779543531731	0.174033929706472
16835	1181.10572942498	963.588523002325	0.330954306055503	4.69471534567553	16.1283785965118	0.000305292986624988	0.174033929706472
20855	105.6995309916	138.285284136928	-0.509780822767285	2.13353057087972	15.6921596461042	0.000319632645265524	0.174033929706472
50706	119.081472325208	170.154790933807	-0.643912520666721	2.15437566723855	15.9024492153156	0.000333490296530618	0.174033929706472
67622	354.471194525778	411.126130224098	-0.268926535790729	3.39777933586529	15.4971798816684	0.000343762981199284	0.174033929706472
12805	16846.5077584191	15209.8751405166	0.145848419873361	8.82570733282082	15.4018507829896	0.000356255859288562	0.174033929706472
271305	641.54618124873	549.931219632732	0.276055668857956	3.97276354284139	15.3055953583359	0.000369358915461578	0.174033929706472
20604	6228.35831907537	5505.30426230286	0.262178838225458	7.28221281941156	15.6843426802018	0.000371278770965564	0.174033929706472
432611	51.2465222106226	35.6574892120454	0.568477198544771	0.357023991013285	15.1285821823696	0.000394805593590564	0.179278752514515
100503659	8863.60369857267	8559.16036692589	0.151240285601355	7.87734684445926	14.9559219127492	0.000421421041481919	0.185565731932538
19157	3087.65952461817	3268.18681267852	-0.136829850106891	6.46076273401974	14.6293237354262	0.000477100579766331	0.201150136382487
106014	3507.71848260389	3914.36577388979	-0.151979115114158	6.70749879340763	14.5889917065125	0.000484498986538232	0.201150136382487
13712	2674.27514195887	2969.10868309106	-0.185178167873655	6.3792983020644	14.421723267062	0.00051650452601556	0.208481312987003
11984	9766.24995289285	8673.40636203524	0.217272839729741	7.99932620111678	14.4587923888373	0.000544287835167086	0.213758014400349
381677	5910.74184308813	5043.26623738818	0.343787426375073	7.42301688352735	14.373652351081	0.000690443498014449	0.264021959727578
116939	411.106202631225	666.174257714816	-0.678740186646084	3.81070979753774	14.4235206808014	0.000720676427416747	0.268516645302378
223881	1204.76950452297	1051.31463284454	0.18759191108777	4.94525725844143	13.403042712581	0.000766637891493851	0.278500380032429
64099	268.434240634666	216.807671188183	0.272548451912887	2.60606202220573	13.3052049238792	0.000796671187992875	0.282351927627426
271564	1925.15850566433	2104.02767297286	-0.158061600409098	5.94531890290244	13.1185527185812	0.000857482659478777	0.290039800705168
76645	34.1781660955196	52.0031234040214	-0.555033128933452	0.407964433316296	13.1161905560967	0.000858283079645049	0.290039800705168
211232	3525.40694804212	3961.58791516135	-0.154726953384155	6.59944928107226	13.0054435099737	0.000896713691848282	0.293234716137383
60533	78.5649561668024	103.962174535226	-0.468784108521734	1.22819326792499	12.8751990553696	0.000944258688901462	0.293234716137383
381413	525.957187677609	467.185487660422	0.199899299710052	3.78993153377053	12.7907023711514	0.000976528583397883	0.293234716137383
14860	1081.07336993895	1213.10733213981	-0.212374119370899	4.99821708794483	12.7706018150555	0.000984376081575388	0.293234716137383
54141	1159.1243315122	1334.61844708843	-0.244903151407104	5.18064583465001	12.8000270460838	0.00100375772340756	0.293234716137383
269389	534.257642196277	487.117241916345	0.198665966825694	3.77545834676427	12.7187798475478	0.00100491820010841	0.293234716137383
231148	5861.04194252264	6545.1647518387	-0.138003000716904	7.47484124527862	12.6661190897175	0.00102625935305565	0.293234716137383
22793	1868.9530890186	1767.17744152044	0.142047327395273	5.5017809600298	12.6590100712104	0.00102917696806872	0.293234716137383
12659	286.196143743769	330.319698144549	-0.268956855472722	3.13887217118067	12.5770718159198	0.00106344785224893	0.29717232194287
665270	46.0374937525109	64.3417674487026	-0.557396352838832	0.563687941735834	12.3577457593066	0.00116127849838978	0.309708108326765
12153	3561.06829309114	4012.49143181134	-0.181167273104766	6.63053221483228	12.3469484567009	0.00116633490699922	0.309708108326765
114565	723.589816321871	642.671753671698	0.175245336367112	4.28176032278703	12.3343831610817	0.00117224870676293	0.309708108326765
223827	697.465531489177	601.691692445716	0.202688873728285	4.27133793802054	12.2085902223084	0.00123323767542111	0.320003154670431
19401	414.632758961027	369.9563765538	0.271015066420676	3.51943842922027	12.1451539724357	0.00126526330330732	0.322553351936116
75394	30.2643445415664	44.7417483079506	-0.570018374209658	0.0715171967103508	11.9933735138116	0.00134552731079815	0.337100988848412
