	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
170770	157.605891718901	188.242249958899	-0.101167633497372	2.32418636931577	0.669399712607834	0.418341146603133	0.608525492259282
22284	3929.48614938655	3409.33092637215	0.0403139487352462	6.65604452472703	0.669188036861671	0.418358658569282	0.608525492259282
22367	507.834272509384	521.812101968466	-0.0502326398306698	3.78888270550923	0.668864179940638	0.4184703352975	0.608627008528473
319757	258.747445376872	289.683013185315	-0.0819886612176646	3.02194051944818	0.667795186881106	0.418883080293124	0.609166337043573
14385	751.449814698282	814.866931530947	-0.0437898709731393	4.45856618230769	0.667485069868829	0.418946406070132	0.609197460883127
72350	114.488301468356	110.475138726972	0.0900863363886598	1.70726169000847	0.667221062066451	0.419037635787746	0.609236327889248
67891	9894.42038097638	10209.6698449957	-0.0322728417164937	8.12782856211304	0.667114367382048	0.419074513439397	0.609236327889248
93882	112.67907428752	115.271810140531	-0.0946683784599024	1.75527341032038	0.666845233130901	0.419167558167354	0.609236327889248
73340	396.482861335038	598.694660749639	-0.250540025424071	4.05191162298541	0.672146621946698	0.41917382175089	0.609236327889248
231986	1251.89925451164	1311.0379589629	-0.0344807523377861	5.17964820802306	0.666729288425644	0.419207652092482	0.609236327889248
381835	40.790001219887	36.6963219568684	0.129971604537746	0.304626299265684	0.666680008482904	0.419224694966939	0.609236327889248
214112	95.5316175631193	100.048304762649	-0.111034739543813	1.4744255683054	0.666523461145705	0.419278841966393	0.609254085261365
100336	1216.19727187166	1256.3200996874	-0.0373158832445075	5.16862836537765	0.666155968164862	0.419405993181632	0.609312248567595
230126	190.383114656696	179.312094692514	0.0802481254327291	2.4277552124372	0.666063724294813	0.419437918426597	0.609312248567595
74360	631.103847566449	650.763190679734	-0.0445980748937131	4.12101329562621	0.666044233242494	0.419444664677011	0.609312248567595
14360	4254.31060676842	4473.0720711166	-0.0281025033887359	6.94989892547106	0.665571939757528	0.419608185538405	0.609488858862312
21345	264.279190190962	247.855049120785	0.109139103509005	2.84858728461039	0.667104290752961	0.419679188769795	0.609531063669554
78748	39.9047162737911	37.940420517857	0.148618752559216	0.219107340440711	0.66475307077131	0.419891930193945	0.609779096307037
234678	1379.63744281138	1461.46140314365	-0.032115128814949	5.32335180686172	0.664457471273432	0.419994429507065	0.609866998617683
68017	172.155291480744	173.33990780754	0.0784965278544424	2.28695690270259	0.664141602662933	0.420103999240826	0.60989769961659
217882	10054.2632810599	10669.7939683931	-0.05159667243481	8.27113481015733	0.665812034773645	0.420115646595967	0.60989769961659
23985	202.607892906861	198.289972662318	0.0793183206440986	2.51812548423192	0.664033556334165	0.420141488759346	0.60989769961659
67877	1000.91499687359	968.955905922243	0.0499017861715583	4.77067363512133	0.662768504902144	0.420580810885213	0.610474454397465
67420	4119.92700786077	3813.98082506077	0.0489269109733737	6.7378829672313	0.662977589215489	0.420787032594686	0.610609079914052
70430	2011.03512349035	2061.38000478365	-0.0340008258589767	5.81660807510499	0.662170533782705	0.420788715521653	0.610609079914052
100503178	311.908652935606	336.568170929114	-0.0555846517960461	3.18270917454178	0.662119939088587	0.420806313641317	0.610609079914052
68366	878.822819189534	926.355448396586	-0.0338857881627737	4.69333054776758	0.662018372577865	0.420841644438733	0.610609079914052
94219	1128.5768944298	1169.60181098601	-0.0417062261862776	5.03909560112109	0.661491268851094	0.42102507469508	0.610814233266194
69019	2152.96656885775	2136.7524526136	0.0462031293484026	5.89412656565265	0.661307417398957	0.421136479242873	0.61089671843294
17709	13368.6980353654	13661.0406405033	-0.105425908939212	8.52303821897988	0.666194678089042	0.421166012336466	0.61089671843294
65945	46210.2890259863	48861.6545326468	-0.0341325829177255	10.4145485192309	0.660836322562166	0.421253163542551	0.610962143870327
109272	187.466804861535	167.258736418045	0.092553032353243	2.41614151566255	0.660521974283808	0.42136270406701	0.611060025229314
68059	5110.96004614299	5082.39906401364	0.0331042028226884	7.13533083081222	0.660280648700793	0.421446827944434	0.611121031519866
218442	2947.98671308085	3085.99179990436	-0.0430932885512016	6.37472131631914	0.659613490567638	0.421680141899256	0.611398337850537
22629	13697.8830936171	13950.7717614456	0.0401932660008498	8.54283680590047	0.659397177604309	0.421803097947714	0.611478495946089
246703	1289.8129437783	1353.91090400922	-0.043456245454957	5.21523537128435	0.65916927384687	0.421834573820883	0.611478495946089
67073	87.9200119725137	94.6713155584832	-0.0963067419611548	1.38791565245184	0.659062017848826	0.421872022996035	0.611478495946089
71452	4933.65100094962	4817.85960356799	0.0271055679607942	7.12866051194692	0.658971159960558	0.421903750626625	0.611478495946089
103742	1588.98345989065	1630.76836899243	0.0454187329820141	5.51640458628969	0.658600882362243	0.422033089458545	0.611604948930101
19298	2892.70609934092	2965.65545152108	0.0235280096874202	6.34791124533707	0.658392416570371	0.422105933675153	0.611649513585326
101543	148.020780260626	154.729674324922	0.0755164749204688	2.17522069822486	0.658104978748654	0.422206404573082	0.611734097602099
66459	730.812503355344	750.60003628231	-0.0419230509375304	4.37943095674565	0.657455324585534	0.422433618980293	0.612002284885607
171504	51.8578161683404	47.6137667374881	0.118258571547238	0.576647846405313	0.656086994504121	0.422912799270673	0.61262556089942
66878	2397.19107046715	2480.09565596189	-0.0299405045880732	6.07443798562741	0.655986130408383	0.422948154080447	0.61262556089942
66602	1454.22007480676	1059.62044493422	-0.0902264152932637	4.97376714586412	0.659256121249233	0.423086768513036	0.612704704928233
16541	62.7325809983612	58.3242163979508	0.101014852543679	0.915633396519933	0.655589784508098	0.423087124716116	0.612704704928233
51800	1007.68167847594	1019.7750553464	0.0732317439457915	4.85367257499883	0.65741782094884	0.423198955354285	0.612746693130737
66694	3215.45765223347	3347.62201611426	0.040767036698015	6.49866352215921	0.655246437704862	0.423207568723169	0.612746693130737
18555	10977.5925406651	11388.4841100114	-0.0217881159173023	8.33063995428936	0.655146536581143	0.423242623284923	0.612746693130737
12857	11496.9077167434	11888.6617431817	0.0377769400396993	8.33872255978193	0.65422032667967	0.423567834956968	0.613086872263689
68889	1076.03678377909	1089.13089295833	0.0365416182325596	4.92194126206349	0.654202977865921	0.423573930134106	0.613086872263689
100049164	103.254578963542	113.340584001411	-0.0864873036002318	1.62859626185145	0.65411239207302	0.423605757915996	0.613086872263689
73103	42.7760718963979	39.0576686262937	0.127568749563086	0.237435918752991	0.653828310733223	0.423705595077777	0.613086872263689
28075	3730.12075434438	3745.71502882172	0.0281270172668361	6.76779372944652	0.65379229488764	0.423718255008837	0.613086872263689
65964	244.932888194806	252.979328701504	-0.0573693472575223	2.88437744568221	0.653756763612984	0.423730745175434	0.613086872263689
71523	168.948292732221	181.103203624878	-0.0805177682759688	2.29325004381299	0.65270276759166	0.424101508548922	0.613562228268059
240444	178.433608364884	205.442334211327	-0.0837353641027522	2.46241505835706	0.652205823891743	0.424276490323119	0.613754273856171
71116	877.331793432972	851.976923906328	0.0393800385307525	4.62264244265431	0.651386213295954	0.424565329845832	0.614110970335435
100039795	6699.05021205657	6794.77767161318	-0.0293784531763448	7.5661517977614	0.651160910922916	0.424644781578723	0.614114796133404
18260	250.065257234338	237.424738534749	0.0688268670261058	2.79057100467503	0.651139028291821	0.424652499590423	0.614114796133404
66368	1714.43013058711	1814.83373121673	-0.0375456457798201	5.59656692564447	0.649637992704042	0.425182428850926	0.614771926280264
380711	14531.9375976274	14645.7126565113	0.0336829534876948	8.70341771944516	0.649509524134647	0.425227830787652	0.614771926280264
73390	472.909643574242	477.503013682175	0.0615311532381238	3.67410529126118	0.649461251793518	0.425244892584113	0.614771926280264
12229	40.8844701483363	43.5227925405123	-0.116110159374041	0.383703886571128	0.649335100476464	0.42528948555959	0.614771926280264
81845	398.619660265515	414.075019149103	-0.0534730572862005	3.47323104087429	0.649253215596769	0.425318434718567	0.614771926280264
12892	1177.48433772305	1220.09180462285	-0.0459309074052473	5.04822631563975	0.648906209728184	0.425441146927571	0.614883433823676
70021	89.5679117228593	86.1782965738302	0.10860322068012	1.48568502964458	0.648719947539727	0.425507037501153	0.614883433823676
227195	1444.41494752662	1332.70652659499	0.0372597273865925	5.29399351911075	0.648676173307942	0.4255225249832	0.614883433823676
20787	1429.88910566399	1392.18172852171	0.0507891351791247	5.29741346324278	0.648231270152917	0.425743722881051	0.615141894917426
353169	106.634106536759	115.844588256493	-0.127599417198495	1.62102847460812	0.648139333910755	0.425913345871479	0.615272540135523
75624	1559.86683838211	1562.05679573719	0.0301056910435238	5.43957243669812	0.647556884312733	0.425918827418844	0.615272540135523
11981	15478.8727715483	15811.0735566357	0.0364990616712389	8.81627295274641	0.647360631086558	0.425988372410553	0.615311832952062
240880	1165.69556991943	1189.83946144227	-0.0343650267172404	5.0193971157681	0.64705619176805	0.426096289103431	0.61540653781552
213539	268.630123125232	288.67321808428	-0.0607312021965581	3.00041400922927	0.646404237150387	0.426327533141239	0.615679326582722
217154	4425.62629434696	4261.1022114637	0.0391867557944546	7.0511533199723	0.645985069179978	0.426476311065318	0.615828356462655
109346	190.174669162286	218.853235779327	-0.0631705470335399	2.5527636150013	0.64587472464127	0.426515489604305	0.615828356462655
12822	143.954031163364	155.908176698387	-0.070327200583694	2.18490713653317	0.645543913023406	0.426632979535082	0.615936793405293
100526796	47.6444976654957	53.1982696324003	-0.146852443788014	0.397175944278893	0.645330657931994	0.426708744845531	0.615984976291517
69562	2421.67141260956	2374.12230117691	-0.0254480201742627	6.07765251372954	0.644856437164621	0.426877300206301	0.616167085457212
14319	40705.6180164681	42866.855965666	-0.0475236734977174	10.1995857744832	0.645854981083123	0.426995918829493	0.616273344332738
56016	90.1936528526354	97.9975845945589	-0.0869484899171251	1.45113022240861	0.644375727167462	0.427048266522774	0.616273344332738
101739	4650.73831882169	4373.72159943141	0.0375753158350799	6.98328512342947	0.644291737373179	0.427078148608539	0.616273344332738
11606	116.103672755577	125.09311539994	-0.0937641786169317	1.75714535406108	0.644048178221975	0.427164820830688	0.616337206979518
268281	1450.19573049694	1305.62095334435	0.0401636727749311	5.2026119588728	0.64383753326622	0.427239802114705	0.616373106641343
11419	2781.32841310335	2935.26832542005	-0.0348523496494176	6.42238099920042	0.643739970629583	0.427274537416437	0.616373106641343
12412	777.653767782877	734.994076279603	0.048867807564114	4.44256596506562	0.642837151338396	0.427596175006416	0.616775860533872
77110	1168.4610065008	1129.75368020921	0.0303974043606442	5.03249540059931	0.642548497036461	0.427699089299283	0.616863073608723
12722	41.8454777711209	49.8065268096669	-0.11227359881842	0.390267520062466	0.658667630350474	0.427755568407998	0.616883303348215
70373	1578.02386342709	1545.93172538377	0.0321696385626964	5.44493289512321	0.642148670608691	0.427841702895963	0.616933963558188
20249	5724.3747946927	5717.43584944233	-0.0440476535071019	7.36435691100551	0.642467197880754	0.427875609712987	0.616933963558188
277978	146.487802455161	141.922442291743	0.0733513038353473	2.10848133458752	0.641774583721353	0.427975201758226	0.617016336615615
66587	2782.1557105032	2794.15438079678	0.031004123410129	6.31921269088368	0.64147550753262	0.428081977980079	0.617109049804417
59054	677.266332705982	661.759228194561	0.0480736463732592	4.21731715429182	0.641271277494668	0.428154915779715	0.617152969070036
74476	604.110195796466	643.327266391148	-0.0498805565448242	4.18040158011583	0.641070190335794	0.428226749839352	0.617195288823212
621381	107.047626909218	104.75995596287	0.129227700421095	1.44661663032648	0.641047611301567	0.428396720344052	0.617332681134128
66437	3114.3768023199	3199.4249415402	0.0390673061671351	6.45914744738703	0.64056571633089	0.42840704401325	0.617332681134128
235386	97.377408713186	105.470869615938	-0.0814612305728683	1.4788186919744	0.640216864375441	0.428531788735398	0.617429844253866
19204	28.5929647798075	31.7162420713729	-0.160181450492712	-0.000986191588171568	0.64013952216886	0.428559452834938	0.617429844253866
12400	889.723447811029	864.954103724129	0.0495637566486656	4.59770431607913	0.639928230462607	0.428635042603491	0.617477525931529
18193	6304.99605887647	6192.41040731418	-0.0290794684946052	7.4879912076415	0.63973668288026	0.428703586647929	0.617515049324054
50769	913.915501406513	877.661455110088	-0.112383004714857	4.60177884310078	0.643885176621938	0.428751235393913	0.617522470166414
100043184	83.9370164781827	70.2590756896148	0.169859288147582	1.15652732686903	0.640979331804831	0.428827585225639	0.617571223083624
328324	41.9845265936363	50.5983971462744	-0.232471247115671	0.418434789157598	0.641417626925234	0.428944163373908	0.617673539656864
664849	196.105481648827	173.952430271354	0.0940069399365935	2.4884649188966	0.639076982575432	0.428983646150786	0.617673539656864
70362	153.89262555059	174.624319712821	-0.107300252897965	2.28955431185747	0.639004672898657	0.429134687180757	0.617829796831822
14073	4053.76123569444	4312.12538881756	-0.0288042026745529	6.89258627379598	0.638331570935485	0.429206913540241	0.617872563964063
72284	317.655049418789	340.707076225572	-0.0524703314081305	3.29448629111579	0.638196979127248	0.429255173638712	0.617880824977129
320183	415.294335602203	438.746485158259	-0.0498071266440898	3.59007784978195	0.637246759889844	0.429596128528299	0.618251512719398
68922	116.213671780543	112.374411431098	0.0761331196933537	1.80817503230445	0.637242125147846	0.429597792576406	0.618251512719398
67260	1977.07062958712	1916.37117776576	0.0291299292006991	5.78175638289862	0.63666667401275	0.429804478645199	0.618487708377242
107503	345.23972233535	333.709099901955	0.0628606890062355	3.33342174790632	0.636113019808498	0.43000348073234	0.618712801121065
321014	50.8249143597503	53.7937049368851	-0.105970750400067	0.682156531232241	0.63592590000818	0.430070770085587	0.618748352486502
65960	719.706216505714	735.679989912753	-0.0392851565306591	4.37942377543086	0.635657516063348	0.430167310871433	0.618805390374424
17217	372.560967801647	357.987558387203	0.0510864496853343	3.36308054770228	0.635534826028353	0.430211455029004	0.618805390374424
320466	165.265512071797	159.981022919246	0.0655820442824515	2.27513158720218	0.635460584399333	0.430238170735174	0.618805390374424
52690	5511.65089012729	5612.00317855066	-0.037947153881325	7.25338095014419	0.635222812890563	0.430323749593146	0.618867221430918
231855	816.926277869965	821.440068427988	0.0465237301325447	4.61311733134279	0.63474539934544	0.430495659950781	0.619053185031648
66132	254.026725618824	248.608346070744	0.0621431038851476	2.81452753182232	0.634488868230342	0.430588077257422	0.619124812054978
27277	1198.6253052546	1239.94896635685	-0.0319133316740802	5.0862675158928	0.634336171260805	0.430643102066455	0.619142665096236
620695	369.917295169477	368.040331498528	0.0792902405912603	3.43527525493376	0.634779143547044	0.430699366888328	0.619162297215502
73327	483.598897930141	528.580719968173	-0.0394605938913613	3.7666875603726	0.633934610226832	0.430787857646118	0.619228248041917
83602	1446.70372699748	1413.42571471488	0.0448048576465711	5.27171056530783	0.633751440129432	0.430853912165267	0.619261938444461
12890	41442.1100180521	41570.8147566084	0.0334875117891142	10.2070718367678	0.632940706341018	0.431146465802635	0.619621134860854
70178	897.164500478903	910.546449065934	0.0418165821675524	4.69962248195825	0.632043799189025	0.431470473106466	0.620025459326549
18218	5238.67157702405	5619.90826803065	-0.0341298719050387	7.34994374601257	0.63163004391006	0.431620068964984	0.620179098401086
68519	1997.03730505635	2097.44015440286	-0.031485048239307	5.87630148570374	0.631130874814631	0.431800653559691	0.620377229273865
16790	220.821482748083	230.671613339585	-0.0837582516556951	2.64387487690481	0.630485828225824	0.432034185534973	0.620593926819052
72947	185.157914291418	179.755668576973	0.0639097690588263	2.3797695848684	0.630360850502323	0.432079454944068	0.620593926819052
