	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR
68708	1009.15644187975	1339.80044626036	-0.412324083159168	5.00590434895249	91.0880103343528	8.6517924652551e-12	1.25719196312622e-07
11434	203.929628628197	112.572494247255	0.8464108330006	1.91347685031012	72.8118721121667	1.74329271456355e-10	1.26658932176615e-06
16476	2147.88017631105	1655.74183895825	0.397172866823574	5.70375517071746	54.8794540182038	6.13561647068389e-09	2.97188809785025e-05
19418	7840.56756163579	9219.34463844811	-0.276529252235164	7.89651777773508	50.3155622205319	1.52382668263775e-08	5.53568138135228e-05
21685	12135.4027049138	13834.1338220503	-0.225074384398843	8.54879133404427	35.5675866013653	5.63997287517739e-07	0.00141297885231866
69440	3088.1683229616	3768.47417683225	-0.268983500819307	6.39777033882189	35.4418760823891	5.8343356368536e-07	0.00141297885231866
66725	1571.03521538672	2174.19650051859	-0.443547729050205	5.97513173693323	35.2185619426492	1.3745757054599e-06	0.00285342279657684
11516	1344.13826023689	990.154521322677	0.465306753887994	5.02914709943962	32.556574656317	2.46325841745787e-06	0.00447420100801004
20254	8928.64244456871	7432.97258436598	0.271845859080982	7.99370670052045	27.8696702941714	6.41630220640679e-06	0.0103594763734775
18628	1884.45424234337	2284.38943506718	-0.287286959008598	6.0228303880851	26.2190275872623	9.58219332226023e-06	0.0128782463868868
53324	2690.87960127236	2086.35002081094	0.452441086230514	6.12225006796881	28.4234516089635	9.74886176145862e-06	0.0128782463868868
18030	343.235217100324	255.611253380439	0.453938876457132	3.17385510520848	24.816755177695	1.31597181760032e-05	0.0159353220679586
72168	4714.47718809293	5343.15622771394	-0.205020063836205	7.16865422659527	21.5250943140347	3.81917882299095e-05	0.0406597451458132
69219	4178.73656826268	3658.08438118891	0.143644631924256	6.8163747835032	21.4496779843198	3.91739337995586e-05	0.0406597451458132
231148	5861.04194252264	6545.1647518387	-0.158954497887252	7.47483802831459	20.9874624521781	4.58050684866639e-05	0.0443728966786475
83762	1910.83468361349	2479.23747008393	-0.469840800084211	5.81635089875035	22.8420610301484	4.92611904399914e-05	0.0447383973927197
