	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR
22414	146	272.8	-0.0535130076543722	2.47172724711892	0.443460884274117	0.518725302860749	0.64175772725749
68275	904.2	1708.4	-0.0318231357634784	5.10596521699018	0.428652385213406	0.518922534138579	0.641946791204984
230721	441	846.6	0.0380970583281929	4.11061139278344	0.428506025086667	0.518993272028314	0.641979354206012
14123	1207.4	2305.4	0.0270227593289853	5.53766451997335	0.428366058280681	0.519060936195892	0.642008109855847
331392	542.2	1002	0.0419998557480258	4.37262935378409	0.428122090877255	0.519266049499122	0.642157640902194
28080	2057.2	4017.2	0.0230168454315245	6.3241980725676	0.427932387339468	0.519270686790151	0.642157640902194
13494	1411.6	2651.6	-0.0220889825239879	5.77455654960706	0.427750642108395	0.519358635687329	0.642211456944534
69010	363	725.6	-0.0379171722894985	3.83733415330436	0.427594015129029	0.519434451088395	0.642250261422725
233870	305.6	586.8	0.0457755657534592	3.56090720476105	0.425771687669758	0.520318020223093	0.643245896756354
66060	460.4	851.4	0.0448028504073116	4.16216766888901	0.425984039473168	0.520339849774358	0.643245896756354
434234	27.8	51.6	-0.118344050392046	0.194722353351358	0.425610787010748	0.520396164516121	0.643245896756354
16504	3505	6635.4	0.0336533330846437	7.05973807305618	0.429185104774335	0.520417705594908	0.643245896756354
17772	170.8	337.2	-0.066255975140573	2.76227321816148	0.425776645840528	0.520464253831152	0.643248424529754
66117	204.8	426.8	-0.0479766292059274	3.05275116582448	0.425080273890345	0.52065396804926	0.643427877409713
64075	205	410.6	-0.0461410821086422	3.13866741475215	0.424649723776497	0.520863364209636	0.643589334894605
14051	169	307.8	-0.0668228039808699	2.623792511637	0.424700704331082	0.520873670928261	0.643589334894605
53619	1681.4	3318.8	-0.0283100816334081	6.04930700924245	0.424218701307907	0.521073142704152	0.643780767984086
13637	136.4	265.4	-0.0536542683653139	2.43844103899398	0.423444704143084	0.521450230849661	0.644191592880427
381236	140.2	257.8	-0.0533140364672538	2.36361419073385	0.423152284369461	0.521592825124439	0.644312682193713
69035	2082.8	3893.4	0.0191824576490006	6.32105454300566	0.422641561448619	0.52184204122327	0.644565447260396
28199	2261.8	4377.4	0.0268301945157674	6.45171107777423	0.422227041316639	0.522044472160932	0.644760386278229
50788	30.6	61.2	0.109411146285218	0.285628949269244	0.421914704728227	0.522197095801241	0.644893781844766
19159	1102.2	2039	0.0348278230260571	5.36698206303071	0.422135069845954	0.522423108623374	0.64506465378034
217653	30	52.8	-0.11548886999366	0.181417043739222	0.4214491999483	0.522424715452654	0.64506465378034
433752	166.2	295	0.0518205626462777	2.6398704184722	0.420993991686616	0.522647474466538	0.645284581527235
70375	1318	2390.8	0.022321671332811	5.61790911874452	0.420763969121091	0.522760103005103	0.645368511174902
75770	6402.2	12478.8	0.0170764692284668	7.96079831095293	0.419917242216988	0.523175075278639	0.645774506582191
73893	38.8	68.8	0.103352222852182	0.517801215011451	0.419900051463774	0.523183506487699	0.645774506582191
107701	404	766.4	0.0363493499066823	3.98447811179507	0.419819532502258	0.523223000317147	0.645774506582191
54357	278.4	475.8	0.045840037864853	3.279416679932	0.418968871474689	0.523640573064081	0.646234703130825
327900	1314.2	2354.2	0.0316436844230487	5.63204075582083	0.418607009419708	0.523951969510339	0.646563798113416
70316	250.4	486.8	-0.060961659920024	3.27432320134391	0.419372278025779	0.524035243422299	0.646611354654765
68554	222	377.6	0.0559177049636145	2.93705439709176	0.418013431064941	0.524110302852249	0.646648768026156
14705	1930.8	3813.4	-0.0228389142339881	6.26961307956624	0.417898119753929	0.52416704598795	0.646663578244267
105782	1411.8	2868.2	-0.0258780147287927	5.81055729660061	0.417641080823566	0.524293571609416	0.646764469065674
19076	210.2	365.8	0.0490719474640048	2.92651285096487	0.41734621820327	0.52443878415494	0.646888392744112
98845	101.4	196.2	-0.0625968520426688	1.92817633760585	0.416950051976881	0.524634001538907	0.6470739703254
67235	171.4	316.8	0.0503321906574609	2.70266787832144	0.416459886271594	0.524875721954116	0.647316867331467
24075	322.2	638.6	0.0539837794019155	3.65915736255501	0.417000724659432	0.525054985112482	0.647482702398755
50776	43.8	89.6	-0.11533966061998	0.798163753876449	0.414520088858094	0.525859748548511	0.648419792315319
215708	3302.2	5997.2	-0.0217823123844571	6.93135795200043	0.414216538976763	0.525984602495545	0.648518420580961
319317	35108.4	66295.4	-0.0251828634996844	10.3544781940211	0.414850429019821	0.526312052323158	0.648829053851941
77407	2399.2	4661.6	-0.0215871191479735	6.53556399870753	0.413526954208213	0.526326321877266	0.648829053851941
