	GeneID	Chr	Symbol	NExons	P.Value	FDR
82897	210853	17	Zfp947	5	0.300471466164692	1
63139	73382	14	Prss52	5	0.300641701683557	1
159679	21343	5	Taf6	15	0.300651077835111	1
19711	23805	10	Apc2	14	0.30071997590648	1
152505	319387	5	Adgrl3	28	0.300803664503469	1
143973	77056	4	Tmco4	17	0.300823525517543	1
15981	319638	10	Nt5dc1	12	0.300827460945459	1
5977	98363	1	Efhd1	4	0.300960082055705	1
7230	18484	1	Pam	26	0.301030415185793	1
60571	218975	14	Mapk1ip1l	4	0.301160094223634	1
81822	68655	17	Fndc1	20	0.301250809749451	1
137703	242509	4	Bnc2	6	0.301864746108576	1
167975	101401	6	Adamts9	30	0.302111939583994	1
169445	232339	6	Ankrd26	34	0.302117900392351	1
55947	76041	13	Ccdc125	12	0.302221140900752	1
205300	66199	9	Commd4	8	0.302238737737387	1
168577	58186	6	Rad18	14	0.302386330440973	1
52934	67511	13	Tmed9	5	0.302620734560348	1
92751	328906	18	Gm15328	3	0.302885615972471	1
12980	381310	1	Stum	4	0.302928959739148	1
59238	70021	14	Nt5dc2	13	0.303049378302252	1
220836	635253	X	Usp51	2	0.303252048361936	1
6380	108679	1	Cops8	8	0.303288700907526	1
554	226866	1	Sbspon	5	0.303371803890313	1
205827	270163	9	Myo9a	44	0.303701990283366	1
216190	245424	X	Gpr101	2	0.303767060681634	1
135783	67628	4	Anp32b	7	0.30394982732229	1
118118	228662	2	Btbd3	5	0.304410231629189	1
125461	624866	3	Lekr1	13	0.304552092628423	1
4689	77264	1	Zfp142	9	0.304573211847284	1
178754	233199	7	Mybpc2	28	0.304602781065978	1
221698	17318	X	Mid1	11	0.304631921500899	1
48797	12925	12	Crip1	5	0.304705458258147	1
121565	81018	2	Rnf114	8	0.304720401177623	1
148395	171209	5	Asic3	11	0.304909172284571	1
113535	320507	2	D930015M05Rik	4	0.305026838112836	1
78505	320299	16	Iqcb1	15	0.305282533305515	1
57438	100041874	14	Gm3558	8	0.305489118125368	1
193236	18168	8	Npy5r	2	0.305563897736382	1
43178	68764	12	Cdhr3	20	0.305570517270641	1
30102	338369	11	Tmem220	7	0.305577445448664	1
108847	18516	2	Pbx3	9	0.305609484479444	1
206321	102442	9	Dennd4a	35	0.305629891563608	1
36572	21973	11	Top2a	36	0.305831024685452	1
218942	382236	X	Brwd3	41	0.305911217603707	1
176361	14113	7	Fbl	9	0.30597455015345	1
18377	71733	10	Susd2	15	0.306020585495805	1
123663	208691	3	Eif5a2	5	0.30605329037537	1
119927	75710	2	Rbm12	3	0.306078356069703	1
63981	213469	14	Lgi3	8	0.306302596034645	1
118352	107586	2	Ovol2	5	0.306484267542973	1
162204	17295	6	Met	22	0.306497093476533	1
26983	70357	11	Kcnip1	10	0.306497806443043	1
97820	68423	19	Ankrd13d	15	0.306564552166796	1
6009	100040591	1	Kcnj13	3	0.306830517031219	1
41080	70317	11	Arl16	5	0.306980327400777	1
76260	18440	16	P2rx6	12	0.307099905836938	1
165591	14701	6	Gng12	6	0.307222996583455	1
15788	72780	10	Rspo3	5	0.307350260893865	1
137669	101739	4	Psip1	16	0.30736180083583	1
67032	69574	15	Cmbl	6	0.307484280828696	1
127322	20416	3	Shc1	13	0.307503437427257	1
187358	381925	7	Plpp4	7	0.307690186000963	1
99156	107227	19	Macrod1	11	0.307754787639401	1
189337	78914	7	Nadsyn1	21	0.307925215469222	1
175662	71722	7	Cic	20	0.308338701009155	1
97639	14870	19	Gstp1	7	0.308411184046075	1
87345	75210	17	Prr3	7	0.308444749293268	1
187274	233913	7	BC017158	13	0.30883870201497	1
150023	68294	5	Mfsd10	13	0.308895463981786	1
175621	67379	7	Dedd2	5	0.308984436057182	1
105999	67121	2	Mastl	12	0.30916031777934	1
153314	19023	5	Ppef2	16	0.309256570643839	1
142869	242691	4	Gpatch3	7	0.309674629966197	1
112222	228094	2	Cerkl	13	0.309712468988471	1
205551	320563	9	Islr2	6	0.309896440730287	1
74907	106393	16	Srl	7	0.309984153290049	1
135550	76238	4	Grhpr	9	0.30999657715351	1
171823	11857	6	Arhgdib	6	0.310050289900368	1
141938	329942	4	Csmd2	71	0.310146924407003	1
184561	233724	7	Tmem41b	7	0.310174624290047	1
93079	22694	18	Zfp35	3	0.310578772048892	1
199853	72185	8	Dbndd1	5	0.310739355555248	1
182027	434204	7	Whamm	10	0.310758018235628	1
149445	67661	5	Ift172	48	0.311049414892871	1
19941	11776	10	Ap3d1	31	0.311266470854089	1
41650	100503871	12	4833432E10Rik	3	0.31137280092487	1
141058	109263	4	Rlf	6	0.311380237319117	1
67808	192190	15	Pkhd1l1	78	0.311485101308568	1
84511	240057	17	Syngap1	20	0.31149344196935	1
124357	207175	3	Cetn4	5	0.311599747589448	1
122170	433520	2	Gm14403	5	0.311629555984705	1
204587	244864	9	Layn	8	0.311678032721527	1
145788	242773	4	Slc45a1	9	0.311774755412701	1
179528	14344	7	Fut2	2	0.312250627100733	1
54865	72745	13	Tmem161b	12	0.312408152107992	1
55724	68927	13	Ptcd2	10	0.312571557361381	1
14030	226861	1	Hhat	12	0.312631208940545	1
31158	69186	11	Tmem256	4	0.312697490693331	1
186853	233893	7	Zfp764	3	0.312775058223641	1
24187	56530	10	Cnpy2	6	0.312883762792841	1
114753	399568	2	BC052040	11	0.313162350319811	1
156547	74111	5	Rbm19	24	0.313264923591744	1
135463	384009	4	Glipr2	5	0.313571386302255	1
193905	65972	8	Ifi30	7	0.313763143660751	1
33164	22032	11	Traf4	7	0.314105200107095	1
89220	27221	17	Chaf1a	14	0.314259239793323	1
198920	209239	8	Gan	11	0.314331480987905	1
70284	246221	15	Mpst	5	0.314447428954039	1
57117	554327	14	2610042L04Rik	6	0.314495303012948	1
170960	101187	6	Parp11	9	0.314509032384088	1
77428	239789	16	Gmnc	5	0.314548118591504	1
156635	100861866	5	NA	3	0.314660784274898	1
180438	15204	7	Herc2	93	0.314661007961148	1
1958	16177	1	Il1r1	12	0.314685769091204	1
14277	213783	10	Plekhg1	18	0.314725007003801	1
159365	74097	5	Pop7	2	0.314793269270311	1
11375	171567	1	Nme7	15	0.315060077638304	1
183163	50877	7	Neu3	3	0.315131635113529	1
55500	218476	13	Gcnt4	3	0.315141316312772	1
151568	245945	5	Rbm47	10	0.315196579468049	1
80884	54720	16	Rcan1	5	0.315484101080309	1
134000	77593	4	Usp45	18	0.315771290924745	1
182842	101861	7	Ints4	23	0.315785011320585	1
2075	73122	1	Tgfbrap1	13	0.315975309945588	1
124588	72511	3	2610316D01Rik	9	0.316129414219838	1
50157	14634	13	Gli3	15	0.316478955437483	1
97882	171180	19	Syt12	8	0.316679087848735	1
47282	12652	12	Chga	8	0.316777866819959	1
195386	212528	8	Trmt1	17	0.316814754814062	1
201245	434377	9	Zfp560	7	0.316842112088024	1
208078	75033	9	Mei4	5	0.316860035369803	1
129331	66641	3	Sike1	5	0.316901789704297	1
181767	14159	7	Fes	19	0.316944325072717	1
27416	72290	11	Lsm11	4	0.317457047478547	1
27422	66628	11	Thg1l	6	0.317735745775792	1
20428	114606	10	Tle6	14	0.317862448523312	1
158715	79565	5	Mettl27	6	0.31786291519158	1
10989	226541	1	Klhl20	12	0.317895474169147	1
3618	269198	1	Nbeal1	55	0.317939425253	1
18776	12833	10	Col6a1	35	0.317961670416711	1
8678	240753	1	Plekha6	27	0.318269916946357	1
216564	57249	X	Gabrq	9	0.318297810473194	1
2697	227099	1	Pms1	13	0.318542483936761	1
155986	74585	5	Sppl3	11	0.318627039780574	1
173412	66056	7	Zfp524	2	0.318785160132666	1
62464	100503823	14	Gm16973	3	0.319563044894214	1
13467	67247	1	Marc2	8	0.319581588348948	1
77069	100043489	16	1300002E11Rik	6	0.319661815771445	1
170519	16768	6	Lag3	8	0.319690739841642	1
199292	234814	8	Mthfsd	8	0.319714228840799	1
185090	56372	7	1110004F10Rik	5	0.319760194470895	1
178850	71960	7	Myh14	40	0.319915112713388	1
20823	103136	10	Pwp1	15	0.31996087874686	1
10113	66637	1	Tsen15	5	0.320024282693542	1
183598	791260	7	Tomt	4	0.320046157506298	1
140837	66101	4	Ppih	12	0.320474844855683	1
86758	27756	17	Lsm2	7	0.32058600643158	1
192468	53318	8	Pdlim3	7	0.320683387850218	1
79772	78749	16	Filip1l	6	0.320714205130563	1
87962	53901	17	Rcan2	6	0.320746561183278	1
170435	16977	6	Lrrc23	8	0.320911104383194	1
177508	69804	7	Tmem147	7	0.320912533780424	1
40408	71562	11	Afmid	11	0.320955994832576	1
171480	66441	6	Magohb	5	0.321068334454252	1
127890	20194	3	S100a10	3	0.321223800968228	1
58020	100504266	14	Gm20140	2	0.321286900657634	1
59986	24131	14	Ldb3	17	0.321343166384835	1
90521	72515	17	Wdr43	18	0.321453033082533	1
160410	170935	5	Grid2ip	23	0.321541314867866	1
87526	22670	17	Trim26	10	0.321654071007826	1
61070	619301	14	Tmem253	7	0.321990923859036	1
2166	72050	1	Kdelc1	10	0.32201443091426	1
178321	434178	7	Zfp141	7	0.322197812208204	1
114053	211896	2	Depdc7	9	0.322272896082901	1
220114	16370	X	Irs4	2	0.322310297464908	1
142226	20218	4	Khdrbs1	12	0.322443603235572	1
95631	12322	18	Camk2a	19	0.322549385546581	1
191767	210801	8	Unc5d	18	0.322720945654245	1
53985	68271	13	Zfp85os	3	0.322843518714921	1
28529	14778	11	Gpx3	5	0.322849831742867	1
24335	103284	10	Zc3h10	3	0.323042955715583	1
129993	68312	3	Gstm7	8	0.323167751988318	1
42002	20969	12	Sdc1	5	0.323184758945151	1
19352	73106	10	Prss57	5	0.323292562676347	1
42052	75516	12	Ttc32	3	0.323462817134198	1
105680	77940	2	A930004D18Rik	3	0.323541302013152	1
187103	77613	7	Prss36	15	0.323681721934475	1
44208	18949	12	Pnn	9	0.323752232579702	1
203147	80902	9	Zfp202	7	0.323969978608706	1
22928	17246	10	Mdm2	12	0.323993274206384	1
195777	102093	8	Phkb	32	0.324077825142118	1
158991	74198	5	Dtx2	12	0.324425950772189	1
192620	71069	8	Stox2	6	0.324518560848404	1
56913	633640	13	Tmem267	5	0.324680132846806	1
19728	18551	10	Pcsk4	15	0.32471406869209	1
189077	16985	7	Lsp1	12	0.324818190776532	1
160201	17425	5	Foxk1	9	0.324835662252785	1
152150	16924	5	Lnx1	15	0.324865444040554	1
33804	103743	11	Tmem98	7	0.325164874254015	1
38183	217232	11	Cdc27	19	0.325167522677576	1
84098	56047	17	Msln	16	0.325201931743045	1
39790	217328	11	Myo15b	50	0.325221335235424	1
33952	217012	11	Unc45b	20	0.325307985571561	1
220014	666468	X	Atg4a	12	0.325452655393952	1
159121	140709	5	Col26a1	13	0.325601515895942	1
155193	100608	5	Noc4l	15	0.325625594323956	1
161501	243362	5	Stard13	14	0.325786947431171	1
164191	76263	6	Gstk1	8	0.325904968710214	1
109965	75423	2	Arl5a	6	0.32618495391083	1
137833	329877	4	Dennd4c	33	0.32645221006468	1
55089	73942	13	Fam151b	6	0.32649934161546	1
184932	68815	7	Btbd10	11	0.32691735203992	1
44760	30056	12	Timm9	7	0.326976226764941	1
154832	72392	5	Tmem175	11	0.327125531674434	1
106945	64436	2	Inpp5e	10	0.327132755732811	1
149162	231093	5	Agbl5	18	0.327152405762308	1
156052	108014	5	Srsf9	5	0.327338499217666	1
153256	53886	5	Cdkl2	14	0.327639325375742	1
219316	108062	X	Cstf2	14	0.327663369170485	1
82567	12648	17	Chd1	36	0.327667400039186	1
16207	78334	10	Cdk19	13	0.327711910548033	1
198677	234740	8	Tmem231	7	0.327766063090917	1
61879	28200	14	Dhrs4	8	0.328187198214981	1
36880	16480	11	Jup	14	0.328215357028316	1
55701	238799	13	Tnpo1	25	0.328376647423486	1
20527	21665	10	Tdg	10	0.328426457987118	1
192665	70925	8	Cdkn2aip	3	0.328587047737693	1
102134	209478	19	Tbc1d12	13	0.328915406246981	1
54902	12867	13	Cox7c	3	0.328929082066951	1
100568	18552	19	Pcsk5	39	0.328944736310848	1
45264	109929	12	Zbtb25	3	0.329028888657114	1
139521	78933	4	Agbl4	13	0.329249424612779	1
129000	70560	3	Wars2	6	0.32930953703888	1
136577	67103	4	Ptgr1	10	0.329335717724729	1
60878	21745	14	Tep1	55	0.330390847966338	1
45847	50779	12	Rgs6	17	0.33053529624865	1
146338	230979	4	Tnfrsf14	8	0.330536459794352	1
212504	20271	9	Scn5a	29	0.330709038689037	1
198398	101943	8	Sf3b3	26	0.330755922339017	1
58473	432830	14	Gm17747	2	0.330782481006218	1
154879	116701	5	Fgfrl1	7	0.330844243927545	1
12647	26909	1	Exo1	15	0.330855549550751	1
65147	72486	14	Rnf219	6	0.331326122073373	1
170331	50908	6	C1s1	12	0.331509691186999	1
204781	11920	9	Atm	64	0.33161250068338	1
40240	67622	11	Mxra7	4	0.331732591659956	1
117037	53885	2	Nphp1	20	0.331783513419491	1
186806	66422	7	Dctpp1	3	0.331794656498642	1
91355	225030	17	Kcng3	2	0.331855204704759	1
10270	71836	1	Shcbp1l	10	0.331971850859303	1
81218	385668	16	Lca5l	11	0.331982642137869	1
77880	22042	16	Tfrc	19	0.331993413341891	1
127907	75778	3	Them4	6	0.332054851986168	1
93306	269003	18	Sap130	21	0.332427484290601	1
138241	18027	4	Nfia	12	0.332466597181492	1
28037	72947	11	Phykpl	13	0.332477692298497	1
93088	225280	18	Ino80c	5	0.332583340819614	1
97979	19653	19	Rbm4	4	0.33290247461049	1
78998	212517	16	Cfap44	35	0.333137541230777	1
216282	331424	X	C230004F18Rik	8	0.333213659939081	1
173184	232807	7	Ppp1r12c	22	0.33348813287785	1
66699	215654	15	Cdh12	12	0.333580101731436	1
214413	13712	X	Elk1	6	0.333695038288591	1
213356	12728	X	Clcn5	15	0.333956371690809	1
89523	106639	17	Vmac	3	0.333959574254297	1
207153	28015	9	Polr2m	5	0.334056098442306	1
202025	235050	9	Zfp810	8	0.334132205913258	1
101740	76073	19	Pcgf5	9	0.334157646548581	1
66508	110960	15	Tars	19	0.334522346733212	1
98274	66556	19	Drap1	7	0.334621514360594	1
80181	30940	16	Usp25	24	0.334902619541331	1
163046	83922	6	Cep41	11	0.334931265451285	1
52544	15466	13	Hrh2	3	0.335087323918009	1
13412	338366	1	Mia3	26	0.335232052823546	1
209449	24059	9	Slco2a1	14	0.335323481638468	1
18437	14872	10	Gstt2	5	0.335350049344694	1
35166	217109	11	Utp18	14	0.335381118707157	1
78233	107589	16	Mylk	32	0.3355727018022	1
204393	235330	9	Ttc12	22	0.335585932026087	1
143750	110351	4	Rap1gap	26	0.335589668374695	1
28070	66050	11	0610009B22Rik	2	0.335635733761816	1
81565	66616	17	Snx9	18	0.335681690057787	1
26503	104570	11	Ppp4r3b	16	0.335696865032792	1
123501	192167	3	Nlgn1	9	0.335817805787723	1
129393	329727	3	Dennd2c	19	0.335818791771901	1
210848	23918	9	Impdh2	14	0.336056478537625	1
163429	14489	6	Mtpn	4	0.336071554397111	1
146657	83771	4	Tas1r3	6	0.3362734958385	1
82036	26407	17	Map3k4	27	0.336497619104407	1
20082	52551	10	Sgta	12	0.336532105212576	1
79557	68193	16	Rpl24	6	0.336646832707335	1
191132	16150	8	Ikbkb	21	0.33678274509674	1
113346	381410	2	Zfp408	4	0.336817737856298	1
8649	240752	1	Pik3c2b	33	0.336819553228114	1
84297	69431	17	1700022N22Rik	2	0.336897638539721	1
190403	21781	8	Tfdp1	11	0.336943938494045	1
130269	76123	3	Gpsm2	15	0.337080528847314	1
173357	77891	7	Ube2s	4	0.337111805594664	1
174877	13871	7	Ercc2	23	0.337299380372584	1
146748	21936	4	Tnfrsf18	5	0.337410054145015	1
71675	223739	15	5031439G07Rik	10	0.337474236003882	1
174075	16881	7	Lig1	30	0.337543087045815	1
172801	232566	6	Amn1	7	0.337792296192972	1
182813	68197	7	Ndufc2	3	0.337892783540541	1
216467	17772	X	Mtm1	17	0.337926728464558	1
39943	70450	11	Unc13d	33	0.337981154620113	1
62225	73181	14	Nfatc4	9	0.33806067179107	1
35722	27681	11	Snf8	8	0.338077972713802	1
127702	66511	3	Chtop	5	0.338108214881343	1
107556	22130	2	Ttf1	12	0.338476796834863	1
182706	74041	7	Ddias	7	0.338482903865095	1
27140	104458	11	Rars	15	0.338605590190086	1
66393	67832	15	Brix1	10	0.339243702076509	1
80404	78913	16	Ltn1	30	0.339410841344177	1
75644	18203	16	Ntan1	10	0.33951914806817	1
179335	22342	7	Lin7b	6	0.3395894523814	1
22480	237542	10	Osbpl8	24	0.339725601547041	1
122007	57314	2	Nelfcd	15	0.339832412115617	1
16965	17155	10	Man1a	13	0.340045430987936	1
207739	71538	9	Fbxo9	14	0.34005335316359	1
220189	83453	X	Chrdl1	12	0.340108892694049	1
185861	80719	7	Igsf6	6	0.340126997963443	1
170134	67602	6	Necap1	8	0.340271053328626	1
166502	16950	6	Loxl3	14	0.34059249565351	1
213551	54645	X	Gripap1	25	0.340633361913147	1
11849	14131	1	Fcgr3	5	0.340875063906218	1
104814	227522	2	Rpp38	2	0.3409967799448	1
134588	15502	4	Dnaja1	10	0.341107636230665	1
26818	13650	11	Rhbdf1	18	0.341116398914056	1
182045	67290	7	3110040N11Rik	5	0.341423561502122	1
169322	98758	6	Hnrnpf	6	0.341430692292498	1
151803	14400	5	Gabrb1	9	0.341473937027621	1
45955	18222	12	Numb	10	0.341947114903376	1
114989	18796	2	Plcb2	32	0.342012356203981	1
189443	101772	7	Ano1	26	0.342033732441389	1
42838	100504402	12	Gm20208	3	0.342132528600267	1
54553	75571	13	Spata9	5	0.342768242870374	1
129623	12340	3	Capza1	10	0.34326152869138	1
123437	27357	3	Gyg	7	0.34358876968417	1
42794	71693	12	Colec11	7	0.343592430837681	1
215801	434778	X	Ccdc160	2	0.343663896363329	1
39834	100503650	11	Sap30bpos	2	0.343720698730299	1
184727	17540	7	Mrvi1	21	0.343836826023233	1
176295	338354	7	Zfp780b	6	0.343950055809101	1
63564	14714	14	Gnrh1	4	0.344161705661745	1
88787	83433	17	Trem2	5	0.34432199304986	1
101657	15957	19	Ifit1	2	0.344956695304481	1
60348	19214	14	Ptgdr	2	0.34498336664456	1
78252	70757	16	Hacd2	7	0.345092471591312	1
17361	22295	10	Cdh23	71	0.345093428193571	1
141491	230738	4	Zc3h12a	6	0.345155431559785	1
159043	71735	5	Lrwd1	15	0.345159713423158	1
38797	140723	11	Cacng5	7	0.345243282476477	1
205563	18854	9	Pml	9	0.345301973261194	1
93352	225341	18	Lims2	10	0.345347102672136	1
40137	67763	11	Prpsap1	10	0.345814510562809	1
168544	30937	6	Lmcd1	6	0.34583009291867	1
112460	21788	2	Tfpi	11	0.345921474369202	1
34899	76113	11	Lpo	13	0.346184834205779	1
135951	76299	4	Erp44	12	0.346284516630086	1
209600	66663	9	Uba5	12	0.346289263627611	1
8450	98415	1	Nucks1	7	0.346557779093522	1
103469	24069	19	Sufu	12	0.346580574696607	1
80347	224405	16	Cyyr1	4	0.346720489943103	1
15205	71804	10	Mtfr2	7	0.346765555780287	1
17154	13608	10	Edar	12	0.346994230340389	1
186301	269994	7	Gsg1l	7	0.347067941724387	1
127132	24045	3	Scamp3	9	0.347110717078903	1
38944	52639	11	Wipi1	13	0.347190466205639	1
217254	210710	X	Gab3	10	0.34768350160672	1
4077	66646	1	Rpe	6	0.347752333552888	1
2518	20324	1	Cavin2	2	0.348007619693086	1
128759	67549	3	Gpr89	14	0.348200573639038	1
218954	50887	X	Hmgn5	6	0.348205252768613	1
73701	66379	15	Cox14	2	0.348229785181976	1
74968	83945	16	Dnaja3	12	0.348405444846442	1
33652	52615	11	Suz12	16	0.34842099881705	1
121046	415115	2	Neurl2	2	0.348490397866594	1
58235	18792	14	Plau	11	0.348520404068557	1
47652	212073	12	Syne3	20	0.348773044492794	1
119977	228829	2	Phf20	18	0.348993999888506	1
219677	100040972	X	Tceal7	3	0.349100714600701	1
170756	21937	6	Tnfrsf1a	10	0.349372485669614	1
117670	110751	2	Adam33	21	0.349491566976817	1
81902	320111	17	Prr18	3	0.349680241566873	1
102947	226144	19	Erlin1	11	0.349984591764985	1
50320	20379	13	Sfrp4	6	0.35006694113312	1
17243	74747	10	Ddit4	3	0.35008497771017	1
2788	98267	1	Stk17b	8	0.350418091151557	1
160059	16848	5	Lfng	8	0.350446333588547	1
37375	19942	11	Rpl27	5	0.350595147888483	1
34143	217026	11	Heatr6	20	0.350709187472137	1
155892	77832	5	Tchp	13	0.350734146267488	1
216286	245440	X	Gm4988	2	0.350854621857174	1
38293	632687	11	March10	13	0.350920591716207	1
69934	54151	15	Cyhr1	6	0.350988222681987	1
140168	18477	4	Prdx1	6	0.35099376975959	1
25060	67178	11	Zmat5	6	0.351288713941417	1
178924	67605	7	Akt1s1	6	0.351360100820496	1
35101	217082	11	Hlf	4	0.351477501345318	1
5747	227326	1	Gpr55	2	0.351491355227959	1
138025	667250	4	Gm12657	2	0.351548488439106	1
215285	53623	X	Gria3	16	0.351584860071486	1
3006	329159	1	9130227L01Rik	6	0.351635727300664	1
57573	268709	14	Fam107a	4	0.352068967657602	1
75811	66793	16	Efcab1	6	0.352184716087868	1
174824	20167	7	Rtn2	11	0.352560403992946	1
191807	171167	8	Fut10	5	0.352574641346684	1
127887	20195	3	S100a11	3	0.352589569904219	1
216860	15929	X	Idh3g	13	0.35274184292678	1
169039	381802	6	Tsen2	12	0.35275347340339	1
22893	17105	10	Lyz2	4	0.352976131086193	1
200709	71929	9	Tmem123	5	0.353041193779858	1
19734	70335	10	Reep6	6	0.353069582051182	1
133377	12319	4	Car8	9	0.353104974885417	1
124739	67542	3	Cog6	19	0.353128020585738	1
147597	108151	5	Sema3d	18	0.353169509334201	1
14439	64009	10	Syne1	88	0.353409614700158	1
25875	211739	11	Vstm2a	5	0.353441690857894	1
145627	69151	4	Lzic	7	0.353470130699652	1
122581	277353	2	Tcfl5	6	0.353763337307363	1
79670	21787	16	Tfg	8	0.353794999596759	1
53907	380855	13	Rsl1	4	0.354236039406504	1
80368	23794	16	Adamts5	8	0.35443040503885	1
95645	240332	18	Slc6a7	14	0.354482017483928	1
217317	67391	X	Fundc2	5	0.354520273320262	1
26835	17168	11	Nprl3	13	0.354866374596832	1
168599	259302	6	Srgap3	22	0.354910666800068	1
163400	70699	6	Nup205	43	0.35529076306478	1
181480	56315	7	Rhcg	11	0.355293160001649	1
151639	77569	5	Limch1	27	0.355320748061626	1
180334	93790	7	Nipa2	7	0.355524774973445	1
127401	16194	3	Il6ra	10	0.355668694669571	1
86805	27762	17	Vwa7	17	0.355709546223482	1
71770	22422	15	Wnt7b	6	0.355825560533887	1
5385	241134	1	Nyap2	5	0.356204465360899	1
78945	320007	16	Sidt1	26	0.356304590978124	1
138315	242553	4	Kank4	10	0.356349098326874	1
119764	19124	2	Procr	4	0.356419792438206	1
18495	64453	10	Zfp280b	2	0.356464860897816	1
190951	11979	8	Atp7b	21	0.356490377782292	1
24743	16886	11	Limk2	18	0.356528330169381	1
80321	14390	16	Gabpa	10	0.356699387044082	1
160110	231841	5	Brat1	13	0.356736655656574	1
22916	70574	10	Cpm	9	0.356971044174883	1
136002	230157	4	Tmeff1	10	0.357105413061771	1
33724	59040	11	Rhot1	21	0.357118148055947	1
42311	268527	12	Greb1	35	0.357143542567144	1
26927	18148	11	Npm1	12	0.357344036688992	1
14216	12946	1	Cr1l	10	0.357385653341245	1
155952	23962	5	Oasl2	6	0.357414644569044	1
8231	18640	1	Pfkfb2	18	0.357449302459055	1
86030	57315	17	Wdr46	15	0.35744942988795	1
32842	109934	11	Abr	24	0.357562483644148	1
64806	219257	14	Pcdh20	3	0.357799157899208	1
165253	18575	6	Pde1c	23	0.357939150734768	1
170862	18205	6	Ntf3	3	0.357968284788104	1
39131	76184	11	Abca6	39	0.358149755619451	1
93705	19348	18	Kif20a	20	0.35818384520082	1
63616	68813	14	Dock5	52	0.358259562987432	1
36898	14230	11	Fkbp10	10	0.35847973858189	1
31967	21689	11	Tekt1	8	0.35901232875902	1
176262	22718	7	Zfp60	5	0.359115097274752	1
155997	11409	5	Acads	10	0.359224827387698	1
86221	14999	17	H2-DMb1	6	0.359240400864714	1
76017	50525	16	Spag6l	11	0.359298273486991	1
110678	14425	2	Galnt3	11	0.359323961020645	1
186413	11937	7	Atp2a1	23	0.359341323791264	1
212042	56693	9	Crtap	7	0.359457334849379	1
97611	66387	19	Nudt8	4	0.359614316865805	1
63932	57746	14	Piwil2	23	0.359725285345256	1
9374	67886	1	Camsap2	19	0.359749300076318	1
33123	268448	11	Phf12	15	0.360025857762521	1
102511	381224	19	Gm340	2	0.360059289445574	1
58018	105428	14	Fam149b	15	0.360128087472081	1
192475	212392	8	Ccdc110	7	0.360265168935863	1
75981	74006	16	Dnm1l	19	0.36036783350937	1
194778	234479	8	Gm4890	3	0.360396254232567	1
80374	67768	16	N6amt1	6	0.360459802898115	1
71090	21685	15	Tef	5	0.360462234654209	1
68901	13992	15	Khdrbs3	9	0.360726641316506	1
125773	12038	3	Bche	4	0.361103524830751	1
116175	214585	2	Spg11	40	0.36112929871408	1
127225	13636	3	Efna1	6	0.361201813686266	1
186588	56420	7	Ppp4c	9	0.361364286750254	1
28647	245827	11	Fat2	23	0.361633158089873	1
176455	101497	7	Plekhg2	19	0.361935035636947	1
99881	71768	19	Vwce	20	0.362080977821062	1
150991	19017	5	Ppargc1a	13	0.362128666574278	1
79977	13837	16	Epha3	17	0.362130176870945	1
93721	52563	18	Cdc23	16	0.362179493144284	1
138457	26563	4	Ror1	9	0.362303618777874	1
164837	71720	6	Osbpl3	24	0.362763458398004	1
169772	94044	6	Bcl2l13	7	0.362949273285272	1
125296	229357	3	Gpr149	4	0.363111253008984	1
189717	14128	8	Fcer2a	14	0.363215519438921	1
103236	18150	19	Npm3	6	0.36325988313548	1
129119	17156	3	Man1a2	13	0.363527802726343	1
34046	237891	11	Gas2l2	6	0.363543047867742	1
48239	72805	12	Zfp839	8	0.363581929311984	1
146820	74183	4	Perm1	4	0.3636798542075	1
116946	215456	2	Gpat2	22	0.363745903360171	1
61566	17387	14	Mmp14	10	0.36377152687361	1
85186	109801	17	Glo1	6	0.363791040283569	1
153041	330119	5	Adamts3	23	0.363851461405338	1
166558	243510	6	Ccdc142	9	0.363882868283463	1
133461	65973	4	Asph	30	0.363929168973709	1
201599	12581	9	Cdkn2d	2	0.363935561358286	1
216928	171207	X	Arhgap4	22	0.363973648891375	1
96995	100502841	18	Epg5	44	0.364061206598384	1
145506	56273	4	Pex14	9	0.364168896509711	1
207232	235469	9	Zfp280d	22	0.364179835290527	1
95027	68857	18	Dtwd2	6	0.364230018926562	1
117738	69596	2	Ap5s1	4	0.364296723119301	1
97355	246102	18	Rttn	49	0.364895894239289	1
202323	78658	9	Ncapd3	36	0.364943493145439	1
121280	14049	2	Eya2	16	0.365080738095061	1
27995	12750	11	Clk4	13	0.365389256161294	1
76949	245841	16	Polr2h	5	0.365392968123876	1
204351	80893	9	Tmprss5	13	0.365626524955189	1
144384	74772	4	Atp13a2	29	0.365788836383066	1
64846	13134	14	Dach1	12	0.365789764432043	1
115704	66296	2	Haus2	6	0.365818361193455	1
69691	106025	15	Sharpin	9	0.365851224049116	1
149649	320951	5	Pisd	8	0.365923311616325	1
168236	72171	6	Shq1	11	0.365928469311806	1
202499	235134	9	Nfrkb	26	0.366078271943475	1
38397	67803	11	Limd2	5	0.366133630414616	1
33915	19364	11	Rad51d	10	0.366165434067043	1
220968	211612	X	Ptchd1	3	0.3662926065285	1
23262	216393	10	D930020B18Rik	13	0.366635499855586	1
8443	226422	1	Rab29	6	0.366645314286596	1
181966	12877	7	Cpeb1	12	0.366745937797856	1
73542	545136	15	Fam186b	8	0.367046290004494	1
118912	228767	2	Tmem74bos	4	0.367079701479363	1
