	GeneID	Chr	Symbol	NExons	P.Value	FDR
10310	74091	1	Npl	12	0.295458377652395	1
153440	27428	5	Shroom3	13	0.295796576780098	1
169723	214932	6	Hdhd5	8	0.295952269217918	1
159522	231801	5	Agfg2	12	0.296046405841419	1
199952	234865	8	Nup133	26	0.296157639551644	1
193972	70807	8	Arrdc2	8	0.296176794092624	1
197889	214987	8	Chtf8	4	0.296542315941558	1
23463	66399	10	Tsfm	6	0.296546250489907	1
181461	18975	7	Polg	23	0.29660418017828	1
171644	14760	6	Gpr19	7	0.296761208994387	1
51648	14538	13	Gcnt2	5	0.296846086065063	1
112142	241494	2	Zfp385b	12	0.296867980234545	1
185536	233805	7	Dcun1d3	4	0.296901860860762	1
10113	66637	1	Tsen15	5	0.297119374655315	1
116548	14118	2	Fbn1	66	0.29722955881695	1
43130	30955	12	Pik3cg	12	0.297369955015459	1
182612	83671	7	Sytl2	20	0.297723691360084	1
100915	14297	19	Fxn	5	0.297728016807967	1
168860	70979	6	Fancd2os	4	0.297828389951868	1
4680	18802	1	Plcd4	19	0.297883747416244	1
198706	85305	8	Kars	15	0.297910135459369	1
178701	272381	7	Lrrc4b	3	0.297911953507006	1
72901	77044	15	Arid2	21	0.297941393514967	1
9791	18783	1	Pla2g4a	18	0.298172062559122	1
108562	227733	2	Pip5kl1	10	0.298216849344298	1
177525	14447	7	Gapdhs	11	0.298307484251816	1
21896	13516	10	Epyc	8	0.298859880883536	1
33804	103743	11	Tmem98	7	0.298868838972371	1
16346	171580	10	Mical1	24	0.299154821891275	1
17376	71279	10	Slc29a3	6	0.299474805943277	1
187435	67872	7	Nsmce4a	11	0.299531599344702	1
130069	14679	3	Gnai3	9	0.299576117482647	1
188065	26757	7	Dpysl4	14	0.29965805348281	1
180487	110886	7	Gabra5	10	0.299790946352807	1
141619	329941	4	Col8a2	4	0.29984824242903	1
220722	66611	X	Ribc1	8	0.300109382506315	1
181884	56529	7	Sec11a	6	0.300226091681488	1
107777	20740	2	Sptan1	58	0.300242958689997	1
76802	27406	16	Abcf3	21	0.300357576229008	1
216577	18194	X	Nsdhl	8	0.30041646285797	1
110565	60344	2	Fign	3	0.300443178238637	1
116421	317750	2	Slc24a5	9	0.300524291019893	1
176919	320225	7	Catsperg1	28	0.300642171054964	1
130741	77559	3	Agl	34	0.300815504474416	1
149649	320951	5	Pisd	8	0.300825303292731	1
147743	100041781	5	Gm3510	2	0.301009541625126	1
182209	16170	7	Il16	19	0.301014181089019	1
86609	112403	17	Dxo	7	0.301027322084873	1
204195	22687	9	Zpr1	14	0.301468980713728	1
148167	19699	5	Reln	65	0.301613619582194	1
146878	231004	4	Samd11	11	0.301679010834499	1
34822	327992	11	Hsf5	6	0.301933015324124	1
51449	208366	13	Rpp40	8	0.301986494036757	1
36153	72973	11	Fbxo47	11	0.302127289484733	1
45071	80837	12	Rhoj	5	0.302365197799669	1
138129	319247	4	9530080O11Rik	3	0.302803788828893	1
102672	67432	19	Hoga1	7	0.302918628945973	1
94923	66676	18	Tmed7	3	0.302923794083273	1
215332	11798	X	Xiap	8	0.303028940018564	1
166935	94282	6	Sfxn5	14	0.303063965309329	1
194159	382014	8	Ano8	17	0.303137658459888	1
2486	100101919	1	Dnah7c	67	0.303301871142892	1
16566	76563	10	Qrsl1	11	0.303539932418478	1
46284	72350	12	Zc2hc1c	3	0.303554013313849	1
95798	240334	18	Pcyox1l	6	0.303724371987674	1
30979	22059	11	Trp53	11	0.303971871935711	1
113030	56428	2	Mtch2	13	0.304100884637478	1
119618	228812	2	Pigu	12	0.304313322032635	1
194095	77090	8	Ocel1	4	0.304386757918111	1
162713	12321	6	Calu	8	0.304458649266418	1
28810	216766	11	Gemin5	28	0.304884620898865	1
98379	19697	19	Rela	11	0.30488589525935	1
8508	74137	1	Nuak2	8	0.304913166652991	1
101504	67795	19	Rnls	7	0.30545348475303	1
185540	73919	7	Lyrm1	4	0.305543336279522	1
128733	54215	3	Cd160	6	0.305597323954594	1
42938	100294583	12	Alkal2	5	0.305603735526293	1
207364	11891	9	Rab27a	6	0.30577995292518	1
140817	242653	4	Cldn19	4	0.305995047593447	1
173161	67425	7	Eps8l1	20	0.306088451550858	1
16433	140742	10	Sesn1	11	0.306169122981996	1
198030	11906	8	Zfhx3	10	0.306232792720699	1
28251	22272	11	Uqcrq	2	0.306337347405921	1
124856	56790	3	Supt20	20	0.306354764104845	1
79033	66067	16	Gtpbp8	6	0.306506065453526	1
46724	75216	12	Cep128	26	0.306651518237285	1
49666	66505	13	Zmynd11	15	0.306716324908558	1
130849	66568	3	Rwdd3	7	0.306767283291573	1
181008	67009	7	Ttc23	11	0.306781779604	1
78069	171286	16	Slc12a8	14	0.307050884281278	1
59073	69179	14	Tmem110	8	0.307417586611617	1
40539	19157	11	Cyth1	14	0.307424469690939	1
166214	21415	6	Tcf7l1	13	0.307546962447846	1
6859	208777	1	Sned1	31	0.3076797345274	1
167321	69834	6	Rab43	4	0.308038308566409	1
207533	100503060	9	Gm19531	2	0.308101733309883	1
48217	69641	12	Wdr20	3	0.308159468252611	1
197478	11604	8	Agrp	5	0.308246648421187	1
31755	54189	11	Rabep1	18	0.308444607760821	1
145837	18628	4	Per3	21	0.308805264062399	1
22591	237553	10	Trhde	19	0.309005482250251	1
65784	14600	15	Ghr	13	0.309035979381206	1
107436	19730	2	Ralgds	19	0.309107546943599	1
132000	108943	3	Trmt10a	8	0.309119194069383	1
151719	11980	5	Atp8a1	38	0.309143468845435	1
119606	66734	2	Map1lc3a	4	0.309267715446183	1
194416	67922	8	Fam32a	4	0.309496849832158	1
180438	15204	7	Herc2	93	0.309559416857163	1
66257	223332	15	Ranbp3l	13	0.309652086250069	1
67268	666173	15	Vps13b	62	0.309824674874585	1
64029	239170	14	Fam160b2	17	0.309862486983936	1
183306	22229	7	Ucp3	7	0.310272278289558	1
67075	20356	15	Sema5a	23	0.310301131901141	1
179329	50994	7	Mtag2	2	0.310311819614886	1
69806	13350	15	Dgat1	17	0.310555555376102	1
21079	69736	10	Nup37	10	0.310799164962213	1
150624	100972	5	Rab28	7	0.310837190446863	1
132749	99899	3	Ifi44	8	0.311292276660133	1
58740	142687	14	Asb14	10	0.311464270649609	1
150841	66988	5	Lap3	13	0.311550230209287	1
193561	107770	8	Tm6sf2	10	0.311944209258944	1
173410	23877	7	Fiz1	5	0.312049331721777	1
200741	234912	9	9230110C19Rik	7	0.312051787541746	1
24632	625131	10	Vmn2r87	6	0.312223606084633	1
168772	57890	6	Il17re	16	0.312230217652164	1
133128	67144	3	Lrrc40	15	0.312323974127622	1
166570	22377	6	Wbp1	5	0.312707216910466	1
210834	69232	9	Qrich1	11	0.312744784400365	1
128208	57912	3	Cdc42se1	6	0.312892445648063	1
4599	18173	1	Slc11a1	15	0.312898052927444	1
72712	67197	15	Zcrb1	8	0.312926229717411	1
131433	68147	3	Gar1	7	0.313145979708361	1
170695	66493	6	Mrpl51	3	0.313221572478733	1
138169	242546	4	Cyp2j12	9	0.313327949477888	1
126645	18008	3	Nes	4	0.313392846646242	1
203461	21838	9	Thy1	4	0.313649668475611	1
55334	218461	13	Pde8b	21	0.313687582420664	1
162116	101148	6	Bmt2	5	0.313943504762932	1
64453	67467	14	Gpalpp1	8	0.314031569621763	1
114479	107723	2	Slc12a6	26	0.314406769423162	1
24421	20431	10	Pmel	11	0.314497182506871	1
205620	73673	9	Rec114	6	0.314569906484876	1
127233	100038411	3	Gm15998	3	0.314676117263386	1
53595	100504114	13	Gm16907	3	0.314791790149295	1
54078	78925	13	Srd5a1	5	0.314820247058227	1
17479	27355	10	Pald1	20	0.31489955591324	1
82902	240038	17	Zfp994	5	0.31497152967061	1
169276	67255	6	Zfp422	2	0.315325265327842	1
55078	13361	13	Dhfr	6	0.315385546278221	1
195266	212139	8	Cc2d1a	29	0.315409732033114	1
98274	66556	19	Drap1	7	0.315464060871344	1
154687	73130	5	Tmed5	4	0.31547771500638	1
41060	217365	11	Nploc4	17	0.315493380640256	1
192783	76294	8	Asb5	7	0.315530468866534	1
100578	20409	19	Ostf1	10	0.315831578582803	1
178714	66124	7	Josd2	6	0.315902049091649	1
204692	77591	9	Ddx10	18	0.315975700523262	1
199689	320869	8	Spata33	3	0.31605031028372	1
65133	13618	14	Ednrb	8	0.3160571708875	1
191912	72632	8	Smim18	2	0.316077630752865	1
153240	381650	5	Thap6	5	0.316144533926064	1
216618	22445	X	Xlr3a	9	0.316153197065188	1
173375	664994	7	Isoc2a	6	0.316187540983627	1
81401	114565	16	Zbtb21	3	0.316207955521964	1
170928	28040	6	D6Wsu163e	14	0.316227859937208	1
71409	109754	15	Cyb5r3	9	0.316301462600298	1
20357	319586	10	Celf5	12	0.316450110099914	1
199965	56199	8	Abcb10	13	0.31652374352292	1
153982	70681	5	Abraxas1	9	0.316620151105527	1
127887	20195	3	S100a11	3	0.316828907860433	1
71786	19013	15	Ppara	9	0.316831727869424	1
16163	215929	10	Mfsd4b1	4	0.316876733599046	1
114989	18796	2	Plcb2	32	0.316879680635802	1
86984	16988	17	Lst1	4	0.316897433589409	1
181320	67308	7	Mrpl46	4	0.316968452522038	1
196709	16582	8	Kifc3	24	0.317757628810311	1
135951	76299	4	Erp44	12	0.318011293723337	1
61804	140781	14	Myh7	41	0.318056379836121	1
105084	227545	2	Proser2	4	0.318266151339329	1
37418	12189	11	Brca1	23	0.318324599908053	1
105951	54519	2	Apbb1ip	14	0.318334190033786	1
71675	223739	15	5031439G07Rik	10	0.318367882551655	1
88743	74123	17	Foxp4	17	0.318521459609224	1
39172	217265	11	Abca5	39	0.318591612383344	1
13756	100039307	1	NA	2	0.318835187315664	1
77419	16180	16	Il1rap	12	0.31886699305465	1
80404	78913	16	Ltn1	30	0.319153976407388	1
1291	19253	1	Ptpn18	15	0.319154851032918	1
155759	100705	5	Acacb	52	0.319181459236327	1
30438	71860	11	Cfap52	14	0.319321897836796	1
98349	18426	19	Ovol1	4	0.319327674319058	1
135939	67727	4	Stx17	8	0.319400074831649	1
74590	71726	15	Smug1	6	0.319403219912163	1
26442	216613	11	Ccdc85a	5	0.319442295277797	1
200078	68865	8	Arv1	6	0.319511382930717	1
44556	399510	12	Map4k5	32	0.319581533141344	1
109139	74410	2	Ttll11	10	0.319686264049461	1
200284	52202	8	Rbm34	11	0.319742537882298	1
218423	69713	X	Pin4	4	0.319931355914876	1
116733	84092	2	Usp8	19	0.319987955648494	1
185911	76179	7	Usp31	16	0.320131049441451	1
204351	80893	9	Tmprss5	13	0.320303769180105	1
32294	11484	11	Aspa	6	0.320402177688766	1
141408	230734	4	Yrdc	5	0.320466556355999	1
75530	72555	16	Shisa9	5	0.320774972022908	1
179260	381884	7	Slc6a16	11	0.321330160439347	1
96784	207259	18	Zbtb7c	5	0.321685091403699	1
128188	20360	3	Sema6c	17	0.321704369476021	1
85947	54127	17	Rps28	4	0.321737862028383	1
126155	24088	3	Tlr2	3	0.321840747008347	1
81877	75296	17	Fgfr1op	13	0.322136719762821	1
57207	666772	14	Gm8281	5	0.322187724074882	1
113204	107986	2	Ddb2	10	0.322191449473517	1
4966	56812	1	Dnajb2	9	0.322655724770409	1
150128	403174	5	Msantd1	3	0.322792081265317	1
24763	237625	11	Pla2g3	7	0.322830905650463	1
134443	69329	4	Cfap206	11	0.322977458127582	1
216282	331424	X	C230004F18Rik	8	0.323403792690222	1
102121	57753	19	Noc3l	21	0.323556299550775	1
67975	69790	15	Med30	4	0.323561781717715	1
7821	72999	1	Insig2	7	0.323604570440036	1
70060	117171	15	1110038F14Rik	4	0.323659650962733	1
11090	53330	1	Vamp4	8	0.323879532897373	1
8456	212980	1	Slc45a3	6	0.323904308013381	1
142428	66585	4	Snrnp40	10	0.323988977597583	1
130033	14865	3	Gstm4	8	0.324034089409613	1
67199	56274	15	Stk3	11	0.324188837199459	1
35801	78473	11	Skap1	13	0.32431249683971	1
117321	19261	2	Sirpa	9	0.324410273141617	1
3846	74426	1	4933402D24Rik	3	0.324433100835344	1
81438	106583	17	Scaf8	20	0.324746036765685	1
136653	230257	4	Ptbp3	15	0.325023687727516	1
70042	223669	15	Zfp7	5	0.325135279187767	1
155696	100756	5	Usp30	13	0.325205691686773	1
64422	67554	14	Slc25a30	10	0.325236244724978	1
218014	13641	X	Efnb1	5	0.325285187358061	1
29527	26397	11	Map2k3	12	0.325567784184283	1
14849	353258	10	Ltv1	11	0.325624679809934	1
152346	381644	5	Cep135	25	0.325632851761892	1
111139	68795	2	Ubr3	39	0.325633338683833	1
175773	26365	7	Ceacam1	9	0.325646952642785	1
216492	171486	X	Cd99l2	10	0.326025878714805	1
61919	268747	14	Carmil3	40	0.326070419796932	1
99084	18938	19	Ppp1r14b	4	0.326098661413081	1
125182	70839	3	P2ry12	4	0.326253185610339	1
3876	227210	1	Ccnyl1	10	0.326270552293145	1
138544	11639	4	Ak4	6	0.326425899807576	1
22413	260315	10	Nav3	39	0.326493325182325	1
97761	108995	19	Tbc1d10c	10	0.326545674499616	1
217269	245474	X	Dkc1	15	0.326599337073455	1
11701	66977	1	Nuf2	14	0.326618052732701	1
59535	56794	14	Hacl1	17	0.32675262421744	1
193251	17961	8	Nat2	3	0.327063064576059	1
79091	547267	16	Gm6030	4	0.327153634056883	1
29746	432572	11	Specc1	13	0.327188684868334	1
53137	56278	13	Gkap1	12	0.327565279361039	1
117874	73747	2	1110034G24Rik	3	0.327608633059547	1
34057	118453	11	Mmp28	8	0.327989436951252	1
135463	384009	4	Glipr2	5	0.328053989737984	1
173381	269854	7	Nat14	3	0.328271959175007	1
108037	64292	2	Ptges	3	0.328456989085035	1
101444	54447	19	Asah2	24	0.328566117734346	1
126381	80877	3	Lrba	57	0.328638073082319	1
35615	215512	11	Fam117a	8	0.328804435142106	1
159685	66455	5	Cnpy4	6	0.328849940674834	1
96158	240354	18	Malt1	16	0.328906167414639	1
65324	239273	14	Abcc4	32	0.329189123363895	1
83107	73016	17	Kremen2	10	0.329193735174872	1
181591	70420	7	Arpin	6	0.329360742055507	1
182045	67290	7	3110040N11Rik	5	0.32971918121701	1
105027	53893	2	Nudt5	10	0.329899817697144	1
80368	23794	16	Adamts5	8	0.329904598220256	1
173628	232854	7	Zfp418	4	0.330013469068142	1
133608	66185	4	Virma	25	0.330249916840555	1
132213	55932	3	Gbp3	11	0.330263544551731	1
162895	74340	6	Ahcyl2	18	0.330396527385886	1
218092	72621	X	Pdzd11	7	0.33049058383799	1
113564	277414	2	Trp53i11	8	0.33061495973023	1
103212	226162	19	Dpcd	6	0.330814951798219	1
217254	210710	X	Gab3	10	0.330830754659017	1
67642	22762	15	Zfpm2	8	0.331006099841279	1
143459	74326	4	Hnrnpr	11	0.331194689010392	1
131768	229841	3	Cenpe	46	0.331488149402497	1
141442	52276	4	Cdca8	10	0.331918969753371	1
78963	212514	16	Spice1	18	0.332043173942585	1
129492	19260	3	Ptpn22	21	0.332123842831607	1
77056	72190	16	2510009E07Rik	2	0.33225793574864	1
100568	18552	19	Pcsk5	39	0.332457519068773	1
145778	68703	4	Rere	23	0.332545967204628	1
29756	69747	11	Zswim7	5	0.332658743521112	1
93705	19348	18	Kif20a	20	0.33308261058976	1
218787	18655	X	Pgk1	11	0.33316555322766	1
59852	19256	14	Ptpn20	12	0.333235286475624	1
63333	67179	14	Ccdc25	9	0.333567085338147	1
114248	22343	2	Lin7c	5	0.333638226815672	1
118889	228765	2	Sdcbp2	9	0.333792591591736	1
38670	16647	11	Kpna2	11	0.333874706582068	1
13467	67247	1	Marc2	8	0.333904437336861	1
58857	22418	14	Wnt5a	6	0.334069400346852	1
204700	320051	9	Exph5	6	0.334126796632809	1
192057	319582	8	6430573F11Rik	4	0.334294427848873	1
189717	14128	8	Fcer2a	14	0.334349242204482	1
209121	23873	9	Faim	6	0.334402611832098	1
219878	102871	X	D330045A20Rik	14	0.334456062990215	1
157028	72399	5	Brap	12	0.334522761989476	1
103486	56350	19	Arl3	6	0.334604971325551	1
65254	23888	14	Gpc6	10	0.334658662163771	1
99045	107173	19	Gpr137	7	0.334676059294778	1
118166	66580	2	Esf1	14	0.334716369381334	1
8540	213464	1	Rbbp5	14	0.334740398400374	1
132535	214804	3	Syde2	7	0.335069402114182	1
88896	319991	17	Kif6	23	0.335265348615547	1
123614	18805	3	Pld1	28	0.335267307211305	1
207719	68801	9	Elovl5	8	0.33529082956635	1
140193	230661	4	Tesk2	11	0.335415298043695	1
120839	67145	2	Tomm34	7	0.335595621309363	1
14171	18845	1	Plxna2	32	0.335671513367755	1
31027	24070	11	Mpdu1	7	0.335865619020033	1
152934	16069	5	Jchain	4	0.335936316428255	1
117691	20612	2	Siglec1	21	0.335996642284253	1
7327	27392	1	Pign	31	0.336163350315045	1
16469	215951	10	Afg1l	13	0.336249517029034	1
215366	20843	X	Stag2	34	0.336352385606676	1
177514	791088	7	Tmem147os	6	0.336568376350626	1
123089	229055	3	Zbtb10	6	0.336731608020112	1
79348	224171	16	C330027C09Rik	21	0.336734425483316	1
34967	64656	11	Mrps23	5	0.336781001225104	1
180345	233280	7	Nipa1	5	0.336833211947214	1
157395	67151	5	Psmd9	6	0.336879021469375	1
118948	69698	2	Slc52a3	6	0.337247821615317	1
85776	170716	17	Cyp4f13	13	0.337387177262976	1
47235	238384	12	Slc24a4	17	0.337549519096984	1
189211	71153	7	4933417O13Rik	3	0.337608778408415	1
138570	230514	4	Leprot	4	0.337623856619322	1
211148	66940	9	Shisa5	7	0.337653450383112	1
86276	14960	17	H2-Aa	5	0.337839915879132	1
181015	73904	7	4833412C05Rik	3	0.337852618418962	1
131676	71793	3	Ints12	7	0.337993729427124	1
20066	14708	10	Gng7	5	0.338019784011082	1
70208	55944	15	Eif3d	15	0.338130440209489	1
77063	74147	16	Ehhadh	7	0.33825810963525	1
25352	56418	11	Ykt6	7	0.3383743634786	1
207629	208982	9	Hmgcll1	9	0.338533474991012	1
120741	228859	2	Fitm2	2	0.338570351119775	1
178878	101568	7	Vrk3	15	0.338595955420891	1
31166	70310	11	Plscr3	8	0.33917371100749	1
61613	16475	14	Ajuba	8	0.339278555036598	1
132342	80797	3	Clca3a2	14	0.339304468807154	1
14007	100038712	1	Gm10516	4	0.339634729744649	1
50043	97884	13	B3galnt2	12	0.339693119429622	1
175642	100503597	7	NA	2	0.339906328520158	1
31707	103844	11	Inca1	8	0.339991570195878	1
120529	320799	2	Zhx3	4	0.340173111989163	1
104197	12369	19	Casp7	7	0.340243277587152	1
157957	73121	5	Rflna	3	0.340414448115498	1
3772	241070	1	Gpr1	3	0.340427215737802	1
142226	20218	4	Khdrbs1	12	0.340463139561158	1
68686	76740	15	Efr3a	23	0.340608884146451	1
204413	17967	9	Ncam1	20	0.340766994014892	1
113591	12521	2	Cd82	11	0.340798421196664	1
221870	26900	Y	Ddx3y	17	0.340929298896281	1
130319	66921	3	Prpf38b	6	0.341106712633338	1
43775	320487	12	Heatr5a	36	0.341118121987227	1
156440	269695	5	Rnft2	13	0.341239328174743	1
207134	64008	9	Aqp9	6	0.341372306571512	1
163637	66117	6	Fmc1	2	0.341628817855665	1
91154	319625	17	Galm	7	0.341722064528327	1
195978	257632	8	Nod2	13	0.341734337962418	1
8526	213452	1	Dstyk	13	0.341789980151332	1
206498	384945	9	NA	15	0.341792032812716	1
24803	29856	11	Smtn	22	0.34198023931958	1
184461	26451	7	Rpl27a	5	0.342077461075371	1
25269	76508	11	Ube2d-ps	7	0.34211426509483	1
187699	109359	7	Abraxas2	9	0.342428098239204	1
42933	211986	12	Tmem18	5	0.342460703008848	1
27621	15944	11	Irgm1	3	0.342467430244986	1
209935	77305	9	Wdr82	9	0.342556665391733	1
123231	71934	3	Car13	7	0.342663294670596	1
42148	76820	12	Fam49a	13	0.342690960036104	1
7294	320311	1	Rnf152	3	0.342775210906853	1
50785	57441	13	Gmnn	7	0.342775298500775	1
165440	243385	6	Gprin3	2	0.343086884276051	1
131311	71643	3	Zgrf1	26	0.343159252433744	1
28100	66397	11	Sar1b	7	0.343345080714113	1
76192	12929	16	Crkl	3	0.343389291767043	1
185841	12585	7	Cdr2	5	0.343432984971388	1
162366	93735	6	Wnt16	4	0.343743939472592	1
159130	66752	5	4933404O12Rik	4	0.343781619347743	1
74193	223915	15	Krt73	9	0.343886393869674	1
164627	76252	6	Atp6v0e2	4	0.344239133031644	1
122981	245867	2	Pcmtd2	7	0.34426595291059	1
157333	109305	5	Orai1	2	0.344683108369289	1
163085	54160	6	Copg2	24	0.344859608806427	1
119043	19700	2	Rem1	5	0.345215742917414	1
5721	20684	1	Sp100	20	0.345364212135301	1
77293	20440	16	St6gal1	10	0.345657586749054	1
139284	18392	4	Orc1	17	0.345867062922848	1
195997	74256	8	Cyld	19	0.346022799395247	1
43791	76826	12	Nubpl	11	0.346477859608961	1
193551	70616	8	Sugp1	14	0.346571123848678	1
202221	244757	9	Glb1l2	20	0.346621094191104	1
189008	75770	7	Brsk2	22	0.346634663522799	1
66568	66629	15	Golph3	4	0.346721563416052	1
60104	18183	14	Nrg3	10	0.346864881639193	1
196985	320206	8	NA	2	0.347092715578593	1
87847	12488	17	Cd2ap	18	0.34716902960844	1
168521	192193	6	Edem1	12	0.347267793299105	1
20835	72843	10	Prdm4	12	0.347427125219751	1
220301	27494	X	Amot	11	0.347799416428748	1
169316	22685	6	Zfp239	4	0.347870093206635	1
88308	114570	17	Crip3	8	0.348003288884245	1
209484	22041	9	Trf	17	0.348129202255167	1
28513	72729	11	Cdc42se2	6	0.348139368557044	1
177091	243906	7	Zfp14	6	0.348250602647796	1
168989	232334	6	Vgll4	5	0.348297988238113	1
34478	21385	11	Tbx2	7	0.348330239411733	1
192884	382010	8	Cep44	11	0.348348489576814	1
20682	69784	10	1500009L16Rik	6	0.34853093125284	1
141109	12331	4	Cap1	13	0.348931743263764	1
221527	237213	X	Glra2	9	0.349149262226784	1
74625	80910	15	Gpr84	2	0.349527247979894	1
44246	100504101	12	Gm20063	3	0.350009989991308	1
91976	71745	18	Cul2	21	0.350012280900812	1
74885	12914	16	Crebbp	31	0.350037369983178	1
38397	67803	11	Limd2	5	0.350064924620591	1
219516	215693	X	Zmat1	7	0.350117362735224	1
159462	71176	5	Fbxo24	10	0.350315020136715	1
8879	72017	1	Cyb5r1	9	0.350621799445477	1
173916	67370	7	Zfp606	7	0.350889783374941	1
19673	75406	10	Ndufs7	8	0.351090047707026	1
187103	77613	7	Prss36	15	0.351267684152627	1
81841	72536	17	Tagap	10	0.351400530420861	1
125832	56426	3	Pdcd10	8	0.351462718622288	1
169043	70291	6	Mkrn2os	4	0.351562536948403	1
31278	53422	11	Ybx2	9	0.35159200968006	1
36283	59045	11	Stard3	15	0.351653516554747	1
37764	16399	11	Itga2b	30	0.351690669342349	1
112460	21788	2	Tfpi	11	0.351940670586973	1
15393	20042	10	Rps12	6	0.352013549543564	1
24231	237615	10	Ankrd52	28	0.352255266545675	1
125372	229363	3	Gmps	16	0.352788307035716	1
65177	74213	14	Rbm26	21	0.352837722515146	1
31138	14166	11	Fgf11	5	0.352884472679217	1
51207	20708	13	Serpinb6b	7	0.352956364116114	1
87264	100503379	17	Gm16279	5	0.353142974571499	1
71090	21685	15	Tef	5	0.35332580472754	1
78182	100043670	16	Gm4581	3	0.353437923315057	1
81744	380608	17	Tagap1	4	0.353555716613427	1
20527	21665	10	Tdg	10	0.353712497908419	1
137572	18028	4	Nfib	12	0.353908011858146	1
165360	71835	6	Lancl2	9	0.353991083583985	1
158704	13717	5	Eln	37	0.354162151077999	1
138241	18027	4	Nfia	12	0.354368151135985	1
21595	16993	10	Lta4h	19	0.35443858362298	1
196893	234595	8	Slc38a7	12	0.354476504550774	1
162327	269831	6	Tspan12	9	0.354507291806271	1
41107	56282	11	Mrpl12	5	0.354617136032828	1
205731	76183	9	Celf6	12	0.354636796431828	1
199122	67866	8	Wfdc1	7	0.354914165846799	1
39874	192897	11	Itgb4	40	0.355151685613191	1
71936	223773	15	Zbed4	3	0.355210029182138	1
209435	20187	9	Ryk	15	0.355222660186852	1
197955	66427	8	Cyb5b	5	0.355284346716652	1
140408	66233	4	Dmap1	11	0.355334839775885	1
346	329093	1	Cpa6	11	0.355348764588955	1
120432	71878	2	Fam83d	4	0.35537819927318	1
57649	19270	14	Ptprg	30	0.355451555699903	1
80343	100038614	16	Gm10791	4	0.35565788180061	1
144394	17150	4	Mfap2	10	0.355771273096856	1
32064	11736	11	Ankfy1	25	0.356026644364663	1
124031	67713	3	Dnajc19	7	0.356150315593241	1
218884	245572	X	Tbx22	10	0.356157912519256	1
93415	73473	18	Iws1	14	0.356204851972778	1
159368	666372	5	Gm8066	3	0.356743707141811	1
204222	73040	9	2900052N01Rik	4	0.356774298165646	1
127627	26568	3	Slc27a3	10	0.357252093994797	1
105524	13434	2	Trdmt1	11	0.357429842348665	1
68513	19296	15	Pvt1	9	0.357676092252746	1
97709	73660	19	Cabp4	6	0.357830536239252	1
57117	554327	14	2610042L04Rik	6	0.358019577368035	1
204545	102580	9	Alg9	15	0.358066872085805	1
141058	109263	4	Rlf	6	0.358206380907438	1
176682	60594	7	Capn12	21	0.358524337417688	1
27008	16822	11	Lcp2	21	0.358800471285499	1
192587	408022	8	Primpol	15	0.359008491401683	1
115425	211429	2	Pla2g4b	20	0.359015509560453	1
7024	21915	1	Dtymk	5	0.359208079777129	1
179978	22088	7	Tsg101	10	0.359292260993988	1
120632	77288	2	9430021M05Rik	4	0.359681578857686	1
162782	68794	6	Flnc	48	0.359809776308079	1
98519	78891	19	Scyl1	17	0.359887223964657	1
190128	71941	8	Cars2	15	0.36003886050198	1
151104	52206	5	Anapc4	28	0.360065681361726	1
116846	329509	2	1810024B03Rik	2	0.360151184613959	1
121578	407243	2	Tmem189	6	0.360439855772342	1
126668	100502895	3	Gm19439	2	0.360590531021043	1
92648	64291	18	Osbpl1a	31	0.360644118205335	1
126293	229488	3	Fam160a1	12	0.360699954100074	1
159616	22697	5	Zscan21	5	0.360771811322732	1
94893	28105	18	Trim36	11	0.360822190975051	1
80680	67394	16	4930404I05Rik	3	0.360958365447309	1
161481	100710	5	Pds5b	35	0.36099201337471	1
56879	18115	13	Nnt	17	0.361115305802928	1
25992	114716	11	Spred2	6	0.361578685675517	1
94939	67526	18	Atg12	4	0.361799132442767	1
77620	224088	16	Atp13a3	34	0.361835847227392	1
8935	75605	1	Kdm5b	27	0.361860446682323	1
146215	67808	4	Tprgl	4	0.361932349744043	1
77896	51789	16	Tnk2	16	0.362130636048932	1
145097	433791	4	Zfp992	4	0.362207004195711	1
205469	69459	9	Ubl7	11	0.362213218615856	1
39489	14149	11	Fdxr	12	0.362243193440377	1
149866	24116	5	Nelfa	11	0.362274311435606	1
125925	329679	3	Fnip2	17	0.362316374714355	1
198779	208936	8	Adamts18	23	0.3623856703619	1
150571	117591	5	Slc2a9	14	0.362535182879483	1
70764	18591	15	Pdgfb	7	0.36259960863062	1
11159	55990	1	Fmo2	9	0.362742391156959	1
97098	67655	18	Ctdp1	13	0.362744908132173	1
26983	70357	11	Kcnip1	10	0.362804667354112	1
113183	22259	2	Nr1h3	10	0.363030037296606	1
24243	72002	10	Slc39a5	12	0.363137268430481	1
65685	70551	14	Tmtc4	18	0.36315839450589	1
121923	100043911	2	Ppp4r1l-ps	15	0.363299735407553	1
116844	73338	2	Itpripl1	3	0.36336828017289	1
41513	238024	11	Fn3krp	6	0.363544379498639	1
141124	76574	4	Mfsd2a	14	0.363619427428627	1
77797	268882	16	Fbxo45	3	0.363858532736469	1
106382	99152	2	Anapc2	13	0.363875015136469	1
217733	18968	X	Pola1	37	0.363975361896509	1
100636	225997	19	Trpm6	39	0.363995952669667	1
28959	56631	11	Trim17	7	0.36401463263776	1
111775	83435	2	Plekha3	8	0.364053989999731	1
