	GeneID	Chr	Symbol	NExons	P.Value	FDR
178063	245886	7	Ankrd27	29	0.841684290045867	1
140837	66101	4	Ppih	12	0.84168957860054	1
115248	108907	2	Nusap1	11	0.841717323239531	1
197881	272538	8	Tango6	18	0.841724344260155	1
169051	67027	6	Mkrn2	8	0.841783667015969	1
57402	100042149	14	Gm3696	7	0.841837632087752	1
134952	100042493	4	Ccl21b	4	0.841967981409735	1
3972	18711	1	Pikfyve	42	0.84201614710302	1
146534	12537	4	Cdk11b	20	0.842020300553256	1
95290	16906	18	Lmnb1	11	0.842147735920909	1
161893	50799	6	Slc25a13	18	0.842264651263399	1
145329	230904	4	Fbxo2	6	0.84229180021513	1
214096	236690	X	Nyx	3	0.842300259202777	1
54078	78925	13	Srd5a1	5	0.842435898546027	1
194907	74841	8	Usp38	10	0.842437648835657	1
126190	229473	3	Tmem131l	35	0.842490244512151	1
113039	68349	2	Ndufs3	7	0.842553299969493	1
151207	319216	5	4932441J04Rik	5	0.842555807620268	1
186705	52858	7	Cdipt	6	0.842564416614957	1
74836	13419	16	Dnase1	9	0.842658615770768	1
218085	170735	X	Arr3	17	0.842695266954309	1
13599	226781	1	Slc30a10	4	0.84271065392715	1
113671	56348	2	Hsd17b12	11	0.842811613782753	1
145512	13347	4	Dffa	6	0.842903304546532	1
215737	72065	X	Rap2c	3	0.843087952519427	1
76859	73047	16	Camk2n2	2	0.843201718661661	1
175551	14470	7	Rabac1	5	0.843285662960061	1
23160	380664	10	Lemd3	13	0.843449682255255	1
84844	14229	17	Fkbp5	10	0.843464680991182	1
62931	328424	14	Kcnrg	2	0.843476619292546	1
44680	72736	12	Tmx1	8	0.843682142198663	1
24620	623734	10	Vmn2r85	6	0.843812572485117	1
209883	665033	9	Col6a5	41	0.843862246392207	1
216502	67048	X	Vma21	3	0.843914777584186	1
110237	66860	2	Tanc1	27	0.843938745433053	1
136428	11641	4	Akap2	5	0.843978239395767	1
160233	231858	5	Radil	15	0.844070448139663	1
178787	18971	7	Pold1	27	0.844200010806426	1
116714	14391	2	Gabpb1	9	0.844260625768528	1
105973	11308	2	Abi1	11	0.844264772680932	1
214167	17986	X	Ndp	3	0.844282484649134	1
191999	52065	8	Mfhas1	3	0.844295815584645	1
76554	12544	16	Cdc45	20	0.84430368085958	1
123089	229055	3	Zbtb10	6	0.844325701905583	1
107680	99151	2	Cercam	12	0.84433378123428	1
200983	55991	9	Panx1	5	0.844339420752265	1
204630	244867	9	Arhgap20	15	0.844475855896022	1
207047	71602	9	Myo1e	28	0.844503735152229	1
91154	319625	17	Galm	7	0.844509340984714	1
27328	380694	11	Ccnjl	6	0.844573132264852	1
121032	101113	2	Snx21	3	0.844637487026363	1
19530	27403	10	Abca7	46	0.844654559196748	1
163731	338523	6	Kdm7a	20	0.844665062315037	1
207531	208943	9	Myo5c	41	0.844758064607008	1
132854	108946	3	Zzz3	15	0.844761072173822	1
87853	94185	17	Tnfrsf21	6	0.844842952539645	1
88338	381101	17	Dnph1	4	0.844902167046405	1
96473	21413	18	Tcf4	21	0.844915515515018	1
69843	268822	15	Adck5	15	0.844918934383586	1
168203	108655	6	Foxp1	21	0.844921722854303	1
46394	76411	12	Ift43	9	0.844968880653121	1
206483	27965	9	Spg21	9	0.845002409101167	1
15469	14219	10	Ctgf	5	0.845002978888053	1
207166	102371	9	Myzap	13	0.845089314150685	1
52732	26919	13	Zfp346	7	0.845138078111773	1
101857	69104	19	March5	6	0.845139779951994	1
20580	50493	10	Txnrd1	17	0.845142223282383	1
14905	15273	10	Hivep2	9	0.845179399024812	1
167096	68011	6	Snrpg	4	0.845203821744807	1
100930	18719	19	Pip5k1b	15	0.84521231952153	1
201698	17083	9	Tmed1	4	0.845223527204814	1
146572	381582	4	Tmem240	4	0.845255522041118	1
207007	235459	9	Gtf2a2	5	0.845397548338704	1
140913	329934	4	Foxo6	2	0.845415361857068	1
122654	228998	2	Arfgap1	13	0.845439063252486	1
195297	212168	8	Zswim4	14	0.845457952940499	1
6163	227334	1	Usp40	32	0.845487582429973	1
169445	232339	6	Ankrd26	34	0.845542637922155	1
200312	93742	8	Pard3	28	0.845542912636353	1
124159	229211	3	Acad9	18	0.845660982192422	1
43951	100101807	12	1700047I17Rik2	5	0.845669184862541	1
103783	14873	19	Gsto1	6	0.845763958178148	1
127219	19729	3	Slc50a1	6	0.845781308509385	1
212086	78893	9	Cnot10	20	0.845835986018185	1
123903	14696	3	Gnb4	10	0.845876457018117	1
145514	12854	4	Cort	2	0.84592066407979	1
122344	269397	2	Ss18l1	11	0.846072418655261	1
189798	213027	8	Evi5l	11	0.846133690544619	1
205492	13070	9	Cyp11a1	9	0.846181391170535	1
214225	75905	X	4930578C19Rik	5	0.846358031696526	1
126095	633285	3	Rbm46	5	0.8463719943173	1
14310	83397	10	Akap12	4	0.846374412669844	1
166558	243510	6	Ccdc142	9	0.846381419065452	1
115405	433466	2	Jmjd7	8	0.846464790170152	1
186168	30949	7	Lcmt1	11	0.846478771729548	1
142418	619605	4	Zcchc17	8	0.846488817523168	1
204478	72614	9	Pih1d2	6	0.846505206899902	1
159797	18590	5	Pdgfa	6	0.846555101558745	1
166201	22134	6	Tgoln1	4	0.84658250662998	1
191014	70160	8	Vps36	14	0.846595490490101	1
141970	54383	4	Phc2	17	0.846611246465971	1
17229	216001	10	Micu1	12	0.846640488910476	1
76998	13845	16	Ephb3	16	0.846660259754335	1
64048	13829	14	Dmtn	19	0.846737547494498	1
205563	18854	9	Pml	9	0.846765253223537	1
105631	12296	2	Cacnb2	16	0.846817753156555	1
219907	245638	X	Tbc1d8b	21	0.846826926986371	1
79175	56370	16	Tagln3	4	0.846832211944767	1
159239	22051	5	Trip6	9	0.846970137197327	1
156639	100764	5	Rita1	4	0.847003742069858	1
142809	269589	4	Sytl1	15	0.847022841688492	1
102121	57753	19	Noc3l	21	0.847032037664149	1
211383	54369	9	Nme6	7	0.847132184021142	1
214255	19889	X	Rp2	5	0.847148564650591	1
185982	67417	7	Ears2	9	0.84718306885827	1
201894	66962	9	Swsap1	2	0.847247663680307	1
175865	26362	7	Axl	20	0.847267790786499	1
38325	13056	11	Cyb561	6	0.847287154714687	1
164905	54353	6	Skap2	13	0.847311135688353	1
170284	19305	6	Pex5	16	0.847324729871027	1
122878	100271841	2	Uckl1os	4	0.847395788926434	1
90934	225020	17	Fez2	8	0.847427193177024	1
56213	67285	13	Cwc27	14	0.847458829805635	1
34705	66140	11	Ska2	4	0.847478244847931	1
80404	78913	16	Ltn1	30	0.847554520445255	1
146776	230996	4	9430015G10Rik	10	0.847733626090788	1
20896	21859	10	Timp3	5	0.847750048369897	1
59225	66487	14	Smim4	2	0.847861228704795	1
221684	15159	X	Hccs	7	0.847988432966302	1
119059	15901	2	Id1	2	0.8479944456049	1
75048	72615	16	Anks3	17	0.848002415914934	1
6891	66385	1	Ppp1r7	10	0.848169561345515	1
4995	19711	1	Resp18	6	0.848220278040412	1
179990	54122	7	Uevld	12	0.848306749607404	1
56335	67263	13	Zswim6	14	0.848341231457244	1
2075	73122	1	Tgfbrap1	13	0.84834609309935	1
160473	320064	5	D130017N08Rik	2	0.848349729520618	1
74794	76779	16	Cluap1	12	0.848423907774163	1
107879	70266	2	Kyat1	14	0.848449439390364	1
51324	18105	13	Nqo2	9	0.848495784955421	1
100910	21873	19	Tjp2	24	0.848503610650355	1
97639	14870	19	Gstp1	7	0.848609835146942	1
54475	80898	13	Erap1	19	0.848773684943233	1
155408	54723	5	Tfip11	14	0.848846773384642	1
99131	108101	19	Fermt3	15	0.848926915834352	1
48267	104859	12	Tecpr2	21	0.849003021616858	1
218737	22589	X	Atrx	35	0.849217809595934	1
70616	100503109	15	Gm16059	2	0.849290247709872	1
162302	100504344	6	Gm20186	2	0.849359433915808	1
103128	94067	19	Mrpl43	3	0.849382753098115	1
150718	231214	5	Cc2d2a	40	0.849424618980413	1
179082	20130	7	Rras	6	0.849457682066529	1
194008	76808	8	Rpl18a	5	0.849466055747744	1
200417	67667	9	Alkbh8	12	0.849486608269997	1
104990	71648	2	Optn	15	0.849531102572471	1
168609	14911	6	Thumpd3	10	0.849575095638874	1
204934	56506	9	Cib2	6	0.849578362355045	1
124499	72175	3	Mfsd8	12	0.84959195576173	1
55107	218441	13	Zfyve16	18	0.849594458413758	1
93900	71242	18	Spata24	6	0.849616262115334	1
36686	94179	11	Krt23	8	0.84968599488598	1
218215	54601	X	Foxo4	3	0.849752343676664	1
20386	14672	10	Gna11	7	0.849941083795631	1
59337	21924	14	Tnnc1	6	0.84994451617747	1
21392	77531	10	Anks1b	28	0.849962146706924	1
194948	30932	8	Zfp330	10	0.850001512332554	1
32487	27364	11	Srr	9	0.850016918738692	1
209620	102632	9	Acad11	20	0.850034916893688	1
45663	328133	12	Slc39a9	7	0.850184511304912	1
192866	110304	8	Glra3	10	0.850227586579309	1
13042	208768	1	Sde2	7	0.8502297646507	1
17965	13654	10	Egr2	2	0.850386181481369	1
171861	19277	6	Ptpro	28	0.850421684002898	1
37978	69441	11	1700023F06Rik	11	0.850437221380533	1
105551	30963	2	Hacd1	7	0.850527311733227	1
106945	64436	2	Inpp5e	10	0.850551107158934	1
141989	67525	4	Trim62	5	0.85058475779333	1
203988	11936	9	Fxyd2	8	0.850601264931942	1
208558	209743	9	AF529169	4	0.85060195256267	1
92521	225187	18	Ankrd29	10	0.850669704135379	1
130400	99890	3	Prmt6	2	0.850689647340899	1
87182	12305	17	Ddr1	20	0.850710123442921	1
64820	211712	14	Pcdh9	4	0.850736696204297	1
210076	108068	9	Grm2	6	0.850763191377669	1
125319	17380	3	Mme	23	0.850791311168467	1
204413	17967	9	Ncam1	20	0.850886967196811	1
75404	74374	16	Clec16a	24	0.850888645727968	1
117439	56264	2	Cpxm1	14	0.850904674253887	1
98793	13660	19	Ehd1	5	0.8509693993001	1
63973	20389	14	Sftpc	6	0.851062587781359	1
42838	100504402	12	Gm20208	3	0.851127465894427	1
158889	215160	5	Rhbdd2	4	0.851147265766274	1
45576	211978	12	Zfyve26	42	0.851183850616651	1
35542	217125	11	Samd14	10	0.851359349067962	1
85696	70101	17	Cyp4f16	13	0.851414331765142	1
140001	230654	4	Lrrc41	10	0.851438632696396	1
177369	66340	7	Psenen	4	0.851473199913072	1
151416	213081	5	Wdr19	37	0.851549749974232	1
128148	21427	3	Vps72	6	0.851599817920161	1
131433	68147	3	Gar1	7	0.851623996736998	1
160786	54188	5	Cpsf4	7	0.851670598531596	1
195049	67903	8	Gipc1	7	0.85170836135423	1
150432	381634	5	Gm1043	9	0.8517181752282	1
138730	67013	4	Oma1	9	0.851749419753331	1
122040	664987	2	Gm14393	4	0.851770464178514	1
195449	71846	8	Syce2	5	0.851842101399502	1
21624	71761	10	Amdhd1	9	0.85187738298804	1
205051	109161	9	Ube2q2	13	0.851898722545735	1
121804	66404	2	Rtf2	9	0.8519833686902	1
66077	268780	15	Egflam	22	0.852007254962133	1
216032	236790	X	Ints6l	17	0.852071700641572	1
127705	20193	3	S100a1	3	0.852072761748775	1
84638	67097	17	Rps10	6	0.852113787663769	1
108860	227743	2	Mapkap1	11	0.85215461832708	1
136339	54366	4	Ctnnal1	19	0.852180246511067	1
150145	71729	5	Rgs12	17	0.852207944462719	1
217395	21372	X	Tbl1x	16	0.852313058216707	1
69700	68877	15	Maf1	9	0.852331950803121	1
86905	81845	17	Gpank1	3	0.852388759372336	1
131872	67547	3	Slc39a8	10	0.852395902695156	1
117704	72630	2	Hspa12b	13	0.852409635081535	1
88743	74123	17	Foxp4	17	0.852445217110546	1
75478	69918	16	2610020C07Rik	3	0.852513514731015	1
116017	212670	2	Catsper2	13	0.852576651490615	1
54423	18570	13	Pdcd6	6	0.852637671658557	1
170960	101187	6	Parp11	9	0.852666159819128	1
31787	12261	11	C1qbp	6	0.852671911232091	1
58078	74843	14	Mss51	7	0.852703528776644	1
99738	225908	19	Myrf	26	0.852739870568724	1
136357	242474	4	Tmem245	18	0.852757131864083	1
75716	67203	16	Nde1	9	0.852760321477104	1
101912	15242	19	Hhex	4	0.852841274073631	1
209153	74769	9	Pik3cb	24	0.852845831945622	1
46802	14420	12	Galc	17	0.852874824704106	1
31278	53422	11	Ybx2	9	0.852939053071475	1
176057	233011	7	Itpkc	7	0.852993553404612	1
99473	14704	19	Gng3	3	0.853034215357186	1
216159	73341	X	Arhgef6	22	0.853043757611498	1
165360	71835	6	Lancl2	9	0.853055239687917	1
51058	68916	13	Cdkal1	16	0.853093362673901	1
219966	19139	X	Prps1	7	0.853126402785567	1
149941	100862066	5	Cfap99	15	0.85320667224075	1
36413	22123	11	Psmd3	12	0.853225409222861	1
49080	319545	12	D430020J02Rik	2	0.853374855410798	1
71897	223753	15	Cerk	13	0.853449766967147	1
2557	17912	1	Myo1b	31	0.853470098103391	1
87228	106582	17	Nrm	4	0.853479253597054	1
30619	237823	11	Pfas	28	0.853498457035118	1
62929	668253	14	Dleu2	7	0.853503843306044	1
128447	229599	3	Ciart	6	0.853584836687877	1
58388	16531	14	Kcnma1	34	0.853648184619016	1
16526	109205	10	Sobp	7	0.853683873386222	1
37940	71059	11	Hexim2	3	0.85371420997708	1
192924	100502619	8	AW046200	4	0.853747606538656	1
201139	66917	9	Chordc1	11	0.853773563519654	1
24069	56516	10	Rbms2	15	0.853786910553339	1
194135	64296	8	Abhd8	5	0.853794309716786	1
5809	78795	1	Armc9	25	0.853798958994265	1
205628	330953	9	Hcn4	8	0.85387382675692	1
84139	70083	17	Metrn	4	0.853888975598784	1
20765	237422	10	Ric8b	10	0.853916828193623	1
162499	214704	6	Iqub	13	0.854000175851651	1
56502	16195	13	Il6st	17	0.854016442909831	1
21068	75317	10	Parpbp	11	0.854054035633339	1
146633	74761	4	Mxra8	10	0.854098608857347	1
93624	53871	18	Pkd2l2	16	0.854168583207296	1
133822	27354	4	Nbn	16	0.854316762574879	1
3512	100504533	1	NA	2	0.854356076451221	1
29825	73139	11	Cenpv	5	0.854369130354169	1
71485	223723	15	Ttll12	14	0.854434841535	1
140371	68777	4	Tmem53	3	0.854461142825018	1
100800	226025	19	Trpm3	30	0.854527347205366	1
134484	73205	4	3110043O21Rik	11	0.854582928690374	1
218014	13641	X	Efnb1	5	0.854667181286819	1
151612	22223	5	Uchl1	9	0.854701642793957	1
166635	13191	6	Dctn1	33	0.854826239525785	1
70719	54152	15	Dnal4	4	0.85483925459557	1
99365	17254	19	Slc3a2	10	0.854839822020582	1
7431	20479	1	Vps4b	11	0.854871548212868	1
77283	320099	16	BC106179	3	0.854935678256224	1
178253	269902	7	Vmn2r57	6	0.8549644477725	1
28476	216742	11	Fnip1	18	0.855018241174671	1
162605	11844	6	Arf5	6	0.855026459442605	1
145350	242748	4	Disp3	21	0.855040237811764	1
120260	277432	2	Vstm2l	4	0.855042926955361	1
53985	68271	13	Zfp85os	3	0.855092226339045	1
194349	74015	8	Fcho1	27	0.85509682554933	1
147123	70797	5	Ankib1	20	0.855116554524539	1
168535	108073	6	Grm7	10	0.855179600709064	1
220189	83453	X	Chrdl1	12	0.855184213224407	1
84414	66978	17	Luc7l	10	0.855185974298479	1
140043	68273	4	Pomgnt1	22	0.855251276894382	1
147053	68152	5	Fam133b	11	0.855258888296149	1
187296	29810	7	Bag3	4	0.855259610418105	1
216726	12111	X	Bgn	8	0.855277477684236	1
128356	56205	3	Ensa	4	0.855290115915587	1
131313	11924	3	Neurog2	2	0.855363545892169	1
137870	70122	4	Mllt3	12	0.855376766991162	1
188778	68038	7	Chid1	13	0.855687985872667	1
159685	66455	5	Cnpy4	6	0.85570284180538	1
63909	213053	14	Slc39a14	12	0.855713760307222	1
181691	233406	7	Prc1	14	0.855775454476473	1
19159	71709	10	Syde1	8	0.85581396131611	1
19309	15166	10	Hcn2	8	0.855822243967812	1
151482	68552	5	Smim14	5	0.855849461930414	1
135726	21916	4	Tmod1	10	0.855880806127146	1
132639	70285	3	Rpf1	9	0.855983228816989	1
127372	11444	3	Chrnb2	6	0.855987890232082	1
97868	11854	19	Rhod	5	0.855991577229236	1
140797	230696	4	AU022252	5	0.856086004297945	1
167661	100502864	6	Gm15756	2	0.856119877716139	1
21753	67723	10	Cep83os	3	0.856178140413212	1
47184	109181	12	Trip11	21	0.856205752232802	1
161755	12843	6	Col1a2	52	0.856253774053892	1
140792	75180	4	Tmem269	7	0.856300684065006	1
141491	230738	4	Zc3h12a	6	0.856320794919999	1
201281	66662	9	Fbxl12os	3	0.856463415808596	1
103680	20874	19	Slk	19	0.856527201469189	1
73082	380967	15	Tmem106c	8	0.856527363874614	1
159530	243300	5	Nyap1	6	0.856535832715504	1
115698	66606	2	Lrrc57	6	0.856623580739433	1
193032	59009	8	Sh3rf1	12	0.856683765982335	1
39885	14635	11	Galk1	8	0.856712726811809	1
125597	16159	3	Il12a	8	0.856719887721623	1
106043	76857	2	Spopl	12	0.856818588091672	1
59567	105522	14	Ankrd28	28	0.85682241388872	1
184177	12751	7	Tpp1	13	0.856835895115203	1
212108	102545	9	Cmtm7	5	0.856858841894877	1
121782	20878	2	Aurka	9	0.856945862281543	1
181784	18550	7	Furin	17	0.856990308638622	1
9734	56207	1	Uchl5	11	0.857031619075236	1
173503	67109	7	Zfp787	3	0.857034615795528	1
133365	252838	4	Tox	9	0.857060303094584	1
16364	73075	10	Ppil6	8	0.857128955478811	1
141429	230735	4	Epha10	17	0.857167419584742	1
50250	218035	13	Vps41	29	0.8571857180797	1
9352	67313	1	5730559C18Rik	10	0.857342929127098	1
183193	108937	7	Rnf169	6	0.857355038938254	1
18890	16414	10	Itgb2	16	0.857392102303133	1
5856	18159	1	Nppc	3	0.857488537793011	1
27067	574403	11	Fam196b	4	0.857499322346882	1
101263	77779	19	A930007I19Rik	4	0.857532411843386	1
158202	13852	5	Stx2	11	0.857564728330811	1
75191	70511	16	Eef2kmt	8	0.8576223069672	1
141050	230709	4	Zmpste24	10	0.857731941460379	1
55636	218490	13	Btf3	6	0.857783345074365	1
162824	333088	6	Kcp	38	0.857790303799592	1
24776	170835	11	Inpp5j	13	0.857804975819905	1
9054	171469	1	Gpr37l1	2	0.857841430238975	1
64940	66200	14	Commd6	4	0.857938759701077	1
159646	17220	5	Mcm7	15	0.858010999589616	1
99375	83673	19	Snhg1	10	0.858035560882247	1
119729	668940	2	Myh7b	42	0.85807634406281	1
14030	226861	1	Hhat	12	0.8581201172924	1
215550	56501	X	Elf4	9	0.858140592301568	1
174000	232879	7	Zbtb45	3	0.858217777700877	1
83679	26426	17	Nubp2	7	0.85826746618852	1
20595	338365	10	Slc41a2	11	0.858287832502025	1
43593	67293	12	3110039M20Rik	3	0.858294828485794	1
140106	230657	4	Tmem69	3	0.858339931995308	1
210373	76257	9	Slc38a3	17	0.858340876898177	1
131236	108058	3	Camk2d	22	0.858362607842276	1
99659	24115	19	Best1	12	0.858364165911191	1
139348	69908	4	Rab3b	5	0.858369047402971	1
82834	22709	17	Zfp51	5	0.858395764676835	1
70781	20972	15	Syngr1	5	0.858495063398866	1
84322	26378	17	Decr2	9	0.858495518346728	1
66457	17117	15	Amacr	5	0.858622346166412	1
139444	13858	4	Eps15	25	0.858647419747324	1
168719	101206	6	Tada3	9	0.858665400494626	1
6590	18627	1	Per2	23	0.858690860734028	1
109079	227753	2	Gsn	19	0.858767213877123	1
177816	101543	7	Wtip	8	0.858852336933836	1
33130	70451	11	Dhrs13	5	0.858912140549891	1
22765	67342	10	Kcnmb4os1	2	0.858952940303975	1
37320	56208	11	Becn1	12	0.858965382367041	1
157602	68184	5	Denr	8	0.859021043470952	1
202642	67398	9	Srpr	14	0.859060074496381	1
139045	77809	4	Lrrc42	8	0.859086656638767	1
117572	269356	2	Slc4a11	21	0.859185975507439	1
145837	18628	4	Per3	21	0.859304860096026	1
120947	78928	2	Pigt	12	0.859407787797932	1
176022	112406	7	Egln2	6	0.859435847210308	1
103472	100862031	19	NA	3	0.859442511976618	1
26346	74467	11	Pus10	19	0.859444525163845	1
52974	69672	13	Txndc15	5	0.85954154958397	1
165864	19895	6	Rpia	9	0.859635210809432	1
202682	57810	9	Cdon	19	0.859745210669468	1
140689	21846	4	Tie1	23	0.859765692647019	1
130594	66500	3	Slc30a7	11	0.859830661498119	1
185536	233805	7	Dcun1d3	4	0.859943464540944	1
79933	106338	16	Nsun3	6	0.859947799307789	1
62161	52585	14	Dhrs1	9	0.859966939876946	1
181635	23991	7	Cib1	7	0.859970936496113	1
30979	22059	11	Trp53	11	0.859993887384903	1
155965	72357	5	2210016L21Rik	6	0.860128704343864	1
47692	268595	12	D430019H16Rik	2	0.860151642646905	1
207993	70598	9	Filip1	6	0.860158152778724	1
63941	67065	14	Polr3d	9	0.860277144949907	1
178726	75538	7	Fam71e1	5	0.860337080939545	1
5125	98733	1	Obsl1	20	0.860368506514622	1
109178	67871	2	Mrrf	7	0.86039303723977	1
113719	241568	2	Lrrc4c	3	0.860425257633981	1
157260	18438	5	P2rx4	12	0.860532457464759	1
174075	16881	7	Lig1	30	0.860563226901461	1
52262	18295	13	Ogn	7	0.860619134485765	1
130638	66368	3	Rtca	11	0.860636224403118	1
91832	73825	17	Ppp1r21	22	0.860704521455225	1
95541	66810	18	Rbm22	11	0.860805402226983	1
107068	20935	2	Surf6	5	0.860839406451081	1
205889	320947	9	B930082K07Rik	2	0.860855348361176	1
119056	14950	2	H13	13	0.860917551972008	1
102861	226139	19	Cox15	9	0.860957504256649	1
32998	216963	11	Git1	20	0.860997405660149	1
193517	234366	8	Gatad2a	14	0.861059743449324	1
191807	171167	8	Fut10	5	0.86120610032806	1
80343	100038614	16	Gm10791	4	0.861207734592738	1
202597	20443	9	St3gal4	11	0.861236677116132	1
181391	54608	7	Abhd2	11	0.861243599129765	1
85066	56462	17	Mtch1	12	0.86124392506564	1
167766	69798	6	1810044D09Rik	2	0.861245473750235	1
98311	58859	19	Efemp2	10	0.861312707812087	1
142635	67219	4	Med18	3	0.861513309136282	1
37210	103768	11	Tubg2	11	0.861540436587811	1
200072	234875	8	Ttc13	18	0.861599970902522	1
179409	71755	7	Dhdh	7	0.86161639489773	1
66383	78244	15	Dnajc21	12	0.861633974207691	1
146396	67830	4	Rer1	7	0.861931978672076	1
196386	17751	8	Mt3	3	0.861990855397138	1
160387	67672	5	0610040B10Rik	2	0.861999151685643	1
21087	67282	10	Washc3	8	0.862107220829102	1
199915	100043296	8	Gm4342	2	0.862146426940231	1
163104	73652	6	2210408F21Rik	8	0.862191500214336	1
2634	17936	1	Nab1	8	0.86219528332236	1
17126	19386	10	Ranbp2	29	0.862198771588216	1
14351	13982	10	Esr1	9	0.862213506860953	1
197986	67619	8	Nob1	9	0.862233859765509	1
107601	68975	2	Med27	8	0.862241166977447	1
28225	67966	11	Zcchc10	4	0.862269820550633	1
174409	232906	7	Arhgap35	7	0.862464658795239	1
81226	50795	16	Sh3bgr	8	0.862522790975827	1
104220	55947	19	Dclre1a	10	0.862527274214651	1
205469	69459	9	Ubl7	11	0.862549977758909	1
47301	320351	12	Tmem251	2	0.862561259431931	1
96093	54670	18	Atp8b1	28	0.862571158043773	1
208813	22063	9	Trpc1	13	0.862598238085557	1
199069	56453	8	Mbtps1	24	0.862640421653361	1
42121	67241	12	Smc6	27	0.862698259744094	1
205449	102414	9	Clk3	13	0.862754939332092	1
108640	70730	2	6330409D20Rik	3	0.862777956730534	1
164297	77574	6	Tcaf1	8	0.862833922681252	1
121038	170789	2	Acot8	6	0.862894798604536	1
63564	14714	14	Gnrh1	4	0.862897783895737	1
191302	13524	8	Adam18	20	0.862934480111132	1
205731	76183	9	Celf6	12	0.862975753549704	1
186734	17188	7	Maz	5	0.862980976307086	1
127579	74343	3	Crtc2	14	0.862981524961934	1
173982	243834	7	Zfp324	4	0.862991463453064	1
108621	107951	2	Cdk9	7	0.863005060303457	1
8370	14270	1	Srgap2	23	0.863070384512644	1
197259	234678	8	D230025D16Rik	16	0.863104918909006	1
29507	216820	11	Dhrs7b	7	0.863124076029972	1
78375	80285	16	Parp9	11	0.863236681072349	1
173	76187	1	Adhfe1	14	0.863276167288235	1
59238	70021	14	Nt5dc2	13	0.863288492517145	1
44296	328110	12	Prpf39	14	0.86333293959098	1
127123	12748	3	Clk2	13	0.863417604975395	1
86999	18038	17	Nfkbil1	4	0.863461917322682	1
83209	69259	17	Kctd5	6	0.863491501844633	1
205292	72774	9	Neil1	9	0.863494005766635	1
107268	22325	2	Vav2	28	0.863506788472982	1
134860	16157	4	Il11ra1	15	0.863572020015064	1
26782	18197	11	Nsg2	5	0.86358988295468	1
123772	69276	3	Sec62	8	0.86363609488588	1
125354	11416	3	Slc33a1	6	0.863638825561176	1
113047	66461	2	Ptpmt1	4	0.863678632926089	1
122460	16776	2	Lama5	79	0.863719860089102	1
53158	70153	13	2210016F16Rik	4	0.863749555217834	1
32784	68299	11	Vps53	22	0.863808408133829	1
44619	791312	12	Gm9997	4	0.863815074708709	1
19354	100503626	10	NA	2	0.863863444036658	1
172191	19691	6	Recql	17	0.86391115536651	1
209406	69010	9	Anapc13	3	0.863919100759667	1
34839	20922	11	Supt4a	5	0.863920466733456	1
84197	214952	17	Rhot2	19	0.863959370020416	1
43094	73010	12	Gpr22	3	0.864024058500425	1
199708	71186	8	4933417D19Rik	3	0.864115094072737	1
99712	69038	19	Tmem258	5	0.864197254210709	1
168800	171508	6	Creld1	10	0.864225808723749	1
136435	22166	4	Txn1	5	0.864243763349963	1
188754	12476	7	Cd151	9	0.864275133422057	1
170734	17000	6	Ltbr	10	0.864285539216248	1
69902	66914	15	Vps28	10	0.864330060728319	1
120026	100504350	2	Gm14169	4	0.864366787754984	1
177898	68947	7	Chst8	4	0.864393297864113	1
8687	68338	1	Golt1a	5	0.864620939781099	1
194428	11767	8	Ap1m1	12	0.864621498857308	1
52657	104069	13	Sncb	6	0.864654069217382	1
205332	66812	9	Ppcdc	7	0.864696870131955	1
127890	20194	3	S100a10	3	0.864705253553448	1
86238	21354	17	Tap1	11	0.864722934487083	1
85932	57875	17	Angptl4	7	0.864724903207005	1
46567	217737	12	Ahsa1	9	0.864725086918833	1
35615	215512	11	Fam117a	8	0.864739594923035	1
214018	26896	X	Med14	31	0.864776252315861	1
149898	272158	5	Poln	25	0.864852596530891	1
76265	224022	16	Slc7a4	5	0.864878820206579	1
201578	235040	9	Atg4d	10	0.864926086298417	1
44968	76357	12	Trmt5	5	0.865066624358796	1
103739	67788	19	Sfr1	4	0.865209902775943	1
111307	78830	2	Slc25a12	18	0.86529209458242	1
136674	66209	4	Inip	5	0.865322614728407	1
196551	67801	8	Pllp	4	0.865336392689143	1
166075	71093	6	Atoh8	3	0.865350807450681	1
135870	230145	4	Galnt12	10	0.865379789776098	1
127721	20197	3	S100a3	3	0.865386209468376	1
77428	239789	16	Gmnc	5	0.865424100522385	1
42148	76820	12	Fam49a	13	0.865428309739103	1
218212	55988	X	Snx12	6	0.865650421600044	1
13916	226849	1	Ppp2r5a	13	0.865654562059186	1
184932	68815	7	Btbd10	11	0.86577290655027	1
33142	14252	11	Flot2	12	0.865809456547773	1
83367	13177	17	Eci1	7	0.865898888578689	1
127679	18160	3	Npr1	22	0.865929204680129	1
3510	12168	1	Bmpr2	13	0.866036612455128	1
183633	101706	7	Numa1	25	0.866050578063223	1
160006	17120	5	Mad1l1	18	0.866143966116005	1
219405	13497	X	Drp2	23	0.86624647841385	1
174285	108124	7	Napa	11	0.86633452350464	1
117939	12156	2	Bmp2	3	0.866462968459288	1
58656	211922	14	Dennd6a	20	0.866599782760507	1
153785	110075	5	Bmp3	3	0.866635927317846	1
83623	16898	17	Rps2	6	0.866648278599055	1
70803	11911	15	Atf4	3	0.866673092082826	1
81740	100037282	17	Rsph3b	8	0.866690647070917	1
157829	209357	5	Gtf2h3	13	0.866728864851038	1
