	KOSD5	KOHC7	logFC	logCPM	F	PValue	FDR
320487	477.876749582705	418.223090788721	0.203817688074426	3.62872856175171	6.79282399517341	0.0130340997032609	0.0336638840431788
52202	568.72714441592	624.235275036801	-0.143366690005968	4.11054711855061	6.79250944434744	0.013036038504643	0.0336638840431788
19378	258.704863484794	335.511317693864	-0.311136729625773	3.01245849187277	6.84774796129602	0.0130601980498672	0.0337202803593853
78108	366.117531192924	438.389257328972	-0.203649747799409	3.51075385847126	6.78768215404732	0.0130658314760199	0.0337288323286633
26889	406.599792155149	359.448785253111	0.151644290449596	3.41629242636802	6.7861450443007	0.013075333542229	0.0337473661993124
226432	8552.71608734648	9173.38933233513	-0.0849299647053753	7.94796724362048	6.7795937927724	0.0131159153190257	0.0338460958090503
67286	1206.37130380802	1178.05622678625	0.130942431157483	5.09768270389637	6.77915255597936	0.0131186534282186	0.0338471507396031
66384	1286.89788680451	1198.99787770064	0.144099737288886	5.16985693332133	6.77834817388365	0.0131236466293403	0.0338540225760597
72542	1476.98660169102	1420.89237380636	0.116878027410309	5.35815331734366	6.77645171605439	0.0131354269815109	0.0338783971367297
327655	7614.95545841253	7062.83948795683	0.106076945509625	7.6967988306131	6.77417885128806	0.0131495604700731	0.0339088310897306
231801	1131.78464586312	1273.1305498308	-0.120053572717004	5.12626804954155	6.76920445172999	0.013180550172802	0.0339827137262218
17035	679.229550330277	789.280823707614	-0.181534150552973	4.4147795362482	6.7684691307702	0.0131851377629473	0.033988226886994
68153	542.955688024333	468.097277386897	0.186395742118638	3.84556297525248	6.7681119910419	0.0131873665397338	0.033988226886994
328572	3644.61902890941	3270.89461819968	0.144687405877243	6.58298361572002	6.7748323405934	0.013230118913433	0.0340923670741435
320213	2610.16644690125	2453.98976117151	0.075751544990051	6.16683773290807	6.75990715117434	0.0132386816538058	0.0341083835303993
100217469	182.405732610623	152.97043177617	0.236731826720278	2.22826633024325	6.7582249785223	0.0132492288868371	0.0341295062851674
68991	1651.7978786408	1894.25943569363	-0.145566007231322	5.68307530832943	6.75474951350499	0.0132710487116152	0.0341796541702376
319984	13564.079155919	13454.3796554828	0.0947533145917482	8.60810632641759	6.75203676196292	0.0132881068913899	0.0342175228138909
66994	2191.11938832886	1984.65135571453	0.15102380006344	5.90502400970353	6.75931615314282	0.0133272878225475	0.0343123351079797
26466	1851.42705024877	1702.73938675627	0.0968881186950827	5.67097004906327	6.74087409722489	0.0133585479606508	0.0343824790320644
18685	2236.43178366712	2047.81861911802	0.113670496402426	5.9464186448879	6.74076082882859	0.0133592647866655	0.0343824790320644
15387	3379.25661193788	3674.42602686626	-0.12664035696114	6.65211634630317	6.7392742839789	0.0133686763130119	0.0344006083769038
22177	377.471057449934	445.313002313826	-0.210252120688484	3.5224451756022	6.73821927768982	0.0133753600343881	0.0344063695330562
