	KORS2	WTRS2	logFC	logCPM	F	PValue	FDR
21844	2746.07158724868	2737.20200490731	-0.00714967649461459	6.35912733676711	0.0214293226218766	0.884395512268142	0.99911218134267
66569	1660.08724565418	1652.9545671966	-0.00681557731280496	5.53162695738533	0.0214233724511368	0.884411445751842	0.99911218134267
74122	823.77092250263	817.750143407288	-0.00726463982941677	4.58747574782249	0.0213752592676506	0.884540367333434	0.99911218134267
12005	970.783647773844	940.993056540713	0.00686776435542107	4.85540808223472	0.0213583207939637	0.884585790069797	0.99911218134267
216527	1359.77395908661	1339.20554499159	-0.00774903125262875	5.23731325948303	0.0213496993012709	0.884608916800569	0.99911218134267
66967	2302.99932314319	2361.64265531956	0.00554116867311082	5.97616010376745	0.0213425127146648	0.884628198113114	0.99911218134267
20335	38.1713301610982	37.3624716601395	-0.0268586210448889	0.186559775870383	0.0213351017641296	0.884648084859363	0.99911218134267
100502705	153.581193116816	145.432066873402	0.0156555444814265	2.16227878393636	0.0213174180639795	0.884695552045162	0.99911218134267
67269	9196.2917629903	9423.8937080827	-0.00492889342969884	7.9991458949547	0.021305235803852	0.884728263784415	0.99911218134267
11842	40416.8661553512	39901.8725085934	-0.00573255102900365	10.2312735694552	0.0211934240189911	0.885028947675688	0.99911218134267
101100	425.590391664286	409.289519369021	0.0119193210154617	3.69073405397091	0.0211889172391319	0.885041084264778	0.99911218134267
18554	1146.96090214339	1136.51030758305	0.00802023792389924	5.01630215654518	0.0211682968552653	0.885096631012837	0.99911218134267
56531	4068.46362044959	4173.89856534475	-0.00529407726857647	6.87041676787567	0.0211274771203446	0.885206671919703	0.99911218134267
100504089	605.503158274307	583.333844383073	0.00880795906476832	4.06865063067277	0.0210562001358904	0.885399079492614	0.99911218134267
16403	606.609931239669	608.911919460251	0.0102670009362998	4.19370049894297	0.0210143174233199	0.885512294353671	0.99911218134267
228787	94.4052544059714	82.1728632956662	-0.0216260424181733	1.73965349181662	0.0209731825182232	0.885623600027013	0.99911218134267
17354	1294.96549585503	1327.76056836788	-0.00687108259489886	5.23343539081599	0.020900086351058	0.885821664152755	0.99911218134267
67089	2239.96802501448	2250.77327711602	-0.010352595149144	5.92939790447172	0.0209034946637228	0.88590513591069	0.99911218134267
20249	5842.24873211497	5724.3747946927	0.00786025077407986	7.36435772015601	0.0207943977491307	0.886129194180115	0.99911218134267
216161	840.633479508034	823.514921320476	0.0085160310546905	4.60288207319371	0.0207783306502617	0.886152365034707	0.99911218134267
224823	401.309234932702	409.321127787254	-0.00817762282486408	3.51201508886781	0.0207656474124509	0.886186870847539	0.99911218134267
269623	288.603974091281	298.665539017341	-0.00985158086704415	3.00066134969243	0.0207118878663567	0.886333247825939	0.99911218134267
67472	188.08513664943	188.114165802197	0.0120651314641653	2.4929228264712	0.0204994206786966	0.886913662453957	0.99911218134267
73254	46.1319199267936	49.524112060322	-0.018576252514661	0.617204586281384	0.0204648616448103	0.887008360211	0.99911218134267
217716	950.789040804781	961.752048501557	0.00507733995755513	4.71785402379334	0.0204626300055371	0.887014478095385	0.99911218134267
12737	38.9250639324156	42.6979231330656	-0.0224578230418791	0.24543475441787	0.0204393938096081	0.88707819876337	0.99911218134267
14319	40556.9225440083	40705.6180164681	-0.0077846687495159	10.1995857355281	0.0204472741939926	0.88709328748875	0.99911218134267
105651	237.844284523612	233.318376964994	0.0125252329984604	2.8530830105048	0.0203441783465932	0.887339695346387	0.99911218134267
209268	44.0488457465413	43.9170456374766	0.0225710233713713	0.60169378923302	0.0203097235773164	0.887434474664126	0.99911218134267
66884	1387.14274337275	1436.6286397519	-0.00739855527095996	5.28576081062304	0.0203088845196363	0.887436783794958	0.99911218134267
245050	110.677039037086	115.982847151389	-0.0256172559015394	1.98662283712011	0.0203371359821441	0.887454895506137	0.99911218134267
