	WTRS2	WTHC7	logFC	logCPM	F	PValue	FDR
100861936	39.4931058357222	45.0375518444003	-0.0893806633329143	0.179584460387265	0.254620132943954	0.616655899704184	0.754625653035463
226043	412.829615385335	402.511176869921	0.0371760140369121	3.51554687266577	0.254564986950716	0.616693939150514	0.754625653035463
627110	336.833536537611	376.413416975781	-0.0355323329490096	3.41596458909363	0.254361214814528	0.61683454523655	0.754700056841307
242474	214.827669716938	193.651279887206	-0.0817138852489482	2.56741164940847	0.255272464426152	0.616902780406881	0.754700056841307
18519	711.64854278859	664.250763430533	0.0272567509832868	4.2767186340143	0.254251101063836	0.616910555031384	0.754700056841307
72141	554.798236145566	577.357464612778	-0.0303534131252818	4.01548345675217	0.253639827590581	0.617332884759209	0.755141998227002
71069	5710.80659832474	5550.91335112195	-0.0190859512473051	7.38234159726796	0.253577845252871	0.6173757441977	0.755141998227002
50995	3555.01948446028	3599.75674206636	0.0183107449021927	6.63030580086977	0.253298345764646	0.617569093931468	0.755314914899265
66691	3464.29290307252	3443.79351769569	-0.0174959848857806	6.59886081111186	0.253049204582652	0.617741555823515	0.755462257841399
66293	88.3241543367465	92.7041467033541	0.0523457798287476	1.29722012154764	0.252804338489412	0.617911162476673	0.755606084486118
72151	355.665777137882	372.046425548104	0.0303789960623764	3.41305602913559	0.252611312611788	0.618044934796282	0.755674465325492
20983	8180.53987231165	8200.2024239613	0.0221724050197518	7.78070442652798	0.252573581816368	0.618071090798532	0.755674465325492
67160	1766.72247844429	1814.6370639725	-0.0209055955767039	5.63413828887653	0.252294214539556	0.618264832175062	0.755802747165776
319922	191.711303308636	202.060089883208	-0.0441062214891836	2.51332556890813	0.252272294256408	0.618280039609083	0.755802747165776
67439	1441.36124362607	1469.59470773345	0.0196646648481594	5.37960365765866	0.251642619686472	0.618717238169538	0.756273568963792
68708	1236.17370889361	1281.60421503033	-0.0218834725371895	5.00590434895249	0.251302068981474	0.618953977331728	0.756492808544552
66337	305.762820535613	343.409584963261	-0.0368662912296796	3.15746405327399	0.25123486051725	0.619000722152276	0.756492808544552
56324	1137.57113846658	1110.01332869452	0.0189416498692663	5.00646059884867	0.251034507898095	0.619140117988929	0.756599533638645
243308	420.420493217699	419.186309988631	0.0264491820082601	3.58539702079421	0.250932664328513	0.619211002688584	0.756620442906578
70430	2011.03512349035	2061.38000478365	-0.020611464612702	5.81661826393306	0.250780783652512	0.619316747549793	0.756620442906578
231637	431.978507484307	428.340717796686	-0.0377908166336256	3.73278047894582	0.250765011438073	0.619327731044339	0.756620442906578
12745	495.435897735062	494.51968186247	-0.0382132700478575	3.78059720951693	0.250710771575373	0.619365506047329	0.756620442906578
100042165	123.97191922684	85.6275844735151	0.0730955750880996	1.55017767844126	0.249829115535686	0.619995387598074	0.757326242198017
71701	934.292303139031	949.560999335147	-0.0293755429133498	4.71021325554138	0.249548042766001	0.620176517428377	0.757483817328044
67586	609.523809949979	618.213140714506	0.0370245796304809	4.09156686635682	0.24942413521064	0.620282755170734	0.75754264963104
208647	228.859086829578	216.437790977918	-0.0479390637260955	2.82898318780977	0.249256642106711	0.620380142712429	0.75754264963104
110084	524.559956463293	540.680483060364	-0.0361030219761693	3.95993912422953	0.249255295658284	0.620381083931552	0.75754264963104
67534	416.148077258765	385.144396070023	-0.0357946143029489	3.49396113905416	0.248896927176405	0.620631710669115	0.757753924502904
433082	101.307225195484	96.8201352935766	-0.0543035982738861	1.53735940529784	0.248858783525006	0.620658399933491	0.757753924502904
117592	435.892762366242	488.088338756342	-0.0321618441528255	3.65779869047804	0.247688637450737	0.621478404398113	0.758691312636224
18611	16784.1270092313	17433.0978892379	-0.0191245073933337	8.92858418667679	0.24718080245462	0.621835035459367	0.759055071726882
100503714	297.861480678707	289.649836135183	0.0520679061709788	2.94148108911362	0.247288934906609	0.621890102788301	0.759055071726882
83679	11234.9307583392	10649.529697687	0.0193501535146011	8.3300513348989	0.247041293814725	0.621933086778629	0.759055071726882
116914	646.052397250229	650.931564996795	0.0263884895149718	4.23146698236773	0.246757183191459	0.622132876389428	0.759188490884908
76992	2207.92959502652	2352.06775133706	-0.0205606213976505	6.02572315025338	0.246737253938915	0.622146896253354	0.759188490884908
19192	3949.5205413775	3891.25241070133	0.0175954551082462	6.80551020615869	0.246643388630944	0.622212938306659	0.759205324253427
269881	6301.69656511783	6418.88074043781	0.0196921080658145	7.55382866096931	0.246477081957608	0.622329987510025	0.759276549649929
54644	2428.79505651287	2417.08958589385	0.0156394467309917	6.12576232201687	0.246411986658917	0.622375816040211	0.759276549649929
66609	1554.10748822615	1600.17453347899	-0.0201530658562207	5.41631197062497	0.24585396228612	0.622768988593188	0.75969242555806
53378	6329.79321130078	6555.9613051806	0.0179091700517687	7.42051119027995	0.245387180203986	0.623098302518198	0.760030339452022
224829	1509.25470613524	1482.67281815213	-0.0285553590033694	5.45581549044401	0.245070239385928	0.623363480717079	0.760289972998143
76478	211.733493347365	214.75483450282	0.0376319586284132	2.62542974821679	0.244537320147314	0.623698884000891	0.76063520632958
20843	2263.60272884198	2132.84017412161	0.020426260432183	5.88597634331271	0.244247790101142	0.623903787630738	0.760821243543325
73389	1310.02448466063	1296.65382578899	0.0207441991566506	5.21233320019899	0.243673127594931	0.624310932369718	0.761253852334008
217379	1152.59975865997	1103.28018796665	-0.0233578050091857	4.98546977416057	0.243296558296554	0.624578054475921	0.76151566618473
100978	438.282634328145	436.362060977097	0.0290290625041508	3.63711330422748	0.242911706539106	0.624851318489709	0.76172306149794
72514	264.116508057723	294.560687680746	-0.0806459825083521	2.92594131649584	0.244136031165549	0.624882194606654	0.76172306149794
353328	85.1009773966012	86.2054732680535	-0.0850514349615992	1.38949000721615	0.243095927994244	0.6249054171163	0.76172306149794
14119	165.648295874661	158.488889045991	0.0555348422917742	2.15920055276509	0.242575577253733	0.625090208136085	0.761884399800826
233637	66.6959814725261	64.86362295672	0.0591618266507868	1.00555816503266	0.242490168347604	0.625150941785226	0.761894517745627
19943	115.136387082132	107.463545644701	0.0663160575385287	1.73718255818346	0.242194208563301	0.625361499875333	0.76208721525398
101471	2307.14447155575	2276.23126348119	-0.019699503579629	6.09863944584285	0.241829325404143	0.625621313820732	0.762339900304323
18476	237.708978757933	243.738919018309	0.0500105553082545	2.78032011748213	0.241763245348483	0.625677127731056	0.762343983151096
320404	900.295622424113	846.851352679123	0.029341205314139	4.63960826239554	0.241602447042046	0.62578298507922	0.762409034642924
56044	2884.77716261199	2933.86007335949	-0.0221443027990112	6.35651380166158	0.241486855716139	0.625865390684938	0.762445505704462
633640	651.430820138236	567.541139878493	0.125984809545814	3.99039028338201	0.242791199792238	0.626149572845018	0.76272775949459
208146	1863.03044850756	1890.55702551623	-0.0256904191256743	5.78105669743222	0.241009215306536	0.62620616362078	0.762732754700214
13628	33235.2631588251	33459.6003847107	0.0155249926292066	9.91874745119799	0.239470385696401	0.627306911136332	0.764009448136957
18232	112.803627811243	110.870500039726	0.0471075755907238	1.58475120609658	0.239270744784061	0.62745003945239	0.764102198117709
13549	924.375674056078	930.280211977372	-0.0261828261819687	4.80653602572526	0.239097387742699	0.627574384366294	0.764102198117709
20664	344.267613042455	362.231126856454	-0.0356714811468223	3.27316618924068	0.23908276058054	0.627584878648985	0.764102198117709
69745	101.228564228198	110.808234190997	-0.0639524563661649	1.6578318926411	0.239059202153144	0.627601781522681	0.764102198117709
