	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR
329739	1424.05131599097	1436.560411854	-0.058450376007242	5.26946789652743	0.995784698830161	0.330073415710207	0.455727251632754
66406	405.663436941994	381.662540092504	0.0732808280721627	3.41991420123259	0.988821492625047	0.330082233108018	0.455727251632754
66647	688.604812787642	664.184866119447	0.0577977215310587	4.22471813286953	0.988663161847743	0.330120175764675	0.455736105110087
216459	522.495450685717	553.592517962273	-0.0612091926641836	3.90289550076219	0.987771629673831	0.330333936921363	0.455987653926213
329735	2412.03997242832	2368.80105930493	0.0375463931876567	6.05688833264257	0.986831014945821	0.33055967454905	0.456255685249424
66454	106.909097041332	93.214564516157	0.125460004721885	1.48820576404586	0.98667456001469	0.330597242825201	0.456263969043776
271457	3540.1964125452	3605.03675387929	-0.0322537849001706	6.63145597953576	0.985800230356428	0.330807297653381	0.456510280721975
20931	888.7608924214	945.888444535652	-0.0425245748098216	4.66718857456671	0.985561029679698	0.330864797069248	0.456541207430325
58911	615.955775047051	588.086685012575	0.0559077164871446	4.04400492576203	0.985394423309892	0.3309048543459	0.456541207430325
108654	1517.88085726251	1470.09548973871	-0.0370610517057844	5.3755624974982	0.985312865024462	0.330924465908919	0.456541207430325
26992	2033.74848895353	2002.97096020236	0.0418342771385846	5.82409673356982	0.984801777156698	0.331047399168146	0.456667217749225
269132	389.84224145911	407.486327665753	-0.0659303872918057	3.49327127275132	0.983785568567049	0.3312920186485	0.456961049484246
67164	129.587552530047	136.401465155323	-0.119585754576606	1.94756964994483	0.983412156920013	0.331381968473868	0.457041504992489
14415	11916.05202108	11727.5562196382	-0.040662221962499	8.34836608527398	0.9876655042957	0.331622095017915	0.45732904888741
11928	49588.3891087599	50658.6091876748	-0.0318624953540736	10.4164156574433	0.981332228181998	0.331883615877254	0.457646039294966
72180	131.734618399511	139.012341162026	-0.0938385096823686	1.97783366348939	0.980800163644338	0.332012111102894	0.457779552979227
54354	1426.2732109447	1342.50293319241	0.043538770233596	5.27252680065885	0.980036559799429	0.332196644516352	0.457990299488683
74729	243.039066018387	227.658963287906	0.0780488251894241	2.7028354124037	0.979569143306874	0.332309671220412	0.458102430884104
106512	75.9832244229836	82.2574592483088	-0.128900919826194	1.17525020184114	0.979356447778804	0.332361121135927	0.458129662874184
69017	13437.4129915812	13713.6550881025	0.0335555374944458	8.60755383664299	0.978784226433463	0.33249959336635	0.458243480665252
12552	3228.95934880444	3266.67732490564	-0.0448724437135533	6.48973131846092	0.982603929395356	0.332507100125721	0.458243480665252
228715	282.676638981062	255.029054618403	0.0654681990851931	2.86108183815218	0.978431990240406	0.332584871091325	0.458306962222711
72068	2669.24679558264	2549.73007463988	0.0344104765720013	6.16279140351969	0.978246325072892	0.332629833565148	0.458318684645914
11853	396.991756112614	407.125968571469	0.0693862529775148	3.44005280336248	0.978135007342014	0.332656795393683	0.458318684645914
